api,wellname,lease,surfacelatitude,surfacelongitude,bottomholelatitude,bottomholelongitude,surface_to_bottomhole_distance,laterallength_from_bottom,missing_laterallength,county_x,state_x,currentoperator,originaloperator,producingformation,wellboreprofile,totaldepth,trueverticaldepth,laterallength,dfelevation,glelevation,kbelevation,firstproddate,permitdate,spuddate,firsttwelvemonthboe,firsttwelvemonthgas,firsttwelvemonthoil,firsttwelvemonthwater,ipgas_x,ipoil_x,reservoir,lowerperf_x,upperperf_x,fracstart,fracend,operatorname,totalbasewatervolume,totalfracmass,totalproppantmass,fluidsystem,proppantmaterial,crosslinkfluid,surfactantpresent,scaleinhibitorpresent,claycontrolpresent,claycontrolagent,acidtreatmentpresent,testdate,chokesize,liftingmethod,meterpressure,mixturegravity,oilgravity,shutinpressure,shutintemp,stateid,completiondate,formation,upperperf_y,upperperftvd,lowerperf_y,lowerperftvd,ipoil_y,ipgas_y,ipwater,yearmonth,first_producing_day_of_month,oil,gas,water,state_y,county_y,field,operator,days,dailyoil,dailygas,dailywater
3001542732,STERLING 20 STATE #002H,STERLING 20 STATE,32.298332214355504,-104.204849243164,32.298332214355504,-104.204849243164,0.0,307.11796910367775,False,EDDY,New Mexico,MARATHON OIL PERMIAN LLC,"BC OPERATING, INC.",WOLFCAMP (GAS),HORIZONTAL,13979.0,9045.0,4934.0,0,3169,0,2018-01-01,2017-07-07,2017-09-21,,,,,,,WOLFCAMP (GAS),13881.0,9179.0,,,,,,,,,,,,,,,,,,,,,,,,2014-10-15,"FOREHAND RANCH;WOLFCAMP, SOUTHWEST",,0.0,,0.0,0.0,0.0,0.0,2018-01,2018-01-07,9347.0,24812.0,42774.0,New Mexico,EDDY,PURPLE SAGE,MARATHON OIL PERMIAN LLC,25 days 00:00:00.000000000,374.0,992.0,1711.0
3001542732,STERLING 20 STATE #002H,STERLING 20 STATE,32.298332214355504,-104.204849243164,32.298332214355504,-104.204849243164,0.0,307.11796910367775,False,EDDY,New Mexico,MARATHON OIL PERMIAN LLC,"BC OPERATING, INC.",WOLFCAMP (GAS),HORIZONTAL,13979.0,9045.0,4934.0,0,3169,0,2018-01-01,2017-07-07,2017-09-21,,,,,,,WOLFCAMP (GAS),13881.0,9179.0,,,,,,,,,,,,,,,,,,,,,,,,2014-10-15,"FOREHAND RANCH;WOLFCAMP, SOUTHWEST",,0.0,,0.0,0.0,0.0,0.0,2018-02,2018-02-01,7962.0,8092.0,42060.0,New Mexico,EDDY,PURPLE SAGE,MARATHON OIL PERMIAN LLC,28 days 00:00:00.000000000,284.0,289.0,1502.0
3001542732,STERLING 20 STATE #002H,STERLING 20 STATE,32.298332214355504,-104.204849243164,32.298332214355504,-104.204849243164,0.0,307.11796910367775,False,EDDY,New Mexico,MARATHON OIL PERMIAN LLC,"BC OPERATING, INC.",WOLFCAMP (GAS),HORIZONTAL,13979.0,9045.0,4934.0,0,3169,0,2018-01-01,2017-07-07,2017-09-21,,,,,,,WOLFCAMP (GAS),13881.0,9179.0,,,,,,,,,,,,,,,,,,,,,,,,2017-02-01,"FOREHAND RANCH;WOLFCAMP, SW(ABOLISH",,0.0,,0.0,0.0,0.0,0.0,2018-01,2018-01-07,9347.0,24812.0,42774.0,New Mexico,EDDY,PURPLE SAGE,MARATHON OIL PERMIAN LLC,25 days 00:00:00.000000000,374.0,992.0,1711.0
3001542732,STERLING 20 STATE #002H,STERLING 20 STATE,32.298332214355504,-104.204849243164,32.298332214355504,-104.204849243164,0.0,307.11796910367775,False,EDDY,New Mexico,MARATHON OIL PERMIAN LLC,"BC OPERATING, INC.",WOLFCAMP (GAS),HORIZONTAL,13979.0,9045.0,4934.0,0,3169,0,2018-01-01,2017-07-07,2017-09-21,,,,,,,WOLFCAMP (GAS),13881.0,9179.0,,,,,,,,,,,,,,,,,,,,,,,,2017-02-01,"FOREHAND RANCH;WOLFCAMP, SW(ABOLISH",,0.0,,0.0,0.0,0.0,0.0,2018-02,2018-02-01,7962.0,8092.0,42060.0,New Mexico,EDDY,PURPLE SAGE,MARATHON OIL PERMIAN LLC,28 days 00:00:00.000000000,284.0,289.0,1502.0
3001542732,STERLING 20 STATE #002H,STERLING 20 STATE,32.298332214355504,-104.204849243164,32.298332214355504,-104.204849243164,0.0,307.11796910367775,False,EDDY,New Mexico,MARATHON OIL PERMIAN LLC,"BC OPERATING, INC.",WOLFCAMP (GAS),HORIZONTAL,13979.0,9045.0,4934.0,0,3169,0,2018-01-01,2017-07-07,2017-09-21,,,,,,,WOLFCAMP (GAS),13881.0,9179.0,,,,,,,,,,,,,,,,,,,,,,,,2017-07-07,PURPLE SAGE;WOLFCAMP (GAS),,0.0,,0.0,0.0,0.0,0.0,2018-01,2018-01-07,9347.0,24812.0,42774.0,New Mexico,EDDY,PURPLE SAGE,MARATHON OIL PERMIAN LLC,25 days 00:00:00.000000000,374.0,992.0,1711.0
3001542732,STERLING 20 STATE #002H,STERLING 20 STATE,32.298332214355504,-104.204849243164,32.298332214355504,-104.204849243164,0.0,307.11796910367775,False,EDDY,New Mexico,MARATHON OIL PERMIAN LLC,"BC OPERATING, INC.",WOLFCAMP (GAS),HORIZONTAL,13979.0,9045.0,4934.0,0,3169,0,2018-01-01,2017-07-07,2017-09-21,,,,,,,WOLFCAMP (GAS),13881.0,9179.0,,,,,,,,,,,,,,,,,,,,,,,,2017-07-07,PURPLE SAGE;WOLFCAMP (GAS),,0.0,,0.0,0.0,0.0,0.0,2018-02,2018-02-01,7962.0,8092.0,42060.0,New Mexico,EDDY,PURPLE SAGE,MARATHON OIL PERMIAN LLC,28 days 00:00:00.000000000,284.0,289.0,1502.0
3001542732,STERLING 20 STATE #002H,STERLING 20 STATE,32.298332214355504,-104.204849243164,32.298332214355504,-104.204849243164,0.0,307.11796910367775,False,EDDY,New Mexico,MARATHON OIL PERMIAN LLC,"BC OPERATING, INC.",WOLFCAMP (GAS),HORIZONTAL,13979.0,9045.0,4934.0,0,3169,0,2018-01-01,2017-07-07,2017-09-21,,,,,,,WOLFCAMP (GAS),13881.0,9179.0,,,,,,,,,,,,,,,,,,,,,,,,2017-11-16,PURPLE SAGE;WOLFCAMP (GAS),,0.0,,0.0,0.0,0.0,0.0,2018-01,2018-01-07,9347.0,24812.0,42774.0,New Mexico,EDDY,PURPLE SAGE,MARATHON OIL PERMIAN LLC,25 days 00:00:00.000000000,374.0,992.0,1711.0
3001542732,STERLING 20 STATE #002H,STERLING 20 STATE,32.298332214355504,-104.204849243164,32.298332214355504,-104.204849243164,0.0,307.11796910367775,False,EDDY,New Mexico,MARATHON OIL PERMIAN LLC,"BC OPERATING, INC.",WOLFCAMP (GAS),HORIZONTAL,13979.0,9045.0,4934.0,0,3169,0,2018-01-01,2017-07-07,2017-09-21,,,,,,,WOLFCAMP (GAS),13881.0,9179.0,,,,,,,,,,,,,,,,,,,,,,,,2017-11-16,PURPLE SAGE;WOLFCAMP (GAS),,0.0,,0.0,0.0,0.0,0.0,2018-02,2018-02-01,7962.0,8092.0,42060.0,New Mexico,EDDY,PURPLE SAGE,MARATHON OIL PERMIAN LLC,28 days 00:00:00.000000000,284.0,289.0,1502.0
3001542733,CASS 16 STATE #002H,CASS 16 STATE,32.3076133728027,-104.20459747314501,32.3076133728027,-104.20459747314501,0.0,307.11796910367775,False,EDDY,New Mexico,MARATHON OIL PERMIAN LLC,"BC OPERATING, INC.",WOLFCAMP (GAS),HORIZONTAL,14080.0,9118.0,4962.0,0,3164,0,2018-01-01,2017-07-07,2017-07-23,,,,,,,WOLFCAMP (GAS),13935.0,9316.0,9/19/2017 12:00:00 AM,9/28/2017 12:00:00 AM,Marathon Oil ,9855384.0,106336500.0,11640190.0,Slickwater,Natural Sand,,True,False,True,Choline chloride,True,2017-10-26,,Flowing,,,,,,,2014-10-15,FOREHAND RANCH;WOLFCAMP (GAS),,0.0,,0.0,0.0,0.0,0.0,2018-01,2018-01-05,9164.0,21984.0,32864.0,New Mexico,EDDY,PURPLE SAGE,MARATHON OIL PERMIAN LLC,27 days 00:00:00.000000000,339.0,814.0,1217.0
3001542733,CASS 16 STATE #002H,CASS 16 STATE,32.3076133728027,-104.20459747314501,32.3076133728027,-104.20459747314501,0.0,307.11796910367775,False,EDDY,New Mexico,MARATHON OIL PERMIAN LLC,"BC OPERATING, INC.",WOLFCAMP (GAS),HORIZONTAL,14080.0,9118.0,4962.0,0,3164,0,2018-01-01,2017-07-07,2017-07-23,,,,,,,WOLFCAMP (GAS),13935.0,9316.0,9/19/2017 12:00:00 AM,9/28/2017 12:00:00 AM,Marathon Oil ,9855384.0,106336500.0,11640190.0,Slickwater,Natural Sand,,True,False,True,Choline chloride,True,2017-10-26,,Flowing,,,,,,,2014-10-15,FOREHAND RANCH;WOLFCAMP (GAS),,0.0,,0.0,0.0,0.0,0.0,2018-02,2018-02-13,4751.0,18235.0,16916.0,New Mexico,EDDY,PURPLE SAGE,MARATHON OIL PERMIAN LLC,16 days 00:00:00.000000000,297.0,1140.0,1057.0
3001542733,CASS 16 STATE #002H,CASS 16 STATE,32.3076133728027,-104.20459747314501,32.3076133728027,-104.20459747314501,0.0,307.11796910367775,False,EDDY,New Mexico,MARATHON OIL PERMIAN LLC,"BC OPERATING, INC.",WOLFCAMP (GAS),HORIZONTAL,14080.0,9118.0,4962.0,0,3164,0,2018-01-01,2017-07-07,2017-07-23,,,,,,,WOLFCAMP (GAS),13935.0,9316.0,9/19/2017 12:00:00 AM,9/28/2017 12:00:00 AM,Marathon Oil ,9855384.0,106336500.0,11640190.0,Slickwater,Natural Sand,,True,False,True,Choline chloride,True,2017-10-26,,Flowing,,,,,,,2017-02-01,FOREHAND RANCH;WOLFCAMP (G)(ABOLISH,,0.0,,0.0,0.0,0.0,0.0,2018-01,2018-01-05,9164.0,21984.0,32864.0,New Mexico,EDDY,PURPLE SAGE,MARATHON OIL PERMIAN LLC,27 days 00:00:00.000000000,339.0,814.0,1217.0
3001542733,CASS 16 STATE #002H,CASS 16 STATE,32.3076133728027,-104.20459747314501,32.3076133728027,-104.20459747314501,0.0,307.11796910367775,False,EDDY,New Mexico,MARATHON OIL PERMIAN LLC,"BC OPERATING, INC.",WOLFCAMP (GAS),HORIZONTAL,14080.0,9118.0,4962.0,0,3164,0,2018-01-01,2017-07-07,2017-07-23,,,,,,,WOLFCAMP (GAS),13935.0,9316.0,9/19/2017 12:00:00 AM,9/28/2017 12:00:00 AM,Marathon Oil ,9855384.0,106336500.0,11640190.0,Slickwater,Natural Sand,,True,False,True,Choline chloride,True,2017-10-26,,Flowing,,,,,,,2017-02-01,FOREHAND RANCH;WOLFCAMP (G)(ABOLISH,,0.0,,0.0,0.0,0.0,0.0,2018-02,2018-02-13,4751.0,18235.0,16916.0,New Mexico,EDDY,PURPLE SAGE,MARATHON OIL PERMIAN LLC,16 days 00:00:00.000000000,297.0,1140.0,1057.0
3001542733,CASS 16 STATE #002H,CASS 16 STATE,32.3076133728027,-104.20459747314501,32.3076133728027,-104.20459747314501,0.0,307.11796910367775,False,EDDY,New Mexico,MARATHON OIL PERMIAN LLC,"BC OPERATING, INC.",WOLFCAMP (GAS),HORIZONTAL,14080.0,9118.0,4962.0,0,3164,0,2018-01-01,2017-07-07,2017-07-23,,,,,,,WOLFCAMP (GAS),13935.0,9316.0,9/19/2017 12:00:00 AM,9/28/2017 12:00:00 AM,Marathon Oil ,9855384.0,106336500.0,11640190.0,Slickwater,Natural Sand,,True,False,True,Choline chloride,True,2017-10-26,,Flowing,,,,,,,2017-07-07,PURPLE SAGE;WOLFCAMP (GAS),,0.0,,0.0,0.0,0.0,0.0,2018-01,2018-01-05,9164.0,21984.0,32864.0,New Mexico,EDDY,PURPLE SAGE,MARATHON OIL PERMIAN LLC,27 days 00:00:00.000000000,339.0,814.0,1217.0
3001542733,CASS 16 STATE #002H,CASS 16 STATE,32.3076133728027,-104.20459747314501,32.3076133728027,-104.20459747314501,0.0,307.11796910367775,False,EDDY,New Mexico,MARATHON OIL PERMIAN LLC,"BC OPERATING, INC.",WOLFCAMP (GAS),HORIZONTAL,14080.0,9118.0,4962.0,0,3164,0,2018-01-01,2017-07-07,2017-07-23,,,,,,,WOLFCAMP (GAS),13935.0,9316.0,9/19/2017 12:00:00 AM,9/28/2017 12:00:00 AM,Marathon Oil ,9855384.0,106336500.0,11640190.0,Slickwater,Natural Sand,,True,False,True,Choline chloride,True,2017-10-26,,Flowing,,,,,,,2017-07-07,PURPLE SAGE;WOLFCAMP (GAS),,0.0,,0.0,0.0,0.0,0.0,2018-02,2018-02-13,4751.0,18235.0,16916.0,New Mexico,EDDY,PURPLE SAGE,MARATHON OIL PERMIAN LLC,16 days 00:00:00.000000000,297.0,1140.0,1057.0
3001542733,CASS 16 STATE #002H,CASS 16 STATE,32.3076133728027,-104.20459747314501,32.3076133728027,-104.20459747314501,0.0,307.11796910367775,False,EDDY,New Mexico,MARATHON OIL PERMIAN LLC,"BC OPERATING, INC.",WOLFCAMP (GAS),HORIZONTAL,14080.0,9118.0,4962.0,0,3164,0,2018-01-01,2017-07-07,2017-07-23,,,,,,,WOLFCAMP (GAS),13935.0,9316.0,9/19/2017 12:00:00 AM,9/28/2017 12:00:00 AM,Marathon Oil ,9855384.0,106336500.0,11640190.0,Slickwater,Natural Sand,,True,False,True,Choline chloride,True,2017-10-26,,Flowing,,,,,,,2017-10-17,PURPLE SAGE;WOLFCAMP (GAS),,0.0,,0.0,1279.0,2153.0,6721.0,2018-01,2018-01-05,9164.0,21984.0,32864.0,New Mexico,EDDY,PURPLE SAGE,MARATHON OIL PERMIAN LLC,27 days 00:00:00.000000000,339.0,814.0,1217.0
3001542733,CASS 16 STATE #002H,CASS 16 STATE,32.3076133728027,-104.20459747314501,32.3076133728027,-104.20459747314501,0.0,307.11796910367775,False,EDDY,New Mexico,MARATHON OIL PERMIAN LLC,"BC OPERATING, INC.",WOLFCAMP (GAS),HORIZONTAL,14080.0,9118.0,4962.0,0,3164,0,2018-01-01,2017-07-07,2017-07-23,,,,,,,WOLFCAMP (GAS),13935.0,9316.0,9/19/2017 12:00:00 AM,9/28/2017 12:00:00 AM,Marathon Oil ,9855384.0,106336500.0,11640190.0,Slickwater,Natural Sand,,True,False,True,Choline chloride,True,2017-10-26,,Flowing,,,,,,,2017-10-17,PURPLE SAGE;WOLFCAMP (GAS),,0.0,,0.0,1279.0,2153.0,6721.0,2018-02,2018-02-13,4751.0,18235.0,16916.0,New Mexico,EDDY,PURPLE SAGE,MARATHON OIL PERMIAN LLC,16 days 00:00:00.000000000,297.0,1140.0,1057.0
3001543097,SPEEDWAGON 27 W2PA FEE #001H,SPEEDWAGON 27 W2PA FEE,32.2680320739746,-104.067611694336,32.2680320739746,-104.067611694336,0.0,307.11796910367775,False,EDDY,New Mexico,MEWBOURNE OIL CO,MEWBOURNE OIL CO,WOLFCAMP (GAS),HORIZONTAL,15675.0,10601.0,5074.0,0,3041,0,2018-02-01,2015-05-19,2017-08-10,,,,,,,WOLFCAMP (GAS),15635.0,10951.0,,,,,,,,,,,,,,,,,,,,,,,,2015-05-19,"CULEBRA BLUFF;WOLFCAMP, SOUTH (GAS)",,0.0,,0.0,0.0,0.0,0.0,2018-01,2018-01-01,0.0,0.0,0.0,New Mexico,EDDY,PURPLE SAGE,MEWBOURNE OIL CO,31 days 00:00:00.000000000,0.0,0.0,0.0
3001543097,SPEEDWAGON 27 W2PA FEE #001H,SPEEDWAGON 27 W2PA FEE,32.2680320739746,-104.067611694336,32.2680320739746,-104.067611694336,0.0,307.11796910367775,False,EDDY,New Mexico,MEWBOURNE OIL CO,MEWBOURNE OIL CO,WOLFCAMP (GAS),HORIZONTAL,15675.0,10601.0,5074.0,0,3041,0,2018-02-01,2015-05-19,2017-08-10,,,,,,,WOLFCAMP (GAS),15635.0,10951.0,,,,,,,,,,,,,,,,,,,,,,,,2015-05-19,"CULEBRA BLUFF;WOLFCAMP, SOUTH (GAS)",,0.0,,0.0,0.0,0.0,0.0,2018-02,2018-02-01,5438.0,60187.0,50761.0,New Mexico,EDDY,PURPLE SAGE,MEWBOURNE OIL CO,28 days 00:00:00.000000000,194.0,2150.0,1813.0
3001543097,SPEEDWAGON 27 W2PA FEE #001H,SPEEDWAGON 27 W2PA FEE,32.2680320739746,-104.067611694336,32.2680320739746,-104.067611694336,0.0,307.11796910367775,False,EDDY,New Mexico,MEWBOURNE OIL CO,MEWBOURNE OIL CO,WOLFCAMP (GAS),HORIZONTAL,15675.0,10601.0,5074.0,0,3041,0,2018-02-01,2015-05-19,2017-08-10,,,,,,,WOLFCAMP (GAS),15635.0,10951.0,,,,,,,,,,,,,,,,,,,,,,,,2017-02-01,PURPLE SAGE;WOLFCAMP (GAS),,0.0,,0.0,0.0,0.0,0.0,2018-01,2018-01-01,0.0,0.0,0.0,New Mexico,EDDY,PURPLE SAGE,MEWBOURNE OIL CO,31 days 00:00:00.000000000,0.0,0.0,0.0
3001543097,SPEEDWAGON 27 W2PA FEE #001H,SPEEDWAGON 27 W2PA FEE,32.2680320739746,-104.067611694336,32.2680320739746,-104.067611694336,0.0,307.11796910367775,False,EDDY,New Mexico,MEWBOURNE OIL CO,MEWBOURNE OIL CO,WOLFCAMP (GAS),HORIZONTAL,15675.0,10601.0,5074.0,0,3041,0,2018-02-01,2015-05-19,2017-08-10,,,,,,,WOLFCAMP (GAS),15635.0,10951.0,,,,,,,,,,,,,,,,,,,,,,,,2017-02-01,PURPLE SAGE;WOLFCAMP (GAS),,0.0,,0.0,0.0,0.0,0.0,2018-02,2018-02-01,5438.0,60187.0,50761.0,New Mexico,EDDY,PURPLE SAGE,MEWBOURNE OIL CO,28 days 00:00:00.000000000,194.0,2150.0,1813.0
3001543097,SPEEDWAGON 27 W2PA FEE #001H,SPEEDWAGON 27 W2PA FEE,32.2680320739746,-104.067611694336,32.2680320739746,-104.067611694336,0.0,307.11796910367775,False,EDDY,New Mexico,MEWBOURNE OIL CO,MEWBOURNE OIL CO,WOLFCAMP (GAS),HORIZONTAL,15675.0,10601.0,5074.0,0,3041,0,2018-02-01,2015-05-19,2017-08-10,,,,,,,WOLFCAMP (GAS),15635.0,10951.0,,,,,,,,,,,,,,,,,,,,,,,,2018-02-14,PURPLE SAGE;WOLFCAMP (GAS),,0.0,,0.0,0.0,0.0,0.0,2018-01,2018-01-01,0.0,0.0,0.0,New Mexico,EDDY,PURPLE SAGE,MEWBOURNE OIL CO,31 days 00:00:00.000000000,0.0,0.0,0.0
3001543097,SPEEDWAGON 27 W2PA FEE #001H,SPEEDWAGON 27 W2PA FEE,32.2680320739746,-104.067611694336,32.2680320739746,-104.067611694336,0.0,307.11796910367775,False,EDDY,New Mexico,MEWBOURNE OIL CO,MEWBOURNE OIL CO,WOLFCAMP (GAS),HORIZONTAL,15675.0,10601.0,5074.0,0,3041,0,2018-02-01,2015-05-19,2017-08-10,,,,,,,WOLFCAMP (GAS),15635.0,10951.0,,,,,,,,,,,,,,,,,,,,,,,,2018-02-14,PURPLE SAGE;WOLFCAMP (GAS),,0.0,,0.0,0.0,0.0,0.0,2018-02,2018-02-01,5438.0,60187.0,50761.0,New Mexico,EDDY,PURPLE SAGE,MEWBOURNE OIL CO,28 days 00:00:00.000000000,194.0,2150.0,1813.0
3001543520,CEDAR LAKE FEDERAL CA #409H,CEDAR LAKE FEDERAL CA,32.867809295654304,-103.869262695313,32.867809295654304,-103.869262695313,0.0,307.11796910367775,False,EDDY,New Mexico,Apache Corporation,APACHE CORP,GLORIETA-YESO,HORIZONTAL,9508.0,5552.0,3956.0,0,3956,0,2018-01-01,2015-12-17,2017-01-08,,,,,,,GLORIETA-YESO,9508.0,5954.0,9/14/2017 7:41:00 AM,9/16/2017 9:30:00 AM,Apache Corporation,2431726.0,25478080.0,4883800.0,Crosslink,Natural Sand,,True,False,True,Water,True,2017-12-27,,Pumping,,,,,,,2015-12-17,CEDAR LAKE; GLORIETA-YESO,,0.0,,0.0,0.0,0.0,0.0,2018-01,2018-01-01,8112.0,11252.0,35554.0,New Mexico,EDDY,CEDAR LAKE,Apache Corporation,31 days 00:00:00.000000000,262.0,363.0,1147.0
3001543520,CEDAR LAKE FEDERAL CA #409H,CEDAR LAKE FEDERAL CA,32.867809295654304,-103.869262695313,32.867809295654304,-103.869262695313,0.0,307.11796910367775,False,EDDY,New Mexico,Apache Corporation,APACHE CORP,GLORIETA-YESO,HORIZONTAL,9508.0,5552.0,3956.0,0,3956,0,2018-01-01,2015-12-17,2017-01-08,,,,,,,GLORIETA-YESO,9508.0,5954.0,9/14/2017 7:41:00 AM,9/16/2017 9:30:00 AM,Apache Corporation,2431726.0,25478080.0,4883800.0,Crosslink,Natural Sand,,True,False,True,Water,True,2017-12-27,,Pumping,,,,,,,2015-12-17,CEDAR LAKE; GLORIETA-YESO,,0.0,,0.0,0.0,0.0,0.0,2018-02,2018-02-01,6069.0,9971.0,24403.0,New Mexico,EDDY,CEDAR LAKE,Apache Corporation,28 days 00:00:00.000000000,217.0,356.0,872.0
3001543520,CEDAR LAKE FEDERAL CA #409H,CEDAR LAKE FEDERAL CA,32.867809295654304,-103.869262695313,32.867809295654304,-103.869262695313,0.0,307.11796910367775,False,EDDY,New Mexico,Apache Corporation,APACHE CORP,GLORIETA-YESO,HORIZONTAL,9508.0,5552.0,3956.0,0,3956,0,2018-01-01,2015-12-17,2017-01-08,,,,,,,GLORIETA-YESO,9508.0,5954.0,9/14/2017 7:41:00 AM,9/16/2017 9:30:00 AM,Apache Corporation,2431726.0,25478080.0,4883800.0,Crosslink,Natural Sand,,True,False,True,Water,True,2017-12-27,,Pumping,,,,,,,2017-12-09,CEDAR LAKE; GLORIETA-YESO,,0.0,,0.0,239.0,334.0,1242.0,2018-01,2018-01-01,8112.0,11252.0,35554.0,New Mexico,EDDY,CEDAR LAKE,Apache Corporation,31 days 00:00:00.000000000,262.0,363.0,1147.0
3001543520,CEDAR LAKE FEDERAL CA #409H,CEDAR LAKE FEDERAL CA,32.867809295654304,-103.869262695313,32.867809295654304,-103.869262695313,0.0,307.11796910367775,False,EDDY,New Mexico,Apache Corporation,APACHE CORP,GLORIETA-YESO,HORIZONTAL,9508.0,5552.0,3956.0,0,3956,0,2018-01-01,2015-12-17,2017-01-08,,,,,,,GLORIETA-YESO,9508.0,5954.0,9/14/2017 7:41:00 AM,9/16/2017 9:30:00 AM,Apache Corporation,2431726.0,25478080.0,4883800.0,Crosslink,Natural Sand,,True,False,True,Water,True,2017-12-27,,Pumping,,,,,,,2017-12-09,CEDAR LAKE; GLORIETA-YESO,,0.0,,0.0,239.0,334.0,1242.0,2018-02,2018-02-01,6069.0,9971.0,24403.0,New Mexico,EDDY,CEDAR LAKE,Apache Corporation,28 days 00:00:00.000000000,217.0,356.0,872.0
3001543544,RDX FEDERAL COM 17 #037H,RDX FEDERAL COM 17,32.0257415771484,-103.543441772461,32.0257415771484,-103.543441772461,0.0,307.11796910367775,False,EDDY,New Mexico,"RKI EXPLORATION & PRODUCTION, LLC","RKI EXPLORATION & PRODUCTION, LLC",WOLFCAMP (GAS),HORIZONTAL,15468.0,10726.0,4742.0,0,3074,0,2018-02-01,2017-02-01,2017-08-31,,,,,,,WOLFCAMP (GAS),15329.0,11049.0,,,,,,,,,,,,,,,,,,,,,,,,2015-12-21,BRUSHY DRAW;WOLFCAMP (O)(ABOLISH),,0.0,,0.0,0.0,0.0,0.0,2017-12,2018-01-01,0.0,0.0,0.0,New Mexico,EDDY,PURPLE SAGE,"RKI EXPLORATION & PRODUCTION, LLC",0 days 00:00:00.000000000,0.0,0.0,0.0
3001543544,RDX FEDERAL COM 17 #037H,RDX FEDERAL COM 17,32.0257415771484,-103.543441772461,32.0257415771484,-103.543441772461,0.0,307.11796910367775,False,EDDY,New Mexico,"RKI EXPLORATION & PRODUCTION, LLC","RKI EXPLORATION & PRODUCTION, LLC",WOLFCAMP (GAS),HORIZONTAL,15468.0,10726.0,4742.0,0,3074,0,2018-02-01,2017-02-01,2017-08-31,,,,,,,WOLFCAMP (GAS),15329.0,11049.0,,,,,,,,,,,,,,,,,,,,,,,,2015-12-21,BRUSHY DRAW;WOLFCAMP (O)(ABOLISH),,0.0,,0.0,0.0,0.0,0.0,2018-01,2018-02-01,0.0,0.0,0.0,New Mexico,EDDY,PURPLE SAGE,"RKI EXPLORATION & PRODUCTION, LLC",0 days 00:00:00.000000000,0.0,0.0,0.0
3001543544,RDX FEDERAL COM 17 #037H,RDX FEDERAL COM 17,32.0257415771484,-103.543441772461,32.0257415771484,-103.543441772461,0.0,307.11796910367775,False,EDDY,New Mexico,"RKI EXPLORATION & PRODUCTION, LLC","RKI EXPLORATION & PRODUCTION, LLC",WOLFCAMP (GAS),HORIZONTAL,15468.0,10726.0,4742.0,0,3074,0,2018-02-01,2017-02-01,2017-08-31,,,,,,,WOLFCAMP (GAS),15329.0,11049.0,,,,,,,,,,,,,,,,,,,,,,,,2015-12-21,BRUSHY DRAW;WOLFCAMP (O)(ABOLISH),,0.0,,0.0,0.0,0.0,0.0,2018-02,2018-02-12,13993.0,56220.0,58123.0,New Mexico,EDDY,PURPLE SAGE,"RKI EXPLORATION & PRODUCTION, LLC",17 days 00:00:00.000000000,823.0,3307.0,3419.0
3001543544,RDX FEDERAL COM 17 #037H,RDX FEDERAL COM 17,32.0257415771484,-103.543441772461,32.0257415771484,-103.543441772461,0.0,307.11796910367775,False,EDDY,New Mexico,"RKI EXPLORATION & PRODUCTION, LLC","RKI EXPLORATION & PRODUCTION, LLC",WOLFCAMP (GAS),HORIZONTAL,15468.0,10726.0,4742.0,0,3074,0,2018-02-01,2017-02-01,2017-08-31,,,,,,,WOLFCAMP (GAS),15329.0,11049.0,,,,,,,,,,,,,,,,,,,,,,,,2017-02-01,BRUSHY DRAW;WOLFCAMP (O)(ABOLISH),,0.0,,0.0,0.0,0.0,0.0,2017-12,2018-01-01,0.0,0.0,0.0,New Mexico,EDDY,PURPLE SAGE,"RKI EXPLORATION & PRODUCTION, LLC",0 days 00:00:00.000000000,0.0,0.0,0.0
3001543544,RDX FEDERAL COM 17 #037H,RDX FEDERAL COM 17,32.0257415771484,-103.543441772461,32.0257415771484,-103.543441772461,0.0,307.11796910367775,False,EDDY,New Mexico,"RKI EXPLORATION & PRODUCTION, LLC","RKI EXPLORATION & PRODUCTION, LLC",WOLFCAMP (GAS),HORIZONTAL,15468.0,10726.0,4742.0,0,3074,0,2018-02-01,2017-02-01,2017-08-31,,,,,,,WOLFCAMP (GAS),15329.0,11049.0,,,,,,,,,,,,,,,,,,,,,,,,2017-02-01,BRUSHY DRAW;WOLFCAMP (O)(ABOLISH),,0.0,,0.0,0.0,0.0,0.0,2018-01,2018-02-01,0.0,0.0,0.0,New Mexico,EDDY,PURPLE SAGE,"RKI EXPLORATION & PRODUCTION, LLC",0 days 00:00:00.000000000,0.0,0.0,0.0
3001543544,RDX FEDERAL COM 17 #037H,RDX FEDERAL COM 17,32.0257415771484,-103.543441772461,32.0257415771484,-103.543441772461,0.0,307.11796910367775,False,EDDY,New Mexico,"RKI EXPLORATION & PRODUCTION, LLC","RKI EXPLORATION & PRODUCTION, LLC",WOLFCAMP (GAS),HORIZONTAL,15468.0,10726.0,4742.0,0,3074,0,2018-02-01,2017-02-01,2017-08-31,,,,,,,WOLFCAMP (GAS),15329.0,11049.0,,,,,,,,,,,,,,,,,,,,,,,,2017-02-01,BRUSHY DRAW;WOLFCAMP (O)(ABOLISH),,0.0,,0.0,0.0,0.0,0.0,2018-02,2018-02-12,13993.0,56220.0,58123.0,New Mexico,EDDY,PURPLE SAGE,"RKI EXPLORATION & PRODUCTION, LLC",17 days 00:00:00.000000000,823.0,3307.0,3419.0
