WellId,API,FracStart,FracEnd,OperatorName,ServiceCompany,TVD,TotalBaseWaterVolume,TotalBaseNonWaterVolume,TotalFracMass,TotalBaseWaterVolumeMass,TotalProppantMass,FluidSystem,ProppantMaterial,CrosslinkFluid,SurfactantPresent,ScaleInhibitorPresent,ClayControlPresent,ClayControlAgent,AcidTreatmentPresent
da37f4c0-a630-422a-bcae-a3921b2154af,33053078240000,5/26/2017 2:47:00 AM,6/10/2017 3:26:00 PM,"Continental Resources, Inc",,,1.114441E+07,0,1.055066E+08,9.349714E+07,1.174607E+07,Crosslink,Natural Sand,,True,False,False,,True
58f00279-6d80-449f-afd0-a4cc46d81e83,33053077580000,12/4/2017 6:00:00 AM,12/17/2017 6:00:00 AM,ConocoPhillips Company/Burlington Resources,,,7487466,0,9.518441E+07,6.569521E+07,2.846828E+07,Crosslink,Natural Sand,,True,False,True,Sodium Chloride,True
2a5e5a33-dd4d-49f0-b41e-db043b07f4d2,33053078230000,5/27/2017 9:41:00 PM,6/26/2017 10:09:00 PM,"Continental Resources, Inc",,,1.460936E+07,0,1.387761E+08,1.224889E+08,1.595209E+07,Crosslink,Natural Sand,,True,False,False,,True
a0a730a5-fe7d-48f4-85f3-e45003152eba,33053077590000,10/30/2017 5:00:00 AM,11/13/2017 6:00:00 AM,ConocoPhillips Company/Burlington Resources,,,1.103785E+07,0,1.125383E+08,9.143206E+07,2.04914E+07,Crosslink,Natural Sand,,True,False,True,Sodium Chloride,True
1903d385-7e06-409a-98f4-efbfcae88863,33053077550000,11/14/2017 6:00:00 AM,11/30/2017 6:00:00 AM,ConocoPhillips Company/Burlington Resources,,,7677474,0,9.920838E+07,6.598704E+07,2.842552E+07,Crosslink,Natural Sand,,True,False,True,Sodium Chloride,True
e64a5190-0de7-4715-b928-11a60007cd07,35107235850000,,,,,,,,,,,Acid Type,,,False,False,False,,False
e64a5190-0de7-4715-b928-11a60007cd07,35107235850000,,,,,,,,,,,Frac Type,,,False,False,False,,False
53de12b7-5309-419f-b839-9d0f356e57d0,33053079480000,10/30/2017 5:00:00 AM,11/13/2017 6:00:00 AM,ConocoPhillips Company/Burlington Resources,,,7406910,0,9.068534E+07,6.118164E+07,2.820924E+07,Crosslink,Natural Sand,,True,False,True,Sodium Chloride,True
1ead228d-29a7-4694-b082-1f2012138e2e,35153236050000,9/9/2017 5:00:00 AM,9/13/2017 5:00:00 AM,"Chesapeake Operating, Inc.",,,7295190,0,7.078128E+07,6.076893E+07,9937097,Crosslink,Natural Sand,,True,False,True,Diutan gum,True
1ead228d-29a7-4694-b082-1f2012138e2e,35153236050000,,,,,,,,,,,Acid Type,,,False,False,False,,False
1ead228d-29a7-4694-b082-1f2012138e2e,35153236050000,,,,,,,,,,4893064,Frac Type,PROPPANT,,False,False,False,,False
61a820c6-348a-4088-bf50-2a119a460211,35039224950000,,,,,,,,,,0,Frac Type,Natural Sand,,False,False,False,,False
61a820c6-348a-4088-bf50-2a119a460211,35039224950000,,,,,,,,,,0,FLUID,Natural Sand,,False,False,False,,False
61a820c6-348a-4088-bf50-2a119a460211,35039224950000,,,,,,,,,,0,FLUID,Natural Sand,,False,False,False,,False
61a820c6-348a-4088-bf50-2a119a460211,35039224950000,,,,,,,,,,0,,Natural Sand,,False,False,False,,False
61a820c6-348a-4088-bf50-2a119a460211,35039224950000,4/21/2017 8:00:13 AM,5/16/2017 12:00:00 PM,"Continental Resources, Inc",Halliburton,,3.318904E+07,0,2.942585E+08,2.765172E+08,1.629642E+07,Crosslink,Natural Sand,,True,False,True,Sodium chloride,True
61a820c6-348a-4088-bf50-2a119a460211,35039224950000,,,,,,,,,,0,,Natural Sand,,False,False,False,,False
33919bb8-8e3f-4801-a24a-d6744617ea94,35063246830000,12/1/2017 6:00:00 AM,12/11/2017 6:00:00 AM,"Corterra Energy Operating, LLC",,,1.413386E+07,0,1.263077E+08,1.187169E+08,6952080,Crosslink,Natural Sand,,True,False,True,Sodium chloride,True
9f6a2f53-ae29-449f-9176-caeae3ced40c,35063246890000,12/1/2017 7:00:00 AM,12/11/2017 10:00:00 AM,"Corterra Energy Operating, LLC",,,6432178,0,5.732903E+07,5.40409E+07,3162850,Crosslink,Natural Sand,,True,False,True,Sodium chloride,True
be01ee1e-1988-48b9-a6f3-6943eeeb07b4,3001544370,9/30/2017 12:00:00 AM,10/8/2017 12:00:00 AM,"Marathon Oil ",,,8565982,0,9.502999E+07,7.135463E+07,1.137966E+07,Slickwater,Natural Sand,,True,False,True,Choline chloride,True
9344faa9-fc22-4d13-8369-16b4a08d3239,3001544399,11/2/2017 7:00:00 AM,11/3/2017 8:30:00 PM,Apache Corporation,,,2298923,0,2.379542E+07,1.86731E+07,4843270,Crosslink,Natural Sand,,True,False,True,Water,True
e3af98de-4eb1-4cb6-9e2c-5916de2d8242,33053081120000,12/19/2017 3:09:00 AM,12/24/2017 4:01:00 PM,Newfield Exploration,,,8763737,0,8.54321E+07,7.312138E+07,1.21276E+07,Crosslink,Natural Sand,,True,False,True,Non-Hazardous proprietary salts,False
be57b523-0787-475f-a2b1-e7f8295dd875,3001543520,9/14/2017 7:41:00 AM,9/16/2017 9:30:00 AM,Apache Corporation,,,2431726,0,2.547808E+07,2.029487E+07,4883800,Crosslink,Natural Sand,,True,False,True,Water,True
84554e7f-ba8d-45c9-be3b-4719846a0fb4,33053074120000,9/19/2017 1:15:00 AM,10/14/2017 6:27:00 PM,XTO Energy/ExxonMobil,,,1.324493E+07,0,1.230296E+08,1.111619E+08,1.137041E+07,Crosslink,Natural Sand,,True,False,False,,True
46c3081d-20d2-476e-b4ac-810593c820ca,33025030150000,1/3/2018 6:00:00 AM,1/12/2018 6:00:00 AM,"Petro Hunt, L.L.C.",Schlumberger,,4535236,0,4.298814E+07,3.777852E+07,4983422,Crosslink,Natural Sand,,True,False,True,Diutan gum,True
11cf397e-98f8-413e-a017-cd3d8e1f1634,3001542733,9/19/2017 12:00:00 AM,9/28/2017 12:00:00 AM,"Marathon Oil ",,,9855384,0,1.063365E+08,8.209534E+07,1.164019E+07,Slickwater,Natural Sand,,True,False,True,Choline chloride,True
8a97ca63-29cd-4df8-92b9-a82e9336bb80,3001543300,12/27/2017 9:21:00 AM,12/28/2017 1:25:00 PM,"Lime Rock Resources, LP",,,1388086,66962,1.296127E+07,1.163169E+07,1313942,Crosslink,Natural Sand,,True,False,False,,True
22ec4810-0269-472d-9351-8e128c6cec84,33053065180000,11/18/2017 7:00:00 AM,12/10/2017 7:00:00 AM,"Marathon Oil ",Schlumberger,,8058762,0,7.108127E+07,6.712949E+07,3825950,Crosslink,Natural Sand,,True,False,True,2-[2-(2-butoxyethoxy)ethoxy]ethanol,True
9f11cba5-5b23-4e34-ac9d-39780c6be214,33025026100000,12/19/2017 6:00:00 AM,1/2/2018 6:00:00 AM,"Petro Hunt, L.L.C.",Schlumberger,,4351300,0,4.152574E+07,3.624633E+07,4968294,Crosslink,Natural Sand,,True,False,True,Diutan gum,True
61db6d29-7a76-4d4e-a440-0d974a58d36d,33025026090000,12/11/2017 6:00:00 AM,12/19/2017 6:00:00 AM,"Petro Hunt, L.L.C.",Schlumberger,,3945550,0,3.815931E+07,3.286643E+07,5030916,Crosslink,Natural Sand,,True,False,True,Diutan gum,True
5be7fbf3-791c-489b-8537-795abec86c9f,33053081130000,12/7/2017 6:00:00 AM,12/12/2017 6:00:00 AM,Newfield Exploration,,,8116811,0,7.992273E+07,6.771369E+07,1.206152E+07,Crosslink,Natural Sand,,True,False,True,Non-Hazardous proprietary salts,False
