WellId,API,Leg,MeasuredDepth,Incline,Azimuth,TVD,FtNS,NS,ftEW,EW,Latitude,Longitude
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,LAT1,19916,91.2,0.2,11038.28,9062.29,N,183.66,W,48.01896,-103.3933
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,LAT1,12053,89.1,2,11024.47,1201.24,N,173.67,W,47.99739,-103.3932
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,LAT1,19444,91,0.2,11039.42,8590.34,N,187.79,W,48.01766,-103.3933
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,LAT1,10707,23.3,332,10700.56,56.62,N,31.54,W,47.99425,-103.3926
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,LAT1,11684,87.7,8.3,11023.03,835.34,N,219,W,47.99638,-103.3934
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,VERT,6181,0.4,325.2,6180.78,4.57,N,12.96,W,47.9941,-103.3926
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,LAT1,14719,89.2,1.2,11027.42,3866.24,N,160.19,W,48.0047,-103.3932
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,LAT1,17269,89.2,359.3,11035.8,6415.68,N,176.95,W,48.0117,-103.3932
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,LAT1,21336,87.5,3.3,11036.52,10481.44,N,185.88,W,48.02285,-103.3933
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,LAT1,17080,88.6,359.4,11032.66,6226.71,N,175.22,W,48.01118,-103.3932
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,VERT,3435,0.4,224.4,3434.9,3.81,N,9.43,W,47.9941,-103.3925
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,LAT1,21242,91.7,2.6,11036.2,10387.6,N,190.9,W,48.02259,-103.3933
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,LAT1,19633,91.1,0.7,11037.86,8779.32,N,186.71,W,48.01818,-103.3933
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,LAT1,12361,90.2,359.9,11026.85,1509.18,N,171.71,W,47.99823,-103.3932
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,LAT1,13772,89.7,0.2,11031.81,2919.71,N,185.65,W,48.0021,-103.3933
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,LAT1,16135,89.2,359.1,11025.08,5281.92,N,169.53,W,48.00858,-103.3932
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,VERT,2772,1.1,303.2,2771.93,0.67,N,12.39,W,47.99409,-103.3926
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,VERT,2962,0.6,58.3,2961.92,1.99,N,12.39,W,47.9941,-103.3926
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,LAT1,17647,88.2,359.1,11040.07,6793.54,N,184.54,W,48.01273,-103.3933
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,LAT1,21431,88.6,2.7,11039.75,10576.26,N,180.91,W,48.02311,-103.3932
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,LAT1,14340,89.8,2.3,11026.93,3487.36,N,169.21,W,48.00366,-103.3932
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,LAT1,14056,91,1.2,11028.75,3203.64,N,181.35,W,48.00288,-103.3932
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,VERT,5045,0.8,0.3,5044.85,9.24,N,14.98,W,47.99412,-103.3926
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,LAT1,15474,90.7,359.4,11024.02,4621.04,N,163.17,W,48.00677,-103.3932
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,LAT1,14150,89.9,2.6,11028.01,3297.58,N,178.24,W,48.00314,-103.3932
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,VERT,9683,0.8,61.2,9682.63,11.18,N,16.03,W,47.99412,-103.3926
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,VERT,9968,0.5,35.5,9967.61,12.98,N,13.19,W,47.99413,-103.3926
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,VERT,3341,0,133,3340.9,4.04,N,9.2,W,47.9941,-103.3925
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,VERT,10252,0.4,29.3,10251.6,14.85,N,11.5,W,47.99413,-103.3926
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,VERT,9778,0.8,56.8,9777.62,11.86,N,14.89,W,47.99413,-103.3926
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,LAT1,10896,38.4,324.2,10863.06,136.38,N,84.04,W,47.99446,-103.3929
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,VERT,2678,0.9,304.4,2677.94,0.24,S,11.03,W,47.99409,-103.3926
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,LAT1,11147,70.5,335.8,11008.3,312.67,N,179.53,W,47.99495,-103.3932
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,VERT,5329,0.9,160.3,5328.84,10.21,N,14.75,W,47.99412,-103.3926
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,18250,90.31,179.67,10847.65,7490.41,S,299.75,E,47.39571,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,4546,0.75,90.4,4545.61,0.79,S,6.34,E,47.41626,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,16081,90.65,179.38,10868.17,5321.9,S,322.15,E,47.40166,-102.8157
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,12879,89.51,179.74,10899.41,2120.58,S,295.22,E,47.41045,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,2563,0.63,118.76,2562.97,2.84,N,0.28,W,47.41627,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,6245,0.68,23.78,6244.44,5.07,N,4.8,E,47.41628,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,10808,49.26,138.89,10751.33,135.93,S,150.19,E,47.41589,-102.8164
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,19948,90.03,180.97,10839.88,9188.12,S,313.92,E,47.39106,-102.8157
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,6056,0.68,320.64,6055.45,2.75,N,4.57,E,47.41627,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,21355,90.83,183.31,10844.28,10594.65,S,289.81,E,47.3872,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,17590,91.17,180.76,10848.71,6830.56,S,304.68,E,47.39752,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,17967,89.2,179.74,10845.27,7207.43,S,298.03,E,47.39649,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,11185,79.75,172.02,10918.21,427.71,S,296.74,E,47.41509,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,8321,1.17,230.92,8320.22,2.23,N,6.08,E,47.41627,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,4829,0.78,76.56,4828.58,0.95,S,10.6,E,47.41626,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,11852,89.75,180.27,10917.85,1093.79,S,296.15,E,47.41326,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,10116,0.63,113.95,10115.1,3.92,S,17.07,E,47.41625,-102.8169
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,7472,0.98,199.49,7471.28,5.97,N,14.35,E,47.41628,-102.8169
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,16647,91.02,180.78,10860.22,5887.81,S,319.73,E,47.40011,-102.8157
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,15799,91.23,180.63,10871.38,5039.93,S,320.96,E,47.40244,-102.8157
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,9549,0.68,86.3,9548.13,3.07,S,10.64,E,47.41626,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,10651,33.3,131.62,10633.93,61.01,S,78.96,E,47.4161,-102.8167
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,12973,89.72,179.71,10900.04,2214.57,S,295.67,E,47.41019,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,12412,91.51,180.37,10908.53,1653.7,S,295.98,E,47.41173,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,3980,0.56,121.65,3979.64,0.03,S,1.34,E,47.41626,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,4451,0.57,89.74,4450.62,0.79,S,5.25,E,47.41626,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,4168,0.45,107.97,4167.63,0.68,S,2.84,E,47.41626,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,4074,0.49,111.4,4073.63,0.42,S,2.11,E,47.41626,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,14101,90.99,179.7,10894.8,3342.34,S,299.22,E,47.40709,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,16741,90.4,180.31,10859.06,5981.79,S,318.84,E,47.39985,-102.8157
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,19193,90.52,179.02,10843.52,8433.16,S,316.45,E,47.39313,-102.8157
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,19476,89.69,179.96,10842.23,8716.15,S,317.41,E,47.39235,-102.8157
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,7944,0.55,271.79,7943.24,2.9,N,9.92,E,47.41627,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,18910,90.25,178.31,10848.42,8150.32,S,308.62,E,47.3939,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,10933,57.46,143.43,10825.91,212.93,S,214.25,E,47.41568,-102.8161
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,10838,51.44,138.93,10770.47,153.34,S,165.37,E,47.41584,-102.8163
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,5962,0.79,272.32,5961.46,2.29,N,5.57,E,47.41627,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,18722,89.72,178.66,10849.31,7962.36,S,304.62,E,47.39442,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,11249,88.46,178.29,10925.51,490.98,S,301.99,E,47.41492,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,3130,2.47,337.07,3129.73,2.79,S,5.72,W,47.41626,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,3413,0.57,67.65,3412.67,1.53,N,4.48,W,47.41627,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,17684,91.2,181.04,10846.77,6924.53,S,303.2,E,47.39727,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,18816,90.56,179.08,10849.08,8056.34,S,306.48,E,47.39416,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,6906,1.14,50.74,6905.38,12.31,N,8.67,E,47.4163,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,19854,90.15,180.55,10840.03,9094.12,S,315.17,E,47.39131,-102.8157
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,15327,90.43,178.71,10876.25,4568.03,S,316.14,E,47.40373,-102.8157
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,8415,0.84,241.5,8414.2,1.29,N,4.73,E,47.41627,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,21173,90.4,182.26,10846.71,10412.91,S,299.2,E,47.3877,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,6528,0.49,0.58,6527.41,8.61,N,6.16,E,47.41629,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,6717,0.48,34.48,6716.4,10.56,N,6.63,E,47.41629,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,7378,1.49,174.29,7377.3,7.94,N,14.5,E,47.41629,-102.8169
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,12506,91.91,180.03,10905.73,1747.66,S,295.66,E,47.41147,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,2374,0.68,87.37,2373.98,2.78,N,2.17,W,47.41627,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,5584,0.5,290.73,5583.53,5.16,N,11.75,E,47.41628,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,10964,60.32,147.42,10841.93,234.78,S,229.29,E,47.41562,-102.8161
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,10777,46.46,137.81,10730.53,118.75,S,134.92,E,47.41594,-102.8165
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,20419,88.86,180.52,10846.27,9659.01,S,307.41,E,47.38976,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,8699,0.32,206.28,8698.19,0.26,S,2.64,E,47.41626,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,12225,91.11,179.95,10912.23,1466.74,S,296.36,E,47.41224,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,20985,89.82,181.02,10845.67,10224.97,S,303.36,E,47.38821,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,11946,90.65,179.85,10917.52,1187.79,S,296.05,E,47.41301,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,9077,0.75,109.45,9076.17,2.19,S,4.55,E,47.41626,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,16458,91.54,181.15,10862.63,5698.85,S,322.61,E,47.40063,-102.8157
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,4924,0.45,14.21,4923.57,0.44,S,11.32,E,47.41626,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,14950,90.22,178.54,10881.35,4191.11,S,310.41,E,47.40477,-102.8157
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,14195,90.12,179.56,10893.89,3436.33,S,299.83,E,47.40684,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,10367,0.58,140.28,10366.08,5.55,S,18.92,E,47.41625,-102.8169
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,18344,90.68,179.71,10846.84,7584.41,S,300.26,E,47.39545,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,10525,18.62,134.89,10521.01,24.56,S,37.7,E,47.41619,-102.8168
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,10714,39.85,136.99,10684.6,87.15,S,105.66,E,47.41602,-102.8166
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,7000,1.05,90.09,6999.37,12.9,N,10.25,E,47.4163,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,13253,89.04,179.62,10895.97,2494.52,S,295.66,E,47.40942,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,15610,89.85,179.51,10874.47,4850.96,S,321.36,E,47.40295,-102.8157
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,6340,0.77,26.49,6339.43,6.16,N,5.31,E,47.41628,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,8510,0.58,237.4,8509.19,0.7,N,3.71,E,47.41627,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,4735,1,98.72,4734.59,0.98,S,9.16,E,47.41626,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,20230,89.29,181.14,10842.62,9470.07,S,310.2,E,47.39028,-102.8157
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,14856,91.23,179.38,10882.54,4097.14,S,308.7,E,47.40502,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,2752,1.58,169.81,2751.93,0.43,S,1.16,E,47.41626,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,2469,0.56,72.17,2468.97,2.95,N,1.17,W,47.41627,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,18156,89.35,179.73,10847.38,7396.42,S,299.26,E,47.39597,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,6151,0.86,14.83,6150.45,3.88,N,4.4,E,47.41628,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,19665,90.77,180.34,10841.49,8905.14,S,317.33,E,47.39183,-102.8157
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,4357,0.55,86.49,4356.62,0.82,S,4.33,E,47.41626,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,10399,3.34,135.06,10398.06,6.34,S,19.68,E,47.41624,-102.8169
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,10556,21.87,132.42,10550.1,31.95,S,45.47,E,47.41618,-102.8168
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,16836,91.26,180.99,10857.68,6076.78,S,317.76,E,47.39959,-102.8157
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,18533,89.41,179.56,10847.18,7773.4,S,301.65,E,47.39494,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,14573,90.49,179.21,10887.56,3814.22,S,304.17,E,47.4058,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,15987,90.77,179.35,10869.33,5227.91,S,321.11,E,47.40192,-102.8157
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,3508,0.56,92.27,3507.66,1.69,N,3.57,W,47.41627,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,10619,30,130.18,10606.69,50.01,S,66.28,E,47.41613,-102.8167
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,16176,90.83,179.58,10866.94,5416.89,S,323.01,E,47.4014,-102.8157
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,15044,91.14,179.33,10880.23,4285.09,S,312.16,E,47.40451,-102.8157
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,3035,2.47,289.5,3034.81,5.36,S,2.99,W,47.41625,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,15893,90.25,179.92,10870.17,5133.92,S,320.51,E,47.40218,-102.8157
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,10493,16.11,135.81,10490.48,17.77,S,30.98,E,47.41621,-102.8169
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,13912,92.04,179.97,10899.38,3153.4,S,298.12,E,47.40761,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,14478,90.18,178.77,10888.12,3719.24,S,302.5,E,47.40606,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,5207,0.76,78.38,5206.56,1.36,N,13.17,E,47.41627,-102.8169
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,20325,88.71,180.86,10844.28,9565.04,S,308.55,E,47.39002,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,14290,91.79,179.89,10892.31,3531.31,S,300.28,E,47.40657,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,13441,88.15,180.25,10899.85,2682.48,S,295.33,E,47.40891,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,12132,91.33,179.88,10914.21,1373.76,S,296.22,E,47.41249,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,17119,91.48,181.25,10851.46,6359.64,S,311.71,E,47.39882,-102.8157
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,11291,92.07,181.38,10925.32,532.97,S,302.11,E,47.4148,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,16270,90.89,180.17,10865.53,5510.88,S,323.22,E,47.40114,-102.8157
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,5112,0.63,57.33,5111.57,0.95,N,12.12,E,47.41627,-102.8169
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,20702,90.71,180.56,10846.66,9941.99,S,305.97,E,47.38899,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,20607,90.65,179.94,10847.79,9847,S,306.38,E,47.38925,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,13629,90.31,179.78,10902.63,2870.44,S,296.37,E,47.40839,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,11759,90.49,180.31,10918.05,1000.8,S,296.62,E,47.41352,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,9738,0.73,91.64,9737.12,3.08,S,12.96,E,47.41626,-102.8169
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,10021,0.68,106.67,10020.1,3.55,S,16.06,E,47.41625,-102.8169
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,7189,0.91,150.43,7188.34,11.18,N,12.27,E,47.41629,-102.8169
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,15704,91.33,180.17,10873.5,4944.96,S,321.62,E,47.4027,-102.8157
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,10430,7.64,136.38,10428.91,8.47,S,21.74,E,47.41624,-102.8169
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,9833,0.65,93.6,9832.11,3.13,S,14.1,E,47.41626,-102.8169
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,13818,90.83,179.34,10901.74,3059.43,S,297.56,E,47.40787,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,14667,90.77,178.89,10886.53,3908.21,S,305.73,E,47.40554,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,11153,78.62,167.96,10912.21,396.77,S,291.28,E,47.41518,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,19005,91.42,178.48,10847.03,8245.27,S,311.28,E,47.39364,-102.8157
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,10901,55.24,140.55,10808.18,191.94,S,197.86,E,47.41574,-102.8162
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,7094,0.8,143.73,7093.35,12.37,N,11.5,E,47.4163,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,17496,90.77,180.91,10850.3,6736.58,S,306.05,E,47.39778,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,8888,0.52,163.01,8887.18,1.16,S,2.97,E,47.41626,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,11385,92,181.92,10921.98,626.87,S,299.41,E,47.41454,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,14384,91.57,179.32,10889.55,3625.27,S,300.93,E,47.40632,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,11665,89.26,180.09,10917.84,906.8,S,296.95,E,47.41378,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,6623,0.75,11.11,6622.41,9.63,N,6.28,E,47.41629,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,12039,91.05,180.03,10916.14,1280.78,S,296.15,E,47.41275,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,10996,61.25,152.09,10857.56,258.9,S,243.35,E,47.41555,-102.816
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,12319,90.96,180.07,10910.53,1560.73,S,296.34,E,47.41198,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,12693,90.55,179.99,10900.9,1934.59,S,294.61,E,47.41096,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,14007,91.26,179.5,10896.65,3248.36,S,298.56,E,47.40735,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,7283,1.34,127.97,7282.33,9.86,N,13.5,E,47.41629,-102.8169
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,17308,89.85,180.76,10849.96,6548.6,S,308.57,E,47.3983,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,8793,0.25,128.37,8792.19,0.62,S,2.68,E,47.41626,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,5018,0.49,20.04,5017.57,0.29,N,11.54,E,47.41626,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,8983,0.59,115.32,8982.18,1.78,S,3.54,E,47.41626,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,2941,1.6,234.43,2940.86,5.28,S,0.01,W,47.41625,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,3696,0.64,106.11,3695.65,1.25,N,1.58,W,47.41627,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,21307,90.83,183.31,10844.98,10546.74,S,292.58,E,47.38733,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,11027,63.05,156.51,10872.04,283.59,S,255.23,E,47.41549,-102.816
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,9455,0.7,92.88,9454.14,3.08,S,9.51,E,47.41626,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,20796,90.28,180.44,10845.85,10035.98,S,305.15,E,47.38873,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,2658,1.15,156.75,2657.96,1.71,N,0.56,E,47.41627,-102.817
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,7660,0.89,231.56,7659.26,3.71,N,12.83,E,47.41628,-102.8169
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,15421,91.05,179.13,10875.04,4662,S,317.91,E,47.40347,-102.8157
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,20513,89.32,180.4,10847.77,9753,S,306.66,E,47.3895,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,17779,90.92,182.13,10845.01,7019.47,S,300.58,E,47.397,-102.8158
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,15516,89.89,178.59,10874.26,4756.98,S,319.8,E,47.40321,-102.8157
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,19099,91.17,178.1,10844.91,8339.2,S,314.08,E,47.39338,-102.8157
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,7567,0.76,213.27,7566.27,4.68,N,13.74,E,47.41628,-102.8169
