API,CasingSize,CasingType,CasingWeight,CementSacks,CompletionDate,LowerSetDepth,UpperSetDepth,WellboreSize,WellId
3001543555,,Hole 2,0,0,,7500,755,12.25,27c90a6b-cc67-4371-8879-21447f96a900
3002542837,,Intermediate 1 Casing,40,1000,,4966,0,9.625,0363c448-7a6e-4bee-b654-a6e23e1bc74e
3002542837,,Hole 3,0,0,6/25/2017 12:00:00 AM,12843,4966,8.75,0363c448-7a6e-4bee-b654-a6e23e1bc74e
3002542837,,Production Casing,13.5,250,,17653,0,4.5,0363c448-7a6e-4bee-b654-a6e23e1bc74e
3002542837,,Intermediate 2 Casing,26,1150,,12829,0,7,0363c448-7a6e-4bee-b654-a6e23e1bc74e
3002542837,,Hole 4,0,0,7/9/2017 12:00:00 AM,17710,12829,6.125,0363c448-7a6e-4bee-b654-a6e23e1bc74e
3002542837,,Hole 1,0,0,6/9/2017 12:00:00 AM,1043,0,17.5,0363c448-7a6e-4bee-b654-a6e23e1bc74e
3002542837,,Hole 2,0,0,6/13/2017 12:00:00 AM,4980,1033,12.25,0363c448-7a6e-4bee-b654-a6e23e1bc74e
3002542837,,Surface Casing,54.5,875,,1033,0,13.375,0363c448-7a6e-4bee-b654-a6e23e1bc74e
05083066010100,,OPEN HOLE,,,,,,4.75,9f962611-e3cf-4be0-b506-02a1213275fc
05083064380100,7.625,1ST,,2190,,8044,0,9.5,982bd314-9d10-42f9-854e-ea0eede7f8cd
05083064380100,16,CONDUCTOR,65,,,109,0,20,982bd314-9d10-42f9-854e-ea0eede7f8cd
05083064380100,,OPEN HOLE,,,,,,4.75,982bd314-9d10-42f9-854e-ea0eede7f8cd
05083064380100,10.75,SURF,40.5,1550,,2851,0,14.75,982bd314-9d10-42f9-854e-ea0eede7f8cd
05083063800100,16,CONDUCTOR,65,,,72,0,20,bcb3a84d-37fa-4d1b-8181-fa2a43b75eb8
05083063800100,10.75,SURF,,2000,,2943,0,14.75,bcb3a84d-37fa-4d1b-8181-fa2a43b75eb8
05083063800100,7.625,1ST,,1710,,8147,0,9.5,bcb3a84d-37fa-4d1b-8181-fa2a43b75eb8
05083063800100,,OPEN HOLE,,,,9343,8147,4.75,bcb3a84d-37fa-4d1b-8181-fa2a43b75eb8
3002543184,,Production Casing,17,2555,,20877,0,5.5,ab3bb222-0d05-47d0-854d-5fd5b153fb34
3002543184,,Hole 3,0,0,10/18/2017 12:00:00 AM,20877,5309,8.5,ab3bb222-0d05-47d0-854d-5fd5b153fb34
3002543184,,Surface Casing,54.5,830,,848,0,13.375,ab3bb222-0d05-47d0-854d-5fd5b153fb34
3002543184,,Hole 2,0,0,10/14/2017 12:00:00 AM,5309,848,12.25,ab3bb222-0d05-47d0-854d-5fd5b153fb34
3002543184,,Hole 1,0,0,8/28/2017 12:00:00 AM,848,0,17.5,ab3bb222-0d05-47d0-854d-5fd5b153fb34
3002543184,,Intermediate 1 Casing,40,1780,,5309,0,9.625,ab3bb222-0d05-47d0-854d-5fd5b153fb34
3002543186,,Intermediate 1 Casing,40,1780,,5309,0,9.625,23e96e71-7737-487c-a191-6f54124b0672
3002543186,,Hole 2,0,0,9/22/2017 12:00:00 AM,5319,840,12.25,23e96e71-7737-487c-a191-6f54124b0672
3002543186,,Production Casing,17,2450,,19562,0,5.5,23e96e71-7737-487c-a191-6f54124b0672
3002543186,,Surface Casing,54.5,830,,834,0,13.375,23e96e71-7737-487c-a191-6f54124b0672
3002543186,,Hole 1,0,0,8/26/2017 12:00:00 AM,840,0,17.5,23e96e71-7737-487c-a191-6f54124b0672
3002543186,,Hole 3,0,0,9/26/2017 12:00:00 AM,19574,5319,8.5,23e96e71-7737-487c-a191-6f54124b0672
3002543230,,Surface Casing,54.5,1350,,1708,0,13.375,c2d7a8fc-d7f4-4f09-8bb6-da096c6db339
3002543230,,Intermediate 1 Casing,40,3800,,5390,0,9.625,c2d7a8fc-d7f4-4f09-8bb6-da096c6db339
3002543230,,Hole 2,0,0,,5390,1708,12.25,c2d7a8fc-d7f4-4f09-8bb6-da096c6db339
3002543230,,Hole 3,0,0,,14415,5390,8.75,c2d7a8fc-d7f4-4f09-8bb6-da096c6db339
3002543230,,Hole 1,0,0,6/24/2017 12:00:00 AM,1708,0,17.5,c2d7a8fc-d7f4-4f09-8bb6-da096c6db339
3002543230,,Production Casing,20,2400,,14415,0,5.5,c2d7a8fc-d7f4-4f09-8bb6-da096c6db339
3002543252,,Surface Casing,54.5,1400,,1565,0,13.375,86e025f7-e72e-41ba-89f7-398c498f6ebf
3002543252,,Hole 2,0,0,8/21/2017 12:00:00 AM,5415,1565,12.25,86e025f7-e72e-41ba-89f7-398c498f6ebf
3002543252,,Intermediate 1 Casing,40,1900,,5415,0,9.625,86e025f7-e72e-41ba-89f7-398c498f6ebf
3002543252,,Hole 1,0,0,8/15/2017 12:00:00 AM,1565,0,17.5,86e025f7-e72e-41ba-89f7-398c498f6ebf
3002543252,,Hole 3,0,0,,14315,5415,8.75,86e025f7-e72e-41ba-89f7-398c498f6ebf
3002543252,,Production Casing,20,2300,,14315,0,5.5,86e025f7-e72e-41ba-89f7-398c498f6ebf
33053076330000,625,,,,,,2356,,2f6c3a6d-ee17-4d2c-93f0-04147946aeb6
33053076330000,,,,,,,11612,,2f6c3a6d-ee17-4d2c-93f0-04147946aeb6
33053076320000,625,,,,,,2357,,aba2559c-7c04-4d4d-8dbb-f4a44cae559f
33053076320000,,,,,,,11618,,aba2559c-7c04-4d4d-8dbb-f4a44cae559f
3002543250,,Surface Casing,54.5,1330,,1545,0,13.375,f6bd0987-635d-42be-ad38-4b476a6eeb9b
3002543250,,Hole 1,0,0,7/1/2017 12:00:00 AM,1545,0,17.5,f6bd0987-635d-42be-ad38-4b476a6eeb9b
3002543250,,Hole 3,0,0,7/22/2017 12:00:00 AM,16000,5428,8.75,f6bd0987-635d-42be-ad38-4b476a6eeb9b
3002543250,,Hole 2,0,0,7/5/2017 12:00:00 AM,5428,1545,12.25,f6bd0987-635d-42be-ad38-4b476a6eeb9b
3002543250,,Production Casing,20,2600,,16000,0,5.5,f6bd0987-635d-42be-ad38-4b476a6eeb9b
3002543250,,Intermediate 1 Casing,40,1900,,5407,0,9.625,f6bd0987-635d-42be-ad38-4b476a6eeb9b
3002543370,,Hole 2,0,0,6/4/2017 12:00:00 AM,2077,772,12.25,85e61139-d3ad-44f1-938d-4c0501cc550e
3002543370,,Hole 3,0,0,,11400,2067,8.75,85e61139-d3ad-44f1-938d-4c0501cc550e
3002543370,,Hole 1,0,0,6/1/2017 12:00:00 AM,782,0,17.5,85e61139-d3ad-44f1-938d-4c0501cc550e
3002543370,,Surface Casing,54.5,832,,772,0,13.375,85e61139-d3ad-44f1-938d-4c0501cc550e
3002543370,,Production Casing,20,1646,,11323,0,5.5,85e61139-d3ad-44f1-938d-4c0501cc550e
3002543370,,Intermediate 1 Casing,40,688,,2067,0,9.625,85e61139-d3ad-44f1-938d-4c0501cc550e
3002543370,,Tubing 1,0,0,,5456,0,2.375,85e61139-d3ad-44f1-938d-4c0501cc550e
3001543869,,Hole 1,0,0,,417,0,17.5,34e06e8e-a7f2-45dd-8e7b-9feb18011fe8
3001543869,,Intermediate 1 Casing,40,691,,1964,0,9.625,34e06e8e-a7f2-45dd-8e7b-9feb18011fe8
3001543869,,Hole 2,0,0,,1964,417,12.25,34e06e8e-a7f2-45dd-8e7b-9feb18011fe8
3001543869,,Liner 1,0,552,,13777,0,4.5,34e06e8e-a7f2-45dd-8e7b-9feb18011fe8
3001543869,,Production Casing,16.3,552,,13775,0,4.5,34e06e8e-a7f2-45dd-8e7b-9feb18011fe8
3001543869,,Hole 4,0,0,,13777,9046,6.125,34e06e8e-a7f2-45dd-8e7b-9feb18011fe8
3001543869,,Hole 3,0,0,,9046,1964,8.75,34e06e8e-a7f2-45dd-8e7b-9feb18011fe8
3001543869,,Surface Casing,48,500,,417,0,13.375,34e06e8e-a7f2-45dd-8e7b-9feb18011fe8
3001543869,,Intermediate 2 Casing,29,745,,9046,0,7,34e06e8e-a7f2-45dd-8e7b-9feb18011fe8
3001543999,,Production Casing,17,1900,,10420,0,5.5,703b4f78-af7e-40f0-a0e3-6fb9dd2205a0
3001543999,,Surface Casing,40,1525,,1259,0,9.625,703b4f78-af7e-40f0-a0e3-6fb9dd2205a0
3001543999,,Tubing 1,0,0,,2975,0,2.875,703b4f78-af7e-40f0-a0e3-6fb9dd2205a0
3001543999,,Hole 1,0,0,,1259,0,12.25,703b4f78-af7e-40f0-a0e3-6fb9dd2205a0
3001543999,,Hole 2,0,0,,10420,1259,8.75,703b4f78-af7e-40f0-a0e3-6fb9dd2205a0
3002543577,,Intermediate 1 Casing,40,1300,,4978,0,9.625,85c07af8-ce1d-4952-931b-cf9f4c1b2394
3002543577,,Hole 3,0,0,5/27/2017 12:00:00 AM,12655,4990,8.75,85c07af8-ce1d-4952-931b-cf9f4c1b2394
3002543577,,Hole 1,0,0,5/12/2017 12:00:00 AM,1045,0,17,85c07af8-ce1d-4952-931b-cf9f4c1b2394
3002543577,,Production Casing,13.5,250,,17236,0,4.5,85c07af8-ce1d-4952-931b-cf9f4c1b2394
3002543577,,Hole 2,0,0,5/18/2017 12:00:00 AM,4990,1045,12.25,85c07af8-ce1d-4952-931b-cf9f4c1b2394
3002543577,,Intermediate 2 Casing,26,1100,,12640,0,7,85c07af8-ce1d-4952-931b-cf9f4c1b2394
3002543577,,Hole 4,0,0,6/5/2017 12:00:00 AM,17290,12655,6.125,85c07af8-ce1d-4952-931b-cf9f4c1b2394
3002543577,,Surface Casing,54.5,900,,1033,0,13.375,85c07af8-ce1d-4952-931b-cf9f4c1b2394
3001544063,,Hole 3,0,0,,16790,7500,8.5,a3468f88-a191-4100-9f8e-2355e17d1eb8
3001544063,,Hole 2,0,0,,7500,755,12.25,a3468f88-a191-4100-9f8e-2355e17d1eb8
3001544063,,Packer,0,0,,9200,0,5.5,a3468f88-a191-4100-9f8e-2355e17d1eb8
3001544063,,Hole 1,0,0,,755,0,17.5,a3468f88-a191-4100-9f8e-2355e17d1eb8
3001544063,,Tubing 1,0,0,,9200,0,2.875,a3468f88-a191-4100-9f8e-2355e17d1eb8
3001544063,,Production Casing,20,2265,,16790,0,5.5,a3468f88-a191-4100-9f8e-2355e17d1eb8
3001544063,,Surface Casing,54.5,690,,755,0,13.375,a3468f88-a191-4100-9f8e-2355e17d1eb8
3001544063,,Intermediate 1 Casing,47,2605,,7500,0,9.625,a3468f88-a191-4100-9f8e-2355e17d1eb8
3002543675,,Surface Casing,54.5,844,,672,0,13.375,b563fa43-6dff-43ae-9c5a-6287df3a96ef
3002543675,,Hole 2,0,0,8/21/2017 12:00:00 AM,4546,672,12.25,b563fa43-6dff-43ae-9c5a-6287df3a96ef
3002543675,,Hole 3,0,0,8/25/2017 12:00:00 AM,19372,4546,8.5,b563fa43-6dff-43ae-9c5a-6287df3a96ef
3002543675,,Intermediate 1 Casing,40,1487,,4546,0,9.625,b563fa43-6dff-43ae-9c5a-6287df3a96ef
3002543675,,Hole 1,0,0,8/10/2017 12:00:00 AM,672,0,17.5,b563fa43-6dff-43ae-9c5a-6287df3a96ef
3002543675,,Production Casing,20,2612,,19372,0,5.5,b563fa43-6dff-43ae-9c5a-6287df3a96ef
3002543674,,Surface Casing,54.5,844,,722,0,13.375,7dc797d6-64ec-4f9a-a22e-75fabae5731c
3002543674,,Hole 1,0,0,8/12/2017 12:00:00 AM,722,0,17.5,7dc797d6-64ec-4f9a-a22e-75fabae5731c
3002543674,,Production Casing,20,2727,,19338,0,5.5,7dc797d6-64ec-4f9a-a22e-75fabae5731c
3002543674,,Hole 3,0,0,9/26/2017 12:00:00 AM,19338,4555,8.5,7dc797d6-64ec-4f9a-a22e-75fabae5731c
3002543674,,Intermediate 1 Casing,40,1487,,4555,0,9.625,7dc797d6-64ec-4f9a-a22e-75fabae5731c
3002543674,,Hole 2,0,0,8/14/2017 12:00:00 AM,4555,722,12.25,7dc797d6-64ec-4f9a-a22e-75fabae5731c
3001544106,,Intermediate 1 Casing,40,1510,,4338,0,9.625,8380b2a9-b99e-4f5c-9516-99d482aa9df1
3001544106,,Hole 2,0,0,,4338,769,12.25,8380b2a9-b99e-4f5c-9516-99d482aa9df1
3001544106,,Hole 3,0,0,,15473,4338,8.75,8380b2a9-b99e-4f5c-9516-99d482aa9df1
3001544106,,Production Casing,17,0,,15473,0,5.5,8380b2a9-b99e-4f5c-9516-99d482aa9df1
3001544106,,Hole 1,0,0,,769,0,17.5,8380b2a9-b99e-4f5c-9516-99d482aa9df1
3001544106,,Tubing 1,0,0,,10374,0,2.875,8380b2a9-b99e-4f5c-9516-99d482aa9df1
3001544106,,Surface Casing,54.5,769,,769,0,13.375,8380b2a9-b99e-4f5c-9516-99d482aa9df1
3002543673,,Hole 1,0,0,8/11/2017 12:00:00 AM,726,0,17.5,0bcc9e07-248f-4533-8b36-b79a340c413b
3002543673,,Production Casing,20,2727,,19286,0,5.5,0bcc9e07-248f-4533-8b36-b79a340c413b
3002543673,,Surface Casing,54.5,844,,726,0,13.375,0bcc9e07-248f-4533-8b36-b79a340c413b
3002543673,,Intermediate 1 Casing,40,1487,,4505,0,9.625,0bcc9e07-248f-4533-8b36-b79a340c413b
3002543673,,Hole 2,0,0,8/20/2017 12:00:00 AM,4505,726,12.25,0bcc9e07-248f-4533-8b36-b79a340c413b
3002543673,,Hole 3,0,0,9/23/2017 12:00:00 AM,19286,4505,8.75,0bcc9e07-248f-4533-8b36-b79a340c413b
3001544142,,Hole 3,0,0,,17795,2995,8.75,43fc1e7a-f061-4182-833d-b5b44e102c4d
3001544142,,Hole 1,0,0,,410,0,17.5,43fc1e7a-f061-4182-833d-b5b44e102c4d
3001544142,,Hole 2,0,0,,2995,410,12.25,43fc1e7a-f061-4182-833d-b5b44e102c4d
3001544142,,Surface Casing,54.5,600,,410,0,13.375,43fc1e7a-f061-4182-833d-b5b44e102c4d
3001544142,,Packer,0,0,,7358,0,5.5,43fc1e7a-f061-4182-833d-b5b44e102c4d
3001544142,,Production Casing,20,2799,,17795,0,5.5,43fc1e7a-f061-4182-833d-b5b44e102c4d
3001544142,,Intermediate 1 Casing,36,1077,,2995,0,9.625,43fc1e7a-f061-4182-833d-b5b44e102c4d
3001544142,,Tubing 1,0,0,,7373,0,2.875,43fc1e7a-f061-4182-833d-b5b44e102c4d
3001544156,,Hole 1,0,0,,412,0,17.5,26d9fca5-b3bb-44f7-bc5d-d441fdd9056c
3001544156,,Hole 3,0,0,,17975,3005,8.5,26d9fca5-b3bb-44f7-bc5d-d441fdd9056c
3001544156,,Production Casing,20,2734,,17975,0,5.5,26d9fca5-b3bb-44f7-bc5d-d441fdd9056c
3001544156,,Tubing 1,0,0,,7561,0,2.875,26d9fca5-b3bb-44f7-bc5d-d441fdd9056c
3001544156,,Surface Casing,54.5,685,,412,0,13.375,26d9fca5-b3bb-44f7-bc5d-d441fdd9056c
3001544156,,Intermediate 1 Casing,36,1070,,3005,0,9.625,26d9fca5-b3bb-44f7-bc5d-d441fdd9056c
3001544156,,Packer,0,0,,7546,0,5.5,26d9fca5-b3bb-44f7-bc5d-d441fdd9056c
3001544156,,Hole 2,0,0,,3005,412,12.25,26d9fca5-b3bb-44f7-bc5d-d441fdd9056c
3001544154,,Intermediate 1 Casing,36,1077,,3028,0,9.625,5778f9bf-bfcb-4056-8176-d86dff38aa3f
3001544154,,Tubing 1,0,0,,7534,0,2.875,5778f9bf-bfcb-4056-8176-d86dff38aa3f
3001544154,,Hole 2,0,0,,3028,415,12.25,5778f9bf-bfcb-4056-8176-d86dff38aa3f
3001544154,,Hole 3,0,0,,18100,3028,8.5,5778f9bf-bfcb-4056-8176-d86dff38aa3f
3001544154,,Hole 1,0,0,,415,0,17.5,5778f9bf-bfcb-4056-8176-d86dff38aa3f
3001544154,,Surface Casing,54.5,485,,415,0,13.375,5778f9bf-bfcb-4056-8176-d86dff38aa3f
3001544154,,Production Casing,20,2873,,18100,0,5.5,5778f9bf-bfcb-4056-8176-d86dff38aa3f
3001544154,,Packer,0,0,,7534,0,5.5,5778f9bf-bfcb-4056-8176-d86dff38aa3f
3001544199,,Production Casing,17,0,,15094,0,5.5,69eece01-8351-43af-b858-16c53cc31670
3001544199,,Hole 3,0,0,,15094,4369,8.75,69eece01-8351-43af-b858-16c53cc31670
3001544199,,Hole 2,0,0,,4369,744,12.25,69eece01-8351-43af-b858-16c53cc31670
3001544199,,Tubing 1,0,0,,9948,0,2.875,69eece01-8351-43af-b858-16c53cc31670
3001544199,,Hole 1,0,0,,744,0,17.5,69eece01-8351-43af-b858-16c53cc31670
3001544199,,Intermediate 1 Casing,40,1135,,4369,0,9.625,69eece01-8351-43af-b858-16c53cc31670
3001544199,,Surface Casing,54.5,390,,744,0,13.375,69eece01-8351-43af-b858-16c53cc31670
3002543838,,Surface Casing,68,725,,902,0,13.375,d5e789c2-8715-44d7-bec1-be63b86d4d1d
3002543838,,Hole 1,0,0,7/11/2017 12:00:00 AM,902,0,17.5,d5e789c2-8715-44d7-bec1-be63b86d4d1d
3002543838,,Hole 2,0,0,7/25/2017 12:00:00 AM,11882,902,12.25,d5e789c2-8715-44d7-bec1-be63b86d4d1d
3002543838,,Intermediate 1 Casing,47,2300,,11882,0,9.625,d5e789c2-8715-44d7-bec1-be63b86d4d1d
3002543838,,Production Casing,23,4325,,22007,0,5.5,d5e789c2-8715-44d7-bec1-be63b86d4d1d
3002543838,,Hole 3,0,0,8/12/2017 12:00:00 AM,22017,11882,8.5,d5e789c2-8715-44d7-bec1-be63b86d4d1d
3002543838,,Tubing 1,0,0,,12040,0,2.875,d5e789c2-8715-44d7-bec1-be63b86d4d1d
3002543838,,Packer,0,0,,12024,0,2.875,d5e789c2-8715-44d7-bec1-be63b86d4d1d
3002543846,,Hole 1,0,0,11/17/2017 12:00:00 AM,1492,0,12.25,55c1b1e8-ba5b-4090-a84c-abc59f76d33c
3002543846,,Surface Casing,26,585,,1492,0,9.625,55c1b1e8-ba5b-4090-a84c-abc59f76d33c
3002543846,,Hole 2,0,0,11/20/2017 12:00:00 AM,4687,1492,8.75,55c1b1e8-ba5b-4090-a84c-abc59f76d33c
3002543846,,Production Casing,36,810,,4687,0,7,55c1b1e8-ba5b-4090-a84c-abc59f76d33c
3002543846,,Tubing 1,0,0,,4382,0,2.875,55c1b1e8-ba5b-4090-a84c-abc59f76d33c
3002543883,,Surface Casing,54.5,1780,,1815,0,13.375,1574caf7-0adb-40c5-a505-d39fb1334eb2
3002543883,,Hole 1,0,0,6/28/2017 12:00:00 AM,1815,0,17.5,1574caf7-0adb-40c5-a505-d39fb1334eb2
3002543883,,Hole 2,0,0,9/7/2017 12:00:00 AM,4936,1815,12.25,1574caf7-0adb-40c5-a505-d39fb1334eb2
