WellId,WellName,Lease,API,SurfaceLatitude,SurfaceLongitude,BottomHoleLatitude,BottomHoleLongitude,Country,County,State,CurrentOperator,OriginalOperator,WellStatus,WellType,Field,ProducingFormation,WellboreProfile,Grid1,Grid2,Grid3,Grid4,Grid5,TotalDepth,TrueVerticalDepth,LateralLength,DFElevation,GLElevation,KBElevation,DateModified,FirstProdDate,LastProdDate,LogDate,PermitDate,PlugDate,SpudDate,TestDate,CumulativeGasProduction,CumulativeOilProduction,CumulativeWaterProduction,LastMonthOil,LastMonthGas,LastMonthWater,LastMonthBOE,HasCore,HasFile,HasLog,HasPerf,HasProduction,HasSample,HasTop
5eae641d-4f6a-41ba-b5c7-78af15b3029e,LANSING 8-25H1,LANSING,33053070620000,47.9618644714355,-103.293395996094,47.9354553222656,-103.291694641113,,MC KENZIE,North Dakota,"CONTINENTAL RESOURCES, INC.","CONTINENTAL RESOURCES, INC.",,,BANKS,Bakken,,,152N,99W,25,,20716,11231.150390625,9484.849609375,0,2154,2185,11/18/2017 8:18:52 AM,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,7/2/2015 12:00:00 AM,,10/14/2015 12:00:00 AM,,2660,1584,3424,1584,2660,3424,2027.333,True,True,True,False,True,False,False
1ef1ccfc-5c9b-43e9-b2fc-cd1bddc2549a,LANSING 6-25H,LANSING,33053070610000,47.9618759155273,-103.293678283691,47.9354591369629,-103.292839050293,,MC KENZIE,North Dakota,"CONTINENTAL RESOURCES, INC.","CONTINENTAL RESOURCES, INC.",,,BANKS,Bakken,,,152N,99W,25,,20598,11135,9463,0,2154,2185,11/18/2017 8:20:07 AM,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,7/2/2015 12:00:00 AM,,10/11/2015 12:00:00 AM,,5006,2373,5788,2373,5006,5788,3207.333,True,True,False,False,True,False,False
9f962611-e3cf-4be0-b506-02a1213275fc,HE 5,HE,05083066010100,37.5040283203125,-108.89852142334,37.5040283203125,-108.89852142334,,MONTEZUMA,Colorado,KINDER MORGAN CO2 CO LP,,PR,,MCELMO,"LDVLL ",,,38N19W,N,36,,10500,,,0,6490,0,3/27/2018 4:01:44 PM,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,9/10/2002 12:00:00 AM,,821059,0,0,0,821059,0,136843.2,False,False,False,True,True,False,False
982bd314-9d10-42f9-854e-ea0eede7f8cd,MCELMO DOME UNIT 31-37-17 MC-5,MCELMO DOME UNIT 31-37-17,05083064380100,37.4167404174805,-108.767181396484,37.4167404174805,-108.767181396484,,MONTEZUMA,Colorado,KINDER MORGAN CO2 CO LP,,PR,,MCELMO,"LDVLL ",,,37N17W,N,31,,9230,,,0,6759,0,3/27/2018 6:31:47 PM,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,9/22/2010 12:00:00 AM,,27795,0,0,0,27795,0,4632.5,False,False,False,True,True,False,False
bcb3a84d-37fa-4d1b-8181-fa2a43b75eb8,MCELMO DOME UNIT 35-38-19 HE-1,MCELMO DOME UNIT 35-38-19,05083063800100,37.5053024291992,-108.909118652344,37.5053024291992,-108.909118652344,,MONTEZUMA,Colorado,KINDER MORGAN CO2 CO LP,,PR,,MCELMO,"LDVLL ",,,38N19W,N,35,,9343,,,0,6438,0,3/24/2018 7:26:51 PM,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,8/23/2010 12:00:00 AM,,479300,0,0,0,479300,0,79883.34,False,False,False,True,True,False,False
75a2caca-acea-4ea2-b60d-aa0979264ba1,2-5 Skyfall,Skyfall,05073067190000,39.2988052368164,-103.573501586914,39.2988052368164,-103.573501586914,,LINCOLN,Colorado,MURFIN DRILLING COMPANY INC,,PR,,WILDCAT,FRSC,,,9S,55W,5,,8700,,,0,5665,0,3/16/2018 1:23:01 AM,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,4/28/2017 12:00:00 AM,,9/16/2017 12:00:00 AM,,1749,3608,106,3608,1749,106,3899.5,False,True,False,False,True,False,False
c78fa858-3165-4921-bb4d-eabb14ca9f79,SB001 ST00BP01,G26315,608114068201,27.4657917022705,-90.565803527832,27.4657917022705,-90.565803527832,,GREEN CANYON,,Amerada Hess Corporation,,Borehole Completed,OIL AND GAS,GC468,,,,,,,,,,,0,0,83,3/17/2018 1:15:36 PM,1/25/2018 12:00:00 AM,,,,,5/6/2017 12:00:00 AM,,,,,,,,,False,False,False,False,True,False,False
80670f49-05f3-422c-81cc-5ab69f799d83,144 IGS,IGS,05067095330000,37.0934524536133,-107.735321044922,37.0913734436035,-107.740325927734,,LA PLATA,Colorado,CATAMOUNT ENERGY PARTNERS LLC,,PR,OIL AND GAS,IGNACIO BLANCO,"FRLDC ",DIRECTIONAL,,33N,8W,20,,3941,3424,480,0,6752,0,4/3/2018 7:09:04 PM,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,11/4/2017 12:00:00 AM,,6144,0,1227,0,6144,1227,1024,False,True,False,False,True,False,False
b709449c-230a-4282-8973-1e4bf0759f5e,6-17D-46 BTR,,4301351078,40.1356086730957,-110.58869934082,40.1348991394043,-110.588958740234,,DUCHESNE,Utah,CRESCENT POINT ENERGY U.S. CORP,,PRODUCING,OIL,ALTAMONT,WASATCH,DIRECTIONAL,,4.0S,6.0W,17,,0,,268.016021728516,0,0,0,10/20/2017 5:26:25 PM,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,0,6544,2021,6544,0,2021,6544,False,False,False,False,True,False,False
17b8fc03-9ccb-4d2f-b392-aadb9fc94ab2,Bagley 4-19C4,,4301352843,40.204288482666,-110.372886657715,40.2042808532715,-110.375053405762,,DUCHESNE,Utah,"EP ENERGY E&P COMPANY, L.P.",,PRODUCING,OIL,ALTAMONT,WASATCH,DIRECTIONAL,,3.0S,4.0W,19,,0,,603.296142578125,0,0,0,10/20/2017 5:27:57 PM,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,4858,4788,2942,4788,4858,2942,5597.667,False,False,False,False,True,False,False
