WellId,API,CompletionDate,Formation,UpperPerf,UpperPerfTVD,LowerPerf,LowerPerfTVD,IPOil,IPGas,IPWater
17606d97-bd4b-42e9-af97-ed51ee0f0de4,4232936524,8/2/2010 12:00:00 AM,TREND AREA,8140,0,10466,0,85,93,199
5ffef9b1-ee65-4dd9-949b-5e1d94494bfa,4232936540,5/21/2010 12:00:00 AM,TREND AREA,7936,0,9942,0,35,30,162
eb8d20c5-825a-4d9c-a866-4127166c1440,4232936480,7/2/2010 12:00:00 AM,TREND AREA,7572,0,10840,0,23,38,40
ca3eced6-c9dd-4eb5-b390-4bfe024ae1d7,4232936482,5/29/2010 12:00:00 AM,TREND AREA,8272,0,10446,0,,,
9a604f27-6e9d-4587-8f24-b895ac9ad158,4232901844,,,0,0,12564,0,,,
9a604f27-6e9d-4587-8f24-b895ac9ad158,4232901844,11/17/2010 12:00:00 AM,,8414,0,10764,0,47,52,108
9a604f27-6e9d-4587-8f24-b895ac9ad158,4232901844,,,0,0,0,0,,,
9a604f27-6e9d-4587-8f24-b895ac9ad158,4232901844,,,0,0,12000,0,,,
3f53f26e-3636-4109-b99f-2c5ec99258b2,4232931224,11/30/1983 12:00:00 AM,ATOKA,4550,0,5000,0,0,0,
3f53f26e-3636-4109-b99f-2c5ec99258b2,4232931224,11/30/1983 12:00:00 AM,ATOKA,11302,0,11314,0,,,
3f53f26e-3636-4109-b99f-2c5ec99258b2,4232931224,,ATOKA,11302,0,11314,0,,,
3f53f26e-3636-4109-b99f-2c5ec99258b2,4232931224,11/30/1983 12:00:00 AM,,11302,0,11314,0,,,
9c954b97-a246-4b4b-9899-2e490096c6c9,4232936491,5/12/2010 12:00:00 AM,TREND AREA,8040,0,10230,0,62,82,71
d93f2884-829f-4afd-b814-c546a40d5c01,4232936498,6/3/2010 12:00:00 AM,TREND AREA,8200,0,10270,0,85,89,103
d93f2884-829f-4afd-b814-c546a40d5c01,4232936498,9/28/2015 12:00:00 AM,TREND AREA,0,0,0,0,,,
5cb1d4d8-9d63-4e94-92bd-66fe668800a4,4232936502,,,0,0,0,0,,,
f8be8e5e-b47f-4007-aad0-4ba3050dabac,4232936500,,,0,0,0,0,,,
b8c6c467-fa3d-45d3-905b-c6aff161a76f,4232936501,,,0,0,0,0,,,
dd9b5559-ede4-4574-ba51-1363def6979c,4232936565,6/13/2010 12:00:00 AM,TREND AREA,7980,0,10780,0,,,
2f89d873-d046-49be-8f3e-4dee9381ff2e,4232936568,5/18/2010 12:00:00 AM,TREND AREA,8071,0,10596,0,,,
0f084cdd-e8de-4000-8d19-9d1d7b2763d7,4232936567,,,0,0,0,0,,,
5874ad3c-6324-4858-a3e6-21f4c232e3b1,4232936538,11/2/2010 12:00:00 AM,TREND AREA,8206,0,10630,0,,,
b3d7215a-3213-4000-94b8-22a235750d57,4232936533,8/5/2010 12:00:00 AM,TREND AREA,8204,0,10580,0,,,
1db772f7-77d0-4a51-bc7a-3059375c3746,4232936539,7/28/2010 12:00:00 AM,TREND AREA,8200,0,10590,0,,,
26212f98-19f8-4bc8-90d7-983cfcf6d746,4232936530,7/9/2010 12:00:00 AM,TREND AREA,7618,0,10681,0,25,23,40
bbed746f-2bd7-4613-9eaa-c3c2617107a0,4232936537,11/16/2010 12:00:00 AM,TREND AREA,8220,0,10616,0,,,
ca8ebefc-e86a-42de-8bfc-d5d9e8f53e65,4232936536,9/22/2010 12:00:00 AM,TREND AREA,8198,0,10615,0,,,
b925f527-2141-47ca-9ace-331666289b66,4232932264,2/25/2010 12:00:00 AM,STRAWN,10453,0,10543,0,,,
