API,CasingSize,CasingType,CasingWeight,CementSacks,CompletionDate,LowerSetDepth,UpperSetDepth,WellboreSize,WellId
4237138967,7.625,Liner,,350,,8500,5487,8.75,28270559-81db-4cc3-8654-9f7c2343d9b5
4237138967,7.625,Liner,55,350,,8500,5487,,28270559-81db-4cc3-8654-9f7c2343d9b5
4237104695,5.5,Casing,0,0,8/17/1958 12:00:00 AM,1340,,,4ad4d970-9615-4326-beb3-bca45b0202f8
4237138970,7,Casing,,250,,830,0,9.875,19ddfe85-32fe-48ee-be01-870517f5c6a0
4237138970,4.5,Casing,,125,,1997,1080,6.25,19ddfe85-32fe-48ee-be01-870517f5c6a0
4237138969,7,Casing,29,875,,11916,859,8.75,e375546e-b932-4250-a135-fe96e754c85d
4237138969,13.375,Casing,48,475,,581,0,17.5,e375546e-b932-4250-a135-fe96e754c85d
4237138969,9.625,Casing,40,765,,5313,0,12.25,e375546e-b932-4250-a135-fe96e754c85d
4237138973,5.5,Casing,,475,,2464,1450,7.875,9cd9d0b8-bef0-463d-9017-6e84f16173f5
4237138973,8.625,Casing,,648,,1022,0,12.25,9cd9d0b8-bef0-463d-9017-6e84f16173f5
4237102067,4.5,Casing,0,0,12/9/1965 12:00:00 AM,125,,,4a2b41c8-3b23-4946-ae12-2b295f196a2e
4237102067,4.5,Casing,10.5,140,,1217,,7,4a2b41c8-3b23-4946-ae12-2b295f196a2e
4237102067,4.5,Liner,26,35,,1496,1371,,4a2b41c8-3b23-4946-ae12-2b295f196a2e
4237102067,2,Casing,0,0,12/9/1965 12:00:00 AM,1312,,,4a2b41c8-3b23-4946-ae12-2b295f196a2e
4237104253,7,Casing,23,250,,1389,0,9.625,1bc2107a-f4a9-4fab-8896-438016c8a2ad
4237138978,5.5,Casing,17,750,,4085,3050,7.875,f34c278c-a956-4590-a134-5637334a1a34
4237138978,8.625,Casing,32,250,,509,,11,f34c278c-a956-4590-a134-5637334a1a34
4237104253,4.5,Casing,0,0,12/9/1965 12:00:00 AM,152,,,1bc2107a-f4a9-4fab-8896-438016c8a2ad
4237104253,4.5,Liner,45,125,,1490,1332,,1bc2107a-f4a9-4fab-8896-438016c8a2ad
4237104253,4.5,Liner,45,125,,1490,1332,,1bc2107a-f4a9-4fab-8896-438016c8a2ad
4237104253,2,Casing,0,0,12/9/1965 12:00:00 AM,1322,,,1bc2107a-f4a9-4fab-8896-438016c8a2ad
4237104253,4.5,Casing,,150,,1314,0,7,1bc2107a-f4a9-4fab-8896-438016c8a2ad
4237104255,7,Casing,20,300,,1386,,8.75,40840a26-2b57-4a80-9059-5488be984232
4237104255,4.5,Casing,0,0,12/12/1965 12:00:00 AM,133,,,40840a26-2b57-4a80-9059-5488be984232
4237104255,2,Casing,0,0,12/12/1965 12:00:00 AM,1321,,,40840a26-2b57-4a80-9059-5488be984232
4237102066,2,Casing,0,0,12/4/1965 12:00:00 AM,1332,,,362347db-f8ca-421d-b4c9-d9cca4563275
4237102066,4.5,Casing,0,0,12/4/1965 12:00:00 AM,156,,,362347db-f8ca-421d-b4c9-d9cca4563275
4237102066,4.5,Liner,23,75,,1501,1351,,362347db-f8ca-421d-b4c9-d9cca4563275
4237104694,5.5,Casing,14,400,,1383,,7.875,4cab27af-4407-401c-807f-c26f87f6d466
4237104260,7,Casing,23,450,,1407,0,8.75,ea31ff50-515e-46ce-ba12-c4db96c5ef2a
4237104260,4.5,Casing,9.5,200,,1003,0,8.75,ea31ff50-515e-46ce-ba12-c4db96c5ef2a
4237132320,7,Casing,23,270,3/4/1998 12:00:00 AM,987,,8.75,3b73499e-501e-4f6d-be37-4f4bc7bade89
4237132320,5.5,Casing,15.5,180,3/4/1998 12:00:00 AM,1407,,8.75,3b73499e-501e-4f6d-be37-4f4bc7bade89
4237132320,9.625,Casing,32.3,0,,765,,12.25,3b73499e-501e-4f6d-be37-4f4bc7bade89
4237132320,9.625,Casing,32.3,460,3/4/1998 12:00:00 AM,765,,12.25,3b73499e-501e-4f6d-be37-4f4bc7bade89
4237134388,7,Casing,26,300,7/28/1999 12:00:00 AM,1637,0,8.75,34cbae38-31ea-41ad-a5f8-681811009c71
4237134388,13.375,Casing,48,1200,7/28/1999 12:00:00 AM,827,0,17.5,34cbae38-31ea-41ad-a5f8-681811009c71
4237134388,9.625,Casing,32.3,450,7/28/1999 12:00:00 AM,1277,0,12.25,34cbae38-31ea-41ad-a5f8-681811009c71
4237134388,2.375,Casing,0,0,12/6/1977 12:00:00 AM,1542,,,34cbae38-31ea-41ad-a5f8-681811009c71
4237132389,13.375,Casing,48,920,5/14/1994 12:00:00 AM,770,0,17.5,f05f6f2a-4c97-4d94-a87f-74f39186161a
4237132389,8.625,Casing,24,535,5/14/1994 12:00:00 AM,1277,0,11,f05f6f2a-4c97-4d94-a87f-74f39186161a
4237132389,7,Casing,26,135,5/14/1994 12:00:00 AM,1712,0,7.875,f05f6f2a-4c97-4d94-a87f-74f39186161a
4237135262,8.625,Casing,24,600,1/10/2011 12:00:00 AM,1460,,11,a5e06940-f5fa-4116-9903-8eaace845716
4237135262,13.375,Casing,48,850,1/10/2011 12:00:00 AM,850,,17.5,a5e06940-f5fa-4116-9903-8eaace845716
4237136207,9.625,Casing,32.3,350,12/20/1989 12:00:00 AM,555,,12.5,454cd1f1-c607-4005-868f-ebb88f8e0666
4237136207,7,Casing,20,280,12/20/1989 12:00:00 AM,1406,,8.75,454cd1f1-c607-4005-868f-ebb88f8e0666
4237138728,4.5,Casing,,380,,7126,5482,7.875,e0de76f2-0eb2-4907-8662-fb09474cdd31
4237138728,9.625,Casing,,880,,1460,,12.25,e0de76f2-0eb2-4907-8662-fb09474cdd31
4237134816,7,Casing,23,350,9/28/1984 12:00:00 AM,1619,,8.75,6ff19d7d-3b32-4e69-94b2-ba8295ca17bc
4237134816,9.625,Casing,32.3,650,9/28/1984 12:00:00 AM,1050,,12.25,6ff19d7d-3b32-4e69-94b2-ba8295ca17bc
4237105415,4.5,Casing,17,0,,5692,,,0aa2c65c-538e-4e6e-b56c-5eb2faaf2b71
4237105415,7,Casing,0,0,6/21/1983 12:00:00 AM,5212,,,0aa2c65c-538e-4e6e-b56c-5eb2faaf2b71
4237105415,9.625,Casing,0,0,6/21/1983 12:00:00 AM,3530,,,0aa2c65c-538e-4e6e-b56c-5eb2faaf2b71
4237105415,2,Casing,4.7,0,,5692,,,0aa2c65c-538e-4e6e-b56c-5eb2faaf2b71
4237105415,13.375,Casing,0,0,6/21/1983 12:00:00 AM,434,,,0aa2c65c-538e-4e6e-b56c-5eb2faaf2b71
4237105415,,Casing,0,0,6/21/1983 12:00:00 AM,0,,,0aa2c65c-538e-4e6e-b56c-5eb2faaf2b71
4237138984,9.625,Casing,,1100,,4840,0,12.25,c0fd0f1a-fed9-4863-9baa-ab4fe02effc2
4237138984,13.375,Casing,,820,,1602,800,17.5,c0fd0f1a-fed9-4863-9baa-ab4fe02effc2
4237138984,5.5,Casing,,1329,,10650,200,7.875,c0fd0f1a-fed9-4863-9baa-ab4fe02effc2
4237138817,4.5,Casing,,300,,749,,8.625,d362b169-efd8-4fb0-89e0-52ac01057cdf
4237104250,10.75,Casing,33,250,,248,,12.25,4d966632-5b73-407f-a0e0-cfb8414f8478
4237104250,7,Casing,24,300,,1391,,8.75,4d966632-5b73-407f-a0e0-cfb8414f8478
4237137301,9.625,Casing,27.2,250,,413,0,12.25,bde3e24e-4538-4c70-8519-6a3f7828d270
4237137301,5.5,Casing,15.5,450,,1997,0,7.875,bde3e24e-4538-4c70-8519-6a3f7828d270
4237181909,7,Casing,23,350,,1349,,8.25,c225d257-8a96-461b-957f-c7e0552a88f9
4237138659,,Liner,26,0,8/12/2010 12:00:00 AM,0,0,,01519374-069c-4711-af90-207e050bb183
4237138723,4.5,Casing,,410,,8618,4100,6.125,60c4e70a-66de-4271-b7ee-d9e070599c9d
4237138723,7,Casing,,165,,4100,3211,8.75,60c4e70a-66de-4271-b7ee-d9e070599c9d
4237138723,9.625,Casing,,1880,,1376,0,12.25,60c4e70a-66de-4271-b7ee-d9e070599c9d
4237138659,,Liner,,0,,0,0,,01519374-069c-4711-af90-207e050bb183
4237138659,5.5,Liner,,445,,8409,0,7,01519374-069c-4711-af90-207e050bb183
4237138659,5.5,Liner,36,95,8/12/2010 12:00:00 AM,8409,20,7,01519374-069c-4711-af90-207e050bb183
4237138659,5.5,Liner,36,445,,8409,0,7,01519374-069c-4711-af90-207e050bb183
4237138659,7,Casing,26,550,,8990,6200,8.75,01519374-069c-4711-af90-207e050bb183
4237138659,5.5,Liner,,445,,8409,0,7,01519374-069c-4711-af90-207e050bb183
4237104259,7,Casing,20,50,,1392,,8.75,798cdcb1-a6d2-4dc7-9d1e-aec42f7ea59e
4237130619,10.75,Casing,0,980,3/10/1991 12:00:00 AM,10938,,12.25,ad8c6a67-24e7-4b2f-9d62-4a317afdbb7d
4237130619,10.75,Casing,0,1680,,10938,1999,12.25,ad8c6a67-24e7-4b2f-9d62-4a317afdbb7d
4237136756,7.625,Liner,68,2250,9/11/1998 12:00:00 AM,16070,8436,,aeb8128b-c7be-4747-8aec-e9c91deceed6
4237136756,7.625,Liner,,2250,9/11/1998 12:00:00 AM,16070,8436,,aeb8128b-c7be-4747-8aec-e9c91deceed6
4237136756,9.625,Casing,53.5,3925,9/11/1998 12:00:00 AM,8810,1320,12.25,aeb8128b-c7be-4747-8aec-e9c91deceed6
4237132371,13.375,Casing,48,980,10/15/1996 12:00:00 AM,820,,17.5,13020686-0f89-471e-8ffc-91683752c8be
4237132371,5.5,Casing,15.5,310,10/15/1996 12:00:00 AM,1523,0,7.875,13020686-0f89-471e-8ffc-91683752c8be
4237132371,8.625,Casing,24,545,10/15/1996 12:00:00 AM,1022,0,12.25,13020686-0f89-471e-8ffc-91683752c8be
4237136756,,Casing,0,2775,9/11/1998 12:00:00 AM,0,,,aeb8128b-c7be-4747-8aec-e9c91deceed6
4237138825,5.5,Casing,15.5,275,,2850,20,8.75,14743907-3709-47ce-9541-c1272c908be1
4237138825,9.625,Casing,36,285,,700,,12.25,14743907-3709-47ce-9541-c1272c908be1
4237135839,5.5,Liner,68,255,11/8/2011 12:00:00 AM,2660,0,,2f392366-b69b-4833-959c-884d366a005a
4237135839,5.5,Liner,,255,11/8/2011 12:00:00 AM,2660,0,,2f392366-b69b-4833-959c-884d366a005a
4237135839,8.625,Casing,24,670,11/8/2011 12:00:00 AM,2735,1200,11,2f392366-b69b-4833-959c-884d366a005a
4237138834,5.5,Casing,15.5,360,,2532,1680,7.875,d103ad2b-04ba-4140-9920-0c5fcc64b930
4237138834,8.625,Casing,24,535,,804,375,12.25,d103ad2b-04ba-4140-9920-0c5fcc64b930
4237138507,13.375,Casing,54.5,456,,628,,17.5,43037067-c591-446a-9d51-00f85c45f18b
4237138507,5.5,Casing,15.5,240,,6090,4740,7.875,43037067-c591-446a-9d51-00f85c45f18b
4237138507,8.625,Casing,32,426,,2723,50,11,43037067-c591-446a-9d51-00f85c45f18b
4237138837,8.625,Casing,24,300,,360,,12.25,07b88cd0-9fa4-4326-978b-27a8d0be8697
4237138837,4.5,Casing,11.6,625,,2184,,7.875,07b88cd0-9fa4-4326-978b-27a8d0be8697
4237134316,13.375,Casing,48,1400,9/24/1996 12:00:00 AM,1187,0,17.5,d80bb6ff-2359-4367-afbf-9bd08fd2b63c
4237134316,8.625,Casing,24,650,9/24/1996 12:00:00 AM,1756,0,11,d80bb6ff-2359-4367-afbf-9bd08fd2b63c
4237134316,5.5,Casing,17,455,,1909,0,7.875,d80bb6ff-2359-4367-afbf-9bd08fd2b63c
4237134316,4.5,Casing,0,0,9/29/1983 12:00:00 AM,1730,,,d80bb6ff-2359-4367-afbf-9bd08fd2b63c
4237133805,2.875,Casing,0,0,6/15/1982 12:00:00 AM,1457,,,47ec9efb-a7c5-469b-9234-a3e968aa6770
4237133805,8.625,Casing,24,425,12/1/1993 12:00:00 AM,1013,0,11,47ec9efb-a7c5-469b-9234-a3e968aa6770
4237133805,5.5,Casing,15.5,400,,1467,0,7.875,47ec9efb-a7c5-469b-9234-a3e968aa6770
4237133805,13.375,Casing,48,900,12/1/1993 12:00:00 AM,738,0,17.5,47ec9efb-a7c5-469b-9234-a3e968aa6770
4237138838,5.5,Casing,15.5,450,,2483,400,7.875,01478f45-5ea2-4bc8-a365-5e7ccbccce24
4237138838,8.625,Casing,24,225,,433,,11,01478f45-5ea2-4bc8-a365-5e7ccbccce24
4237138833,5.5,Casing,15.5,360,,2494,330,7.875,2d79045b-4654-4dbe-9da2-cc53e216d2a8
4237138833,8.625,Casing,24,355,,972,,11,2d79045b-4654-4dbe-9da2-cc53e216d2a8
4237138832,5.5,Casing,15.5,360,,2417,250,7.875,4f06281f-45e9-4fff-86ac-ff131fd84e9a
4237138832,8.625,Casing,24,505,,946,,11,4f06281f-45e9-4fff-86ac-ff131fd84e9a
4237137218,8.625,Casing,24,784,,590,,12.25,f06360df-81be-420b-a5d4-8bffb98c7c53
4237134994,13.375,Casing,48,1070,8/15/1995 12:00:00 AM,1066,0,17.5,155e0d5e-63be-47ff-ba8a-57e65d9b03fc
4237134994,9.625,Casing,32.3,540,11/1/1984 12:00:00 AM,1448,0,12.25,155e0d5e-63be-47ff-ba8a-57e65d9b03fc
4237134994,9.625,Casing,32,540,8/15/1995 12:00:00 AM,1448,,12.25,155e0d5e-63be-47ff-ba8a-57e65d9b03fc
4237134994,13.375,Casing,48,1070,,106,,17.5,155e0d5e-63be-47ff-ba8a-57e65d9b03fc
4237134994,7,Casing,23,350,8/15/1995 12:00:00 AM,1883,0,8.75,155e0d5e-63be-47ff-ba8a-57e65d9b03fc
4237135287,13.375,Casing,48,1350,4/8/1985 12:00:00 AM,1341,0,17.5,d0f415ca-d9a4-4b59-a17d-09d546822b3c
4237135287,8.625,Casing,24,750,4/8/1985 12:00:00 AM,1911,0,11,d0f415ca-d9a4-4b59-a17d-09d546822b3c
4237135287,8.625,Casing,24,0,,1911,,11,d0f415ca-d9a4-4b59-a17d-09d546822b3c
4237135287,13.375,Casing,48,0,,1341,,17.5,d0f415ca-d9a4-4b59-a17d-09d546822b3c
4237137218,5.5,Casing,15.5,1145,,4600,,7.875,f06360df-81be-420b-a5d4-8bffb98c7c53
4237138836,8.625,Casing,24,250,,490,,11,a00e2d2b-ebd3-43a6-9cdd-79b46ccd23f8
4237138724,5.5,Casing,15.5,130,,486,,7.875,099cc676-be22-4c2e-aa5d-44477621ed37
4237133454,2.875,Casing,0,0,11/10/1981 12:00:00 AM,1277,,,a53b7058-5a29-4378-a5a8-5831218c2539
4237133454,7,Casing,26,240,9/8/2010 12:00:00 AM,1368,,9,a53b7058-5a29-4378-a5a8-5831218c2539
4237133454,13.375,Casing,48,690,9/8/2010 12:00:00 AM,558,,17.5,a53b7058-5a29-4378-a5a8-5831218c2539
4237133454,8.625,Casing,24,510,9/8/2010 12:00:00 AM,858,,11,a53b7058-5a29-4378-a5a8-5831218c2539
4237132829,8.625,Casing,24,478,1/21/1998 12:00:00 AM,1053,0,11,341272ff-0e4f-48f2-b8d7-7fdacb73f1aa
4237132829,13.375,Casing,48,826,1/21/1998 12:00:00 AM,703,0,17.5,341272ff-0e4f-48f2-b8d7-7fdacb73f1aa
4237132829,2.375,Casing,0,0,11/14/1979 12:00:00 AM,1400,,,341272ff-0e4f-48f2-b8d7-7fdacb73f1aa
4237132829,7,Casing,26,220,1/21/1998 12:00:00 AM,1507,0,8.75,341272ff-0e4f-48f2-b8d7-7fdacb73f1aa
4237138706,9.625,Casing,36,10,,40,,12.25,7eab7ef5-5131-4b85-b44b-3e1176cf2ec1
4237138706,4.5,Casing,10.5,220,,1037,,6.25,7eab7ef5-5131-4b85-b44b-3e1176cf2ec1
4237138836,5.5,Casing,15.5,350,,1828,400,7.875,a00e2d2b-ebd3-43a6-9cdd-79b46ccd23f8
4237132553,13.375,Casing,48,1050,12/16/1988 12:00:00 AM,677,100,17.5,4b55f550-6b09-4fb2-8de1-abe2dfe49d5c
4237138804,4.5,Liner,48,0,,11426,6634,,af516a73-c75b-4865-bbd1-35bb2c623d7e
4237138804,4.5,Liner,,0,,11426,6634,,af516a73-c75b-4865-bbd1-35bb2c623d7e
4237138804,4.5,Liner,,0,,11426,6634,,af516a73-c75b-4865-bbd1-35bb2c623d7e
4237110272,13.375,Casing,0,8980,,9192,,,e2102c17-fb67-48b7-9da6-5ec3595a1357
4237110272,13.375,Casing,72,5410,6/22/1964 12:00:00 AM,9192,0,17.5,e2102c17-fb67-48b7-9da6-5ec3595a1357
4237110272,9.625,Casing,53.5,3400,,11025,3423,12,e2102c17-fb67-48b7-9da6-5ec3595a1357
4237110272,7,Liner,133,830,6/22/1964 12:00:00 AM,15131,10855,,e2102c17-fb67-48b7-9da6-5ec3595a1357
4237110272,5.5,Liner,,0,,9180,7186,,e2102c17-fb67-48b7-9da6-5ec3595a1357
4237110272,9.625,Casing,0,3400,6/22/1964 12:00:00 AM,11025,,,e2102c17-fb67-48b7-9da6-5ec3595a1357
4237110272,2.375,Casing,0,0,6/22/1964 12:00:00 AM,11848,,,e2102c17-fb67-48b7-9da6-5ec3595a1357
4237110272,7,Liner,133,830,,15131,10855,,e2102c17-fb67-48b7-9da6-5ec3595a1357
4237110272,7,Liner,133,830,,15131,10855,,e2102c17-fb67-48b7-9da6-5ec3595a1357
4237136117,5.5,Casing,15.5,100,10/14/1988 12:00:00 AM,1373,,7.875,a764cb3d-917b-4066-960c-cf8b774e2f28
4237138718,9.625,Casing,,780,,1126,0,12.25,ac97b387-742f-4027-b200-389bd742a5a4
4237138718,4.5,Casing,,480,,5190,3700,8.75,ac97b387-742f-4027-b200-389bd742a5a4
4237136117,8.625,Casing,32.3,475,10/14/1988 12:00:00 AM,703,,12.5,a764cb3d-917b-4066-960c-cf8b774e2f28
4237136117,7,Casing,20,199,10/14/1988 12:00:00 AM,1158,,8.75,a764cb3d-917b-4066-960c-cf8b774e2f28
4237135267,13.375,Casing,48,900,3/2/1985 12:00:00 AM,755,,17.5,fd588e8c-7706-4b85-8040-363360ec9480
4237139002,4.5,Liner,54.5,350,,13393,8745,,eecb80be-38f3-4390-9a88-365632f4306b
4237139002,4.5,Liner,54.5,350,,13393,8745,,eecb80be-38f3-4390-9a88-365632f4306b
4237110275,20,Casing,0,0,,1970,,,e84b84d7-bbb1-4bd4-8fd5-c12a7d4d5127
4237110275,7,Casing,26,1150,2/12/1987 12:00:00 AM,10206,,9.625,e84b84d7-bbb1-4bd4-8fd5-c12a7d4d5127
4237135267,8.625,Casing,24,590,3/2/1985 12:00:00 AM,1476,,11,fd588e8c-7706-4b85-8040-363360ec9480
4237135349,13.375,Casing,48,1170,9/18/1985 12:00:00 AM,1172,,17.5,94670f7b-56f5-4ad0-a4ed-47d75b16c891
4237135349,13.375,Casing,48,1170,,1772,,17.5,94670f7b-56f5-4ad0-a4ed-47d75b16c891
4237135349,8.625,Casing,24,700,9/18/1985 12:00:00 AM,1742,,11,94670f7b-56f5-4ad0-a4ed-47d75b16c891
4237138702,9.625,Casing,36,860,8/26/2010 12:00:00 AM,1300,,12.25,e9bbd170-998a-4b3c-ad50-23a1d60b6bcb
4237138702,4.5,Casing,11.6,550,8/26/2010 12:00:00 AM,5375,3276,8.75,e9bbd170-998a-4b3c-ad50-23a1d60b6bcb
4237138693,4.5,Casing,11.6,700,9/27/2010 12:00:00 AM,6189,3700,8.75,586e49e7-6c1b-4f93-87ef-0555e33a248d
4237138693,9.625,Casing,36,855,9/27/2010 12:00:00 AM,1215,,12.25,586e49e7-6c1b-4f93-87ef-0555e33a248d
4237138636,5.5,Casing,15.5,760,6/14/2010 12:00:00 AM,3045,450,7.875,1fc4e90c-e941-4dbd-adf5-d2d5303a2a26
4237138636,8.625,Casing,24,340,6/14/2010 12:00:00 AM,720,,12.25,1fc4e90c-e941-4dbd-adf5-d2d5303a2a26
4237138707,4.5,Casing,10.5,75,,560,99,7.875,c5445fa6-57ca-4ff0-8a22-2b2f197bc3da
4237136161,9.625,Casing,32.3,500,7/8/1989 12:00:00 AM,684,,12.25,e394b621-3355-4b51-bd64-460f076fbbbf
4237136161,7,Casing,20,350,7/8/1989 12:00:00 AM,1430,,8.75,e394b621-3355-4b51-bd64-460f076fbbbf
4237136022,9.625,Casing,32.3,360,1/20/1988 12:00:00 AM,1005,,12.25,2bacd63c-cc81-4477-be56-b7fc31a1149e
4237139004,4.5,Liner,24,50,,2750,0,,cdea5004-3408-4523-8568-1724381d811a
4237139004,4.5,Liner,24,50,,2750,0,,cdea5004-3408-4523-8568-1724381d811a
4237136022,7,Casing,26,250,1/20/1988 12:00:00 AM,1592,100,8.75,2bacd63c-cc81-4477-be56-b7fc31a1149e
4237132541,9.625,Casing,32.3,435,2/22/2020 12:00:00 AM,729,,12.25,7253bb04-e68c-4729-82be-f058540cc611
4237132541,2.875,Casing,0,0,2/6/1979 12:00:00 AM,1472,,,7253bb04-e68c-4729-82be-f058540cc611
4237132541,7,Casing,23,650,2/22/2020 12:00:00 AM,1529,,8.75,7253bb04-e68c-4729-82be-f058540cc611
4237138846,5.5,Casing,15.5,125,,567,0,7.875,30c5ef49-7840-477b-bba6-75d6661c46f9
4237106407,7,Casing,24,150,,1466,0,8.25,2e63dbfa-d013-42e4-b23a-3b5b184129ba
4237106407,,Casing,0,0,,0,,,2e63dbfa-d013-42e4-b23a-3b5b184129ba
4237106407,8.25,Casing,32,100,,1328,,10,2e63dbfa-d013-42e4-b23a-3b5b184129ba
4237106407,10,Casing,40,100,,825,,12.5,2e63dbfa-d013-42e4-b23a-3b5b184129ba
4237138843,5.5,Casing,15.5,275,,608,0,7.875,1237643d-6ae4-42ca-aac9-04ec4f7fffa8
4237138854,5.5,Casing,17,125,,631,0,7.875,d43f9470-74dc-4f0b-adf6-cd391c3889ee
4237138856,5.5,Casing,15.5,130,,403,,7.125,48386c4f-aabc-4bdd-a428-14b48d23cd90
4237138852,5.5,Casing,15.5,135,,657,0,7.875,49b539fa-d67b-4518-abb4-236ff9aafd1a
4237137385,7,Casing,23,530,,1425,,8.75,6dbbb1aa-4010-4d2e-8d2b-28922c3db40d
4237137385,,Casing,0,90,,0,1600,6.125,6dbbb1aa-4010-4d2e-8d2b-28922c3db40d
4237137385,4.5,Casing,11.6,195,,4828,2950,6.125,6dbbb1aa-4010-4d2e-8d2b-28922c3db40d
4237138809,9.625,Casing,36,1460,,4499,0,12.25,a507cddc-fe8b-4d01-9a88-81060241aeb3
4237139006,13.375,Casing,,2020,,1804,0,17.5,d60e084d-d9c7-41f9-b8eb-a44375c50986
4237139006,7,Casing,,500,,11389,2040,8.5,d60e084d-d9c7-41f9-b8eb-a44375c50986
4237139006,9.625,Casing,,1310,,9300,2511,12.25,d60e084d-d9c7-41f9-b8eb-a44375c50986
4237139014,9.625,Casing,40,550,,1571,0,12.25,be6d90c5-3b67-4789-8cc7-5eb991913b22
4237139014,7,Casing,26,500,,7220,1500,8.75,be6d90c5-3b67-4789-8cc7-5eb991913b22
4237138809,13.375,Casing,48,500,,478,0,17.5,a507cddc-fe8b-4d01-9a88-81060241aeb3
4237104222,5.5,Casing,17,600,,5460,2150,7.875,1e7571ae-d706-4a2f-b8c2-712f3275f4c2
4237104222,8.625,Casing,24,600,,1369,0,11,1e7571ae-d706-4a2f-b8c2-712f3275f4c2
4237132747,2.375,Casing,0,0,6/21/1979 12:00:00 AM,1688,,,1e1643f0-8657-467f-8583-d96d3304f3a0
4237132747,13.375,Casing,48,150,5/6/1999 12:00:00 AM,990,,17.5,1e1643f0-8657-467f-8583-d96d3304f3a0
4237132747,13.375,Casing,48,1150,5/17/1996 12:00:00 AM,990,,17.5,1e1643f0-8657-467f-8583-d96d3304f3a0
4237132747,7,Casing,26,150,5/6/1999 12:00:00 AM,1800,,7.875,1e1643f0-8657-467f-8583-d96d3304f3a0
4237138690,7,Casing,23,345,1/6/2011 12:00:00 AM,1546,,8.75,121e015d-26a9-4df7-b2d3-bd580b4befac
4237138690,9.625,Casing,36,625,1/6/2011 12:00:00 AM,756,,12.25,121e015d-26a9-4df7-b2d3-bd580b4befac
4237132747,8.625,Casing,24,700,5/6/1999 12:00:00 AM,1440,,11,1e1643f0-8657-467f-8583-d96d3304f3a0
4237110933,7.625,Liner,,460,,11872,10027,8.625,00467069-2b98-45e2-88bc-bea65a9408db
4237110933,7.625,Liner,,460,,11872,10027,8.625,00467069-2b98-45e2-88bc-bea65a9408db
4237138821,7,Liner,,525,,6463,2898,8.75,127b941c-bb76-45da-a494-8cedd0501064
4237138821,9.625,Casing,,1805,,4689,2584,12.25,127b941c-bb76-45da-a494-8cedd0501064
4237138489,13.375,Casing,48,520,,520,,17.5,cf412817-79a5-4abc-87ea-9ba4d71c911f
4237138489,8.625,Casing,24,470,,1452,447,11,cf412817-79a5-4abc-87ea-9ba4d71c911f
4237138489,5.5,Casing,17,875,,7960,2970,7.875,cf412817-79a5-4abc-87ea-9ba4d71c911f
4237100422,7,Casing,,200,,1413,,8.25,0126ad7e-339b-4aef-94e3-e4a043d89bb9
4237135274,13.375,Casing,48,850,1/14/2011 12:00:00 AM,850,,17.5,b902dd8a-766d-4c6d-8856-edc97e22fd9a
4237135274,8.625,Casing,24,600,1/14/2011 12:00:00 AM,1458,,11,b902dd8a-766d-4c6d-8856-edc97e22fd9a
4237135277,9.625,Casing,32.3,600,12/13/1997 12:00:00 AM,850,,12.25,ecbca1e4-0d46-4fca-a46e-ee946696ee2b
4237138684,7,Casing,23,370,7/13/2010 12:00:00 AM,1549,,8.75,09119a6b-fc88-4e3d-bbd6-fdda84d45ea4
4237138684,9.625,Casing,36,725,7/13/2010 12:00:00 AM,725,,12.25,09119a6b-fc88-4e3d-bbd6-fdda84d45ea4
4237135277,7,Casing,23,300,12/13/1997 12:00:00 AM,1471,,8.75,ecbca1e4-0d46-4fca-a46e-ee946696ee2b
4237138860,4.5,Casing,10.5,300,,879,,7.875,73699dcf-52b0-4ebc-bc61-22d91a711aeb
4237138859,4.5,Casing,11.6,300,,595,,7.875,9a18fd54-8403-4ed7-9266-fe27f007f7f3
4237135203,8.625,Casing,24,570,2/22/1985 12:00:00 AM,1463,,11,8ef08081-4add-4787-a8b0-0332f5ffcb41
4237135203,13.375,Casing,48,1340,2/22/1985 12:00:00 AM,893,,17.5,8ef08081-4add-4787-a8b0-0332f5ffcb41
4237138689,9.625,Casing,36,625,1/10/2011 12:00:00 AM,750,,12.25,185556af-ffca-4cda-b931-35bb24d1e86a
4237139028,7,Liner,54.5,195,,8548,7177,,081eabd5-fb6f-4760-bb00-f1fd58a41f7f
4237138689,7,Casing,23,345,1/10/2011 12:00:00 AM,1565,,8.75,185556af-ffca-4cda-b931-35bb24d1e86a
4237136015,7,Casing,26,213,1/6/1988 12:00:00 AM,1454,,8.75,8c8d4414-42f8-4e16-b047-001d431996a1
4237139030,5.5,Casing,15.5,300,,895,,7.875,a6495ae7-11dc-4ff5-ae9d-a38cc0fcef57
4237139031,5.5,Casing,,475,,11239,4470,6.75,b8708054-725a-41e2-b79c-a40f3d55bb30
4237139031,7.625,Liner,54.5,440,,9300,4786,,b8708054-725a-41e2-b79c-a40f3d55bb30
4237139031,9.625,Casing,40,900,,5103,1733,12.75,b8708054-725a-41e2-b79c-a40f3d55bb30
4237139031,7.625,Liner,54.5,440,,9300,4786,,b8708054-725a-41e2-b79c-a40f3d55bb30
4237139031,7.625,Liner,54.5,440,,9300,4786,,b8708054-725a-41e2-b79c-a40f3d55bb30
4237139031,7.625,Liner,54.5,440,,9300,4786,,b8708054-725a-41e2-b79c-a40f3d55bb30
4237136015,9.625,Casing,36,329,1/6/1988 12:00:00 AM,881,,12.25,8c8d4414-42f8-4e16-b047-001d431996a1
