WellId,API,Name,ShortName,TopDepth,BaseDepth,MethodObtained,IsProducing,IsTarget
3d4e365a-24d6-4705-ad48-cef6f969b3c1,4237133450,BASE CRETACEOUS,,628,,,False,False
a7207c35-ab9a-484f-8184-2a172588ee57,4237137335,WICHITA ALBANY,,,,,False,False
863b72b1-503b-4df0-95c9-3c684a562347,4237139435,SULLIVAN,,,,,False,False
9d4a09d5-2425-4b51-912d-284b1abca5be,4237139299,STRAWN,,8126,,,False,False
eadd7a60-7a43-4ef5-9cd5-52839c7a7aa1,4237139345,CANYON,,,,,False,False
7d67cbbf-e8d8-41ce-86d7-9c26757a28f3,4237139274,GRAYBURG,,,,,False,False
5d7f904d-eb34-4789-8d7d-4667c743acd4,4237139361,TUBB,,,,,False,False
94f96528-65f7-4c2b-b999-ae7e644f9e55,4237139201,WICHITA ALBANY,,5158,,,False,False
78279b84-13d3-4507-9e29-0fab37f04366,4237139158,GRAYBURG,,,,,False,False
3aadfc6b-4232-415c-a9c4-35f9fff9eec7,4237139387,MONTOYA,,,,,False,False
e3cccbb2-ae9e-4f24-8367-b29b6a4afdda,4237139151,TOBORG,,,,,False,False
ebba55b2-1f79-41c1-a709-ef0ff4a00c7f,4237135773,SEVEN RIVERS,,1101,,,False,False
3e6b086c-d19a-44b8-8b63-b28aa7355d71,4237139193,RUSTLER,,616,,,False,False
12637c46-2063-4485-a16d-b304e91e56a6,4237107758,BASE (CRETACEOUS),,774,,,False,False
345b6913-e29d-4cf4-8f4e-f804db4ba00c,4237139259,RUSTLER,,,,,False,False
1e0b4ddc-5db5-4747-b1a6-ea6007c3199b,4237139524,RUSTLER,,,,,False,False
583d9aed-7574-46c5-81ca-dd6da815338c,4237139626,YATES,,1450,,,False,False
4ea51839-6a19-429d-91b0-5623b7c81398,4237139650,RUSTLER,,,,,False,False
06486986-5077-4100-84e2-ccb188160d16,4237139662,ZONE - UNIDENTIFIED,,,,,False,False
3eafda1c-93c6-4ac3-bf82-912f96ca5600,4237139134,WICHITA ALBANY,,,,,False,False
310cfc60-559e-45ea-bc57-31ef372b1978,4237139394,CLEARFORK,,,,,False,False
aed05b5a-4784-4bc1-8805-0cf2c6981391,4237139481,CLEARFORK,,,,,False,False
361a1f39-223a-4257-b801-24254f6ffa82,4237138942,QUEENS,,1750,,,False,False
72d868a8-f669-4969-a6b8-20c020e5ad3d,4237139255,CABBALLOS,,,,,False,False
9352fee7-21c2-4721-8a5c-6444f0467044,4237139236,WADDELL,,,,,False,False
c0fcb921-7f71-412b-ba0e-0a4259f81d2d,4237138962,BONE SPRING,,7075,,,False,False
ca24275b-6a2e-40b2-9ad6-2d9e353a170d,4237139202,TUBB,,,,,False,False
27c75e5b-b0c0-4808-b2f4-ab2374aec215,4237139417,PERMIAN GENERAL,,,,,False,False
a2a1ee68-491b-4e18-b229-2f7944bf4b65,4237134370,BASE CRETACEOUS,,602,,,False,False
d239abac-4069-424b-8d27-ced466775119,4237131404,GLORIETA,,2495,,,False,False
eb7940b5-1532-4cf0-947a-57bc76491db6,4237138999,WADDELL,,,,,False,False
e375546e-b932-4250-a135-fe96e754c85d,4237138969,BONE SPRING,,7977,,,False,False
407526ac-bffc-4c83-b478-82e7cbe77fba,4237139283,SEVEN RIVERS,,,,,False,False
5bbf0f76-92c4-4109-8d68-076f220b7b3d,4237139421,QUEEN,,560,,,False,False
6f081d6e-737a-4c4b-8809-1678151cee9f,4237139655,MULTIPAY - UNIDENTIFIED,,,,,False,False
e19ab152-1887-4332-8bee-774daf2dfd83,4237139389,SEVEN RIVERS,,,,,False,False
42ce08a1-f9db-4976-8dbc-6067df852603,4237139251,MONTOYA,,,,,False,False
c7cbc066-d34f-4aec-8db6-d6aba962be94,4237139152,PENNSYLVANIAN,,,,,False,False
e8d2fe00-7b18-4a88-941f-38158e11e04e,4237139233,WADDELL,,,,,False,False
9d4d538d-634c-4a20-bb05-ff6f30ee9a4a,4237139526,WICHITA ALBANY,,,,,False,False
17edb43b-88fb-469b-8dc5-51e6c7d7c398,4237139416,DEVONIAN,,,,,False,False
21d0633b-5f5b-4b3f-8566-3609751f595e,4237139613,STRAWN,,,,,False,False
e32344d4-dd7b-47e5-9426-39c8425ab46c,4237138791,SAN ANDRES,,1572,,,False,False
7165ee74-495c-4c00-b94b-0841b41f9722,4237138699,TESNUS A,,,,,False,False
cdff5fdc-54aa-42c0-b72e-21db232ede3d,4237138774,RUSTLER ANHYD,,467,,,False,False
18f42abf-002e-4fa7-b9be-c9ec50de7dac,4237139307,BONE SPRINGS,,5496,,,False,False
5f901704-edfd-4657-b8ff-a476f8de6ed3,4237139483,GLORIETA,,,,,False,False
53104f02-c3e6-467a-b911-203399dabdb6,4237139139,PERMIAN GENERAL,,3900,,,False,False
c0fd0f1a-fed9-4863-9baa-ab4fe02effc2,4237138984,CANYON SAND,,8355,,,False,False
8fdd724f-9449-4f06-9681-d02bb36f08a7,4237139049,WADDELL,,,,,False,False
cc68ef6a-b3f1-42d7-9d1a-f4ff880ae754,4237139238,SOMA,,,,,False,False
6ef938b0-ac3b-4c87-9c9e-6be48d8a1e10,4237132853,GLORIETA,,2550,,,False,False
fe9a4f3a-07cf-42f7-833d-d144378450ba,4237139439,CLEARFORK,,,,,False,False
595bd248-16c1-461a-abf6-1f73239b0a59,4237135221,GRAYBURG,,1235,,,False,False
22846f14-29f4-4107-bdb5-27d4e7ad8da4,4237139508,TUBB,,,,,False,False
bf5cb77e-a3cd-4df5-b20f-8f1b2078085e,4237139295,CANYON,,6000,,,False,False
252705a0-faee-4e6c-a345-3059cacd5b95,4237139341,SOMA,,,,,False,False
8a41f19a-0665-4db8-9cdd-84a768a0df37,4237139249,SOMA,,,,,False,False
75c70456-8291-4c72-83ec-e2bb0b38a68a,4237138567,ATOKA,,16400,,,False,False
20a99359-3231-4c7d-8c2b-91100c5d9bd4,4237139498,CLEARFORK,,,,,False,False
3e6b086c-d19a-44b8-8b63-b28aa7355d71,4237139193,WITHIN SALADO/CASTILE UNDIF.,,1461,,,False,False
b95e1f9d-283b-445a-a30d-28a4b1f3dca1,4237110659,O'BRIEN,,,,,False,False
a5aa715d-e65c-4695-a34e-2ecf7f58920c,4237139325,PENNSYLVANIAN,,0,,,False,False
0665c9cc-7b64-4b7d-b0cb-20c81c54f5aa,4237139141,WICHITA ALBANY,,3939,,,False,False
7f956f3d-10bf-4fc2-a627-7181cb0a8410,4237139453,SEVEN RIVERS,,,,,False,False
be6d90c5-3b67-4789-8cc7-5eb991913b22,4237139014,DELAWARE,,4000,,,False,False
cf412817-79a5-4abc-87ea-9ba4d71c911f,4237138489,SAN ANDRES,,1981,,,False,False
4555abfa-b387-4d63-a072-893dc5a5843e,4237134712,BASE CRETACEOUS,,494,,,False,False
84533a70-28cb-466f-8d22-07869272eaa2,4237139492,WADDELL,,,,,False,False
0b7032a7-8fab-42f3-8270-99bd18916cff,4237139316,GRAYBURG,,3079,,,False,False
49e26185-4fc9-4594-b6ec-414f97618bcb,4237138732,TESNUS,,3964,,,False,False
a869cb8f-dcce-4e5a-b2cd-bd18424a6cf1,4237138981,BONESPRINGS,,7950,,,False,False
54a7511e-032f-4616-9786-93d4c6037036,4237139342,CLEARFORK,,,,,False,False
15bcaf9f-1e66-4b54-a106-a7cfee15a825,4237139446,SAN ANDRES - USABLE QUALITY WATER ZONE; LOW VOLUME,,2200,,,False,False
3aadfc6b-4232-415c-a9c4-35f9fff9eec7,4237139387,SEVEN RIVERS,,,,,False,False
3e6b086c-d19a-44b8-8b63-b28aa7355d71,4237139193,WITHIN SALADO/CASTILE UNDIF,,1461,,,False,False
2c2f1759-212a-48c3-b922-25c050a5cf53,4237133021,GLORIETTA,,2340,,,False,False
7bc31bd0-d5c6-473d-900c-b67f55bd2254,4237111098,PENN LIME,,11785,,,False,False
d079954f-f39c-4040-a07b-d0df5f96b8c7,4237139375,MONTOYA,,,,,False,False
1e699a4e-28f7-4cba-987e-b64cd3298695,4237139444,WOLFCAMP,,10213,,,False,False
81087ed8-1bb1-433b-b3e6-9861545cf7bc,4237139507,TOBORG,,360,,,False,False
4cacf634-bb0b-4ff2-ace2-678339b19db9,4237139413,WICHITA ALBANY,,4800,,,False,False
3e184acd-990b-47f5-a727-e489777abb0f,4237139302,WADDELL,,,,,False,False
03121c08-8cf0-4b79-9a13-6889878a701f,4237139367,CLEARFORK,,,,,False,False
58637df3-4987-4890-b947-c30d80b7b44b,4237139142,TOBORG,,235,,,False,False
0e69121b-81d1-48c5-ae55-f654afce22bb,4237139424,QUEEN,,3189,,,False,False
ed6c91ab-d74e-459c-8fc0-20f94c94daca,4237139256,O'BRIEN,,,,,False,False
18f42abf-002e-4fa7-b9be-c9ec50de7dac,4237139307,SULLIVAN,,,,,False,False
f9a5b48b-95bb-4a4b-93d0-900208cfda47,4237138769,TOBORG,,410,,,False,False
cc68ef6a-b3f1-42d7-9d1a-f4ff880ae754,4237139238,ELLENBURGER,,,,,False,False
c4749f02-35af-4d57-b23a-46b8ea1a2e2c,4237138633,TESNUS 1B,,,,,False,False
f6f1d9eb-d1f4-484c-9575-f71f40520f36,4237106565,SEVEN RIVERS,,1380,,,False,False
75ba6602-05c0-4d5c-8c72-7bb6bc4df835,4237132761,SAN ANDRRES,,1584,,,False,False
b84c60aa-0e36-4d5c-9142-97dacf326a78,4237139144,MONTOYA,,5300,,,False,False
633e4960-7cdd-4250-b4f1-8f8afbd11cca,4237139317,TOBORG,,,,,False,False
de5d22aa-6926-4a2c-8bf4-168da0f9e863,4237139615,TUBB,,2976,,,False,False
