WellId,API,FracStart,FracEnd,OperatorName,ServiceCompany,TVD,TotalBaseWaterVolume,TotalBaseNonWaterVolume,TotalFracMass,TotalBaseWaterVolumeMass,TotalProppantMass,FluidSystem,ProppantMaterial,CrosslinkFluid,SurfactantPresent,ScaleInhibitorPresent,ClayControlPresent,ClayControlAgent,AcidTreatmentPresent
6795ce81-105b-4e82-aebd-f72c0f620e5e,4237138887,10/1/2012 12:00:00 AM,10/1/2012 12:00:00 AM,Keystone Petroleum NM LLC,"Chemplex, L.C.",,1131606,,9923503,9426278,410513.2,Crosslink,Natural Sand,,True,False,True,Non-hazardous salts(Choline),True
311abdcf-b135-42e9-a794-02107ae53b29,4237138958,11/29/2012 12:00:00 AM,11/29/2012 12:00:00 AM,"ExL Petroleum, LP","Chemplex, L.C.",,3884666,,3.615715E+07,3.235927E+07,3126061,Crosslink,Natural Sand,,True,False,False,,True
c7cbc066-d34f-4aec-8db6-d6aba962be94,4237139152,3/11/2014 12:00:00 AM,3/19/2014 12:00:00 AM,"Brigham Resources Operating, LLC",Schlumberger,,6062531,0,,5.050088E+07,0,Crosslink,Natural Sand,Borate Based,True,False,True,Cholinium chloride,True
8a41f19a-0665-4db8-9cdd-84a768a0df37,4237139249,11/10/2014 12:00:00 AM,11/10/2014 12:00:00 AM,PPC Operating Company LLC,"Chemplex ",,19421,0,197241.5,162068.3,33000,Crosslink,Natural Sand,Borate Based,True,False,True,Choline Chloride,False
c4987317-19eb-4f36-9159-50fb3b4fbfac,4237139135,6/25/2014 12:00:00 AM,6/26/2014 12:00:00 AM,"Parsley Energy Operations, LLC",Economy Polymers,,841554,0,7926103,7022768,479220,Crosslink,Natural Sand,,True,False,True,Sodium Chloride,True
c2867272-0403-41a9-9c07-ab9f9eedda85,4237138857,2/28/2014 12:00:00 AM,2/28/2014 12:00:00 AM,"Jilpetco, Inc.",Chemplex,,35028,,343884.8,291783.3,39928.09,Linear,Natural Sand,,True,False,True,Choline Chloride,True
264008fb-f325-493c-a624-7b1039c29801,4237139223,9/15/2014 12:00:00 AM,9/16/2014 12:00:00 AM,Three Rivers Operating Co II LLC,CESI,,321286,90314,4436440,2676312,1572100,Crosslink,Natural Sand,,True,False,True,Sodium Chloride,True
0ceda0dd-5c9e-4b17-9e3d-14a6b8d3a394,4237139292,6/3/2015 12:00:00 AM,6/10/2015 12:00:00 AM,"Brigham Resources Operating, LLC",Trican,,1.496728E+07,45574,1.340935E+08,1.246774E+08,8544490,Linear,Natural Sand,,True,False,True,Sodium Chloride,True
bd1453a8-99d0-4537-bdaf-c2d2c3ecf133,4237139384,5/6/2016 5:00:00 AM,5/31/2016 5:00:00 AM,"Brigham Resources Operating, LLC",Schlumberger,,3.542982E+07,0,3.040245E+08,2.951304E+08,141.8278,Crosslink,Natural Sand,,True,False,True,,True
6bfdd984-aaca-4506-a858-670889b2aa03,4237139035,6/19/2013 9:00:00 AM,6/19/2013 9:40:00 AM,Griffin Petroleum Company,"Chemplex, L.C.",,13791,1791,146451.7,114879,25883.61,Crosslink,Natural Sand,,True,False,True,Non-hazardous salts(Choline),True
b54be442-d085-4623-ba1f-1a888e767354,4237139269,2/22/2015 12:00:00 AM,3/4/2015 12:00:00 AM,Apache Corporation,Independence Oilfield Chemicals,,9186072,0,8.711586E+07,7.665777E+07,1.0352E+07,Slickwater,Natural Sand,,True,False,False,,True
fb958191-4082-464c-9a76-917c9e79417c,4237138948,7/26/2013 10:39:00 AM,8/9/2013 3:24:00 PM,COG Operating LLC,"Chemplex, L.C.",,513781,39023,4992693,4279796,611241,Crosslink,Natural Sand,,True,False,True,Non-hazardous salts(Choline),True
0b71ce09-703f-446b-8787-84e7c91f20ce,4237138892,11/1/2012 12:00:00 AM,11/1/2012 12:00:00 AM,Whiting Petroleum,Chemplex,,793128,,7694785,6606756,511460.8,Crosslink,Natural Sand,Borate Based,True,False,False,,True
5d7f904d-eb34-4789-8d7d-4667c743acd4,4237139361,12/31/2015 12:00:00 AM,1/7/2016 12:00:00 AM,"Brigham Resources Operating, LLC",Sanjel,,1.458551E+07,0,1.308335E+08,1.216E+08,8903670,Linear,Natural Sand,,True,False,True,No hazardous ingredients,True
0d31fa71-7614-4ca0-b062-246ab4f1aa06,4237139226,12/22/2014 12:00:00 AM,12/23/2014 12:00:00 AM,Three Rivers Operating Co II LLC,CESI,,1600701,84339,1.501543E+07,1.333384E+07,1501354,Crosslink,Natural Sand,,True,False,True,Sodium Chloride,True
017414d3-3ab4-43b6-beda-f166512cf4fe,4237138866,7/27/2012 12:00:00 AM,7/27/2012 12:00:00 AM,XTO Energy/ExxonMobil,Halliburton,,,,,,0,Crosslink,Natural Sand,,True,False,False,,True
a3a6dfc7-5c66-4145-b9d6-73a96fb23d1a,4237139091,1/27/2014 12:00:00 AM,1/29/2014 12:00:00 AM,Apache Corporation,Reef,,450450,0,3833842,3461890,300120,Crosslink,Natural Sand,Borate Based,True,False,False,,True
78e00d08-7b0b-437a-9cc8-25981d6ab290,4237139306,6/24/2015 12:00:00 AM,6/25/2015 12:00:00 AM,Occidental Oil and Gas,Schlumberger,,1517219,0,,1.263843E+07,0,Slickwater,Natural Sand,,True,False,True,Water (Including Mix Water Supplied by Client)*,True
3eafda1c-93c6-4ac3-bf82-912f96ca5600,4237139134,10/22/2014 5:12:00 PM,10/24/2014 6:50:00 PM,XTO Energy/ExxonMobil,TES,,1829840,0,1.744662E+07,1.524257E+07,1946060,Crosslink,Natural Sand,Borate Based,True,False,True,Tetramethylammonium Chloride,True
3d087b9c-df52-4b38-9881-40f3e2ba569f,4237139360,1/12/2016 12:00:00 AM,1/24/2016 12:00:00 AM,"Samson Exploration, LLC",Halliburton,,1E+07,0,1.025708E+08,8.339972E+07,0,Slickwater,Natural Sand,,True,False,True,Sodium chloride,False
17e6bb97-ec0a-4f8e-88d2-e727dbaeada8,4237139211,4/24/2015 12:00:00 AM,4/24/2015 12:00:00 AM,Henry Resources LLC,Economy Polymers,,91392,0,933642.1,762666.3,154300,Crosslink,Natural Sand,,True,False,True,Methanol,True
42ce08a1-f9db-4976-8dbc-6067df852603,4237139251,10/20/2014 12:40:00 PM,10/20/2014 6:38:00 PM,J CLEO THOMPSON,"Chemplex, L.C.",,376737,34065,3781388,3138219,557011.2,Crosslink,Natural Sand,,True,False,True,Non-hazardous salts(Choline Chloride),True
b62f52a1-81f4-4cfd-a3a1-47054acb2771,4237138861,4/13/2012 12:00:00 AM,4/13/2012 12:00:00 AM,Apache Corporation,"Chemplex, L.C.",,,,,,0,Crosslink,Natural Sand,,True,False,False,,True
54a7511e-032f-4616-9786-93d4c6037036,4237139342,10/2/2015 10:39:00 AM,10/2/2015 11:15:00 AM,Stanolind Operating LLC,"Chemplex, L.C.",,31103,3253,310451.9,259088,36542,Crosslink,Natural Sand,Borate Based,True,False,True,Non-hazardous salts(Choline Chloride),True
976e221c-3bc4-4637-b314-56f3c28eae30,4237138943,9/14/2012 12:00:00 AM,9/14/2012 12:00:00 AM,XTO Energy/ExxonMobil,Compass,,,,,,0,Crosslink,Natural Sand,,True,False,True,,True
063128ba-1385-4a01-be4d-8efdaf54fe3c,4237139210,11/11/2014 6:00:00 PM,11/12/2014 6:49:00 PM,Henry Resources LLC,0,,678494,0,6402864,5662033,620130,Crosslink,Natural Sand,Borate Based,True,False,True,Various chlorides,True
0e4fb660-a34b-476f-8178-459392f9f021,4237139266,5/12/2015 12:00:00 AM,5/22/2015 12:00:00 AM,"Brigham Resources Operating, LLC",Trican,,1.954222E+07,58824,1.673721E+08,1.627867E+08,3421261,Linear,Natural Sand,,True,False,True,Sodium Chloride,True
c0fcb921-7f71-412b-ba0e-0a4259f81d2d,4237138962,6/21/2013 9:20:00 AM,6/21/2013 10:48:00 AM,COG Operating LLC,"Chemplex, L.C.",,136359,10683,1320729,1135871,150269,Crosslink,Natural Sand,,True,False,True,Non-hazardous salts(Choline),True
13220e12-ced9-4ea5-9562-e36757a61e59,4237102150,8/3/2012 12:00:00 AM,8/3/2012 12:00:00 AM,Quicksilver Resources Inc.,Economy,,,,,,0,Crosslink,Natural Sand,Borate Based,True,False,True,Proprietary,True
984ebd84-2761-43ea-916a-fdb99034051c,4237138835,12/21/2012 12:00:00 AM,12/21/2012 12:00:00 AM,XTO Energy/ExxonMobil,Halliburton,,1974000,,1.806743E+07,1.644342E+07,1303587,Crosslink,Natural Sand,,True,False,True,,True
c2867272-0403-41a9-9c07-ab9f9eedda85,4237138857,4/19/2012 12:00:00 AM,4/19/2012 12:00:00 AM,"Jilpetco, Inc.","Chemplex ",,16800,0,143134.6,140196,1500,Linear,Natural Sand,,True,False,True,Choline Chloride,False
0e1378d4-80ef-4eae-8c59-ababbb66a70a,4237139093,10/15/2013 6:27:00 AM,10/19/2013 6:37:00 PM,"ExL Petroleum, LP",ASK,,5551228,296180,5.173709E+07,4.624173E+07,4573055,Crosslink,Natural Sand,Borate Based,True,False,True,Non-hazardous salts(Choline),True
0adbb8d9-d4ab-42cb-8c67-df67a1f78f6e,4237139357,11/16/2015 12:00:00 AM,11/23/2015 12:00:00 AM,"Parsley Energy Operations, LLC",Economy Polymers,,6715674,0,6.39536E+07,5.60423E+07,7300691,Crosslink,Natural Sand,,True,False,False,,True
191448ab-4c5f-4eda-a785-e3c07af7c98f,4237139328,6/8/2015 12:00:00 AM,6/8/2015 12:00:00 AM,"Jilpetco, Inc.",Chemplex,,84924,0,768333.1,707416.9,55380.6,Slickwater,Natural Sand,,True,False,True,No hazardous ingredients per MSDS,False
6f2281d8-9431-45e1-aea8-b51f97c320d5,4237138950,9/17/2012 10:26:00 AM,9/17/2012 11:02:00 AM,Griffin Petroleum Company,"Chemplex, L.C.",,5098,1832,74340.29,42466.34,25946.06,Crosslink,Natural Sand,,True,False,True,Non-hazardous salts(Choline),True
2e90f9b9-1e8a-4608-b70b-c1828c8686e0,4237139276,3/2/2015 3:15:00 PM,3/9/2015 8:00:00 PM,Quicksilver Resources Inc.,C and J Energy Services,,4470541,0,4.338536E+07,3.730666E+07,5742683,Slickwater,Natural Sand,,True,False,True,Choline Chloride Aqueous Solution,True
3d1dc164-73a3-4481-be51-2af0307c6e54,4237136309,8/16/2013 7:49:00 PM,8/16/2013 8:46:00 PM,Kinder Morgan,ASK,,63583,5003,630764.1,529646.4,94887.13,Crosslink,Natural Sand,,True,False,True,Non-hazardous salts(Choline),False
11a889ef-fd3b-4c1a-b280-0f6159e983ed,4237139346,2/6/2016 6:00:00 AM,2/7/2016 6:00:00 AM,COG Operating LLC,Halliburton,,5495921,0,5.190697E+07,4.578087E+07,0,Slickwater,Natural Sand,,True,False,True,NA,True
d362b169-efd8-4fb0-89e0-52ac01057cdf,4237138817,2/13/2012 5:25:00 PM,2/13/2012 6:15:00 PM,Griffin Petroleum Company,"Chemplex, L.C.",,16436,1834,169150.3,136911.9,26367.99,Crosslink,Natural Sand,,True,False,True,Non-hazardous salts(Choline),True
a4a6b3b5-5e70-4a0d-8726-d6b728a7eb69,4237139061,5/2/2014 12:00:00 AM,5/5/2014 12:00:00 AM,"Forge Energy, LLC",Halliburton,,764615,,7150027,6369222,734716,Crosslink,Natural Sand,Borate Based,True,False,True,"Polyepichlorohydrin, trimethyl amine quaternized",False
6934955c-6532-4e7b-9e4d-8ad18517080f,4237139052,7/9/2013 10:45:00 AM,7/10/2013 3:30:00 PM,XTO Energy/ExxonMobil,ASK,,549795,44085,5337435,4579793,609375,Crosslink,Natural Sand,,True,False,True,Non-hazardous salts(Choline),True
361a1f39-223a-4257-b801-24254f6ffa82,4237138942,7/10/2013 12:00:00 AM,7/10/2013 12:00:00 AM,"Jilpetco, Inc.",Chemplex,,87360,,781775.6,727708.8,49910.11,Slickwater,Natural Sand,,True,False,True,Choline Chloride,True
ee16b1ee-b037-48c6-8db9-e0e0a0f32ca7,4237139005,4/18/2014 7:40:00 AM,4/18/2014 11:28:00 PM,Three Rivers Operating Co II LLC,ASK,,1460474,88150,1.388234E+07,1.216575E+07,1520640,Crosslink,Natural Sand,,True,False,True,Sodium Chloride,True
21cb9289-ffb5-4230-95e4-a8f856abb400,4237133191,11/3/2014 12:00:00 AM,11/10/2014 12:00:00 AM,"Brigham Resources Operating, LLC",Blue Ribbon,,1.059219E+07,0,9.434473E+07,8.79733E+07,6161160,Slickwater,Natural Sand,,True,False,True,Choline Chloride,True
017414d3-3ab4-43b6-beda-f166512cf4fe,4237138866,3/6/2012 12:00:00 AM,3/6/2012 12:00:00 AM,XTO Energy/ExxonMobil,Halliburton,,,,,,0,Crosslink,Natural Sand,,True,False,True,,False
17e6748b-3736-4fca-a56b-697b526e6ef8,4237139336,8/23/2015 12:00:00 AM,9/1/2015 12:00:00 AM,"Samson Exploration, LLC",Halliburton,,1.55128E+07,0,1.305754E+08,1.293764E+08,0,Slickwater,Natural Sand,,True,False,True,Sodium chloride,True
4cbf3949-a763-4cf9-bac4-238e3128b042,4237139037,8/26/2013 6:00:00 AM,8/27/2013 3:17:00 PM,"ExL Petroleum, LP","Chemplex, L.C.",,1358971,99143,1.300541E+07,1.132023E+07,1331634,Crosslink,Natural Sand,Borate Based,True,False,True,Non-hazardous salts(Choline),True
3d1dc164-73a3-4481-be51-2af0307c6e54,4237136309,2/4/2013 12:00:00 AM,2/4/2013 12:00:00 AM,Kinder Morgan,Halliburton,,19253,,,160377.5,0,Linear,Natural Sand,,True,False,True,Sodium chloride,True
e046d1a6-b386-45a9-b42c-10735e4a87c3,4237139277,12/29/2014 12:00:00 AM,12/29/2014 12:00:00 AM,"Jilpetco, Inc.","Chemplex ",,90000,0,813888,751050,60000,Slickwater,Natural Sand,,True,False,True,Choline Chloride,False
72d868a8-f669-4969-a6b8-20c020e5ad3d,4237139255,11/10/2014 9:25:00 AM,11/10/2014 7:27:00 PM,J CLEO THOMPSON,"Chemplex, L.C.",,387335,35563,3883851,3226501,559484.2,Crosslink,Natural Sand,,True,False,True,Sodium Chloride,True
bd0352bd-6634-4628-a4eb-8fa9fdf65561,4237139026,6/27/2013 12:00:00 AM,6/27/2013 12:00:00 AM,"Telesis Operating Co., Inc.","Chemplex ",,48720,0,493559.9,406568.4,83000,Crosslink,Natural Sand,Borate Based,True,False,True,Choline Chloride,False
14e282bc-4243-4f79-a86b-96d6fe58681c,4237139082,2/27/2014 12:00:00 AM,3/1/2014 12:00:00 AM,"Forge Energy, LLC",Halliburton,,1591933,17000,41923,0,0,Linear,Natural Sand,,True,False,True,"Polyspichlorohydrin, trimethyl amine quarternized",False
77abe0cd-e67a-4a56-9e01-f2dc53c3ba8d,4237139025,1/29/2014 12:00:00 AM,1/29/2014 12:00:00 AM,"Jilpetco, Inc.","Chemplex ",,64512,0,591039.1,538352.6,50000,Slickwater,Natural Sand,,True,False,True,Choline Chloride,False
c293a0c7-623f-44d9-8a58-3fd68b8e8d80,4237138865,4/13/2012 12:00:00 AM,4/13/2012 12:00:00 AM,Apache Corporation,"Chemplex, L.C.",,,,,,0,Crosslink,Natural Sand,,True,False,False,,True
d8f1f6d1-604f-4c6b-b5b5-7ca08d91e5bb,4237139310,9/4/2015 12:00:00 AM,9/13/2015 12:00:00 AM,"Brigham Resources Operating, LLC",Archer,,1.722399E+07,0,1.56496E+08,1.437342E+08,1.220485E+07,Linear,Natural Sand,,True,False,True,Choline Chloride,True
a70db9ae-57b5-441b-9d13-782d6c7215bc,4237139110,2/6/2014 12:44:00 PM,2/6/2014 2:08:00 PM,Thorp Petroleum Corporation,SNF,,101421,3075,914241.8,844836.9,63100,Slickwater,Natural Sand,,True,False,False,,False
