API,WellId,CompletionDate,PackerDepth,TubingLowerDepth,TubingSize,TubingUpperDepth
4237135773,ebba55b2-1f79-41c1-a709-ef0ff4a00c7f,9/18/1986 12:00:00 AM,1463,,2 3/8,1470
4237138622,358d06d9-c672-4920-a0c3-4603f82e385b,5/1/2010 12:00:00 AM,0,,2 3/8,4172
4237138622,358d06d9-c672-4920-a0c3-4603f82e385b,5/1/2010 12:00:00 AM,5561,,2 3/8,5576
4237136161,e394b621-3355-4b51-bd64-460f076fbbbf,1/27/2012 12:00:00 AM,0,,3 1/2,1253
4237136161,e394b621-3355-4b51-bd64-460f076fbbbf,7/8/1989 12:00:00 AM,0,,3 1/2,1376
4237133064,7a452a6d-fac3-4064-b031-bfdcb0ae24bd,4/16/2015 12:00:00 AM,0,,3 1/2,4888
4237133064,7a452a6d-fac3-4064-b031-bfdcb0ae24bd,4/16/2015 12:00:00 AM,0,,2 7/8,6945
4237133647,256d0749-9c0c-401e-8bf0-468c6cd24169,3/16/1994 12:00:00 AM,1723,,2 3/8,1824
4237133647,256d0749-9c0c-401e-8bf0-468c6cd24169,,0,,2 3/8,1996
4237133647,256d0749-9c0c-401e-8bf0-468c6cd24169,,0,,2 3/8,2071
4237133647,256d0749-9c0c-401e-8bf0-468c6cd24169,6/12/2013 12:00:00 AM,0,,2 3/8,2025
4237138633,c4749f02-35af-4d57-b23a-46b8ea1a2e2c,9/9/2010 12:00:00 AM,0,,2 3/8,5468
4237138633,c4749f02-35af-4d57-b23a-46b8ea1a2e2c,9/9/2010 12:00:00 AM,6389,,2 3/8,6401
4237134144,c38b8be7-c9bd-46b8-87b2-c035dc1365d1,,1091,,2 3/8,1046
4237134144,c38b8be7-c9bd-46b8-87b2-c035dc1365d1,7/27/2010 12:00:00 AM,0,,2 3/8,1301
4237134144,c38b8be7-c9bd-46b8-87b2-c035dc1365d1,8/24/1991 12:00:00 AM,1096,,2 3/8,1314
4237107767,90162e92-7105-4f7a-867d-46e7b8a7fb9c,2/5/1998 12:00:00 AM,0,,2 3/8,1519
4237107767,90162e92-7105-4f7a-867d-46e7b8a7fb9c,8/16/2005 12:00:00 AM,0,,2 3/8,1716
4237107767,90162e92-7105-4f7a-867d-46e7b8a7fb9c,3/5/2014 12:00:00 AM,0,,2 3/8,1794
4237138753,f4437ba2-a9a4-4bf1-bc30-46ea848bdf40,12/14/2010 12:00:00 AM,0,,2 7/8,7951
4237138626,7f2bb8ce-c1c2-4e71-bf30-46f0be84a179,9/13/2010 12:00:00 AM,0,,2 3/8,4905
4237134460,63cb7bf7-e3e3-4e7f-b1eb-c04129df9cf1,10/4/1983 12:00:00 AM,1415,,2 3/8,1453
4237134460,63cb7bf7-e3e3-4e7f-b1eb-c04129df9cf1,,0,,2 3/8,1663
