API,Comments,LowerPerf,PerfDate,Reservoir,UpperPerf,WellId
4237133654,,2059,,,1665,df1063bf-af73-416d-9a4b-c35c8c5a80de
4237138956,,12756,,,7376,eae702ee-aa97-4778-96de-9fe6e87c9326
4237139087,,4695,,,4685,499619a3-8497-4fda-8b49-b84a52b7585b
4237134839,,2883,,,1514,6c7cb1b2-497a-4c15-86d1-fbeca77e9f9b
4237139229,,8896,,,7218,e9721ec4-ce1c-424c-9d7b-c9f26f2197e0
4237134839,,1681,,,1539,6c7cb1b2-497a-4c15-86d1-fbeca77e9f9b
4237139140,,6744,,,6628,ef07f702-4d90-45a4-bd23-b377a7007b33
4237138883,,265,,,240,f72f0b9d-339e-43fd-954e-c85d9e3aed87
4237139140,,7037,,,6986,ef07f702-4d90-45a4-bd23-b377a7007b33
4237139140,,7654,,,7538,ef07f702-4d90-45a4-bd23-b377a7007b33
4237138856,,378,,,358,48386c4f-aabc-4bdd-a428-14b48d23cd90
4237103533,,3918,,,3909,dca00f7a-a8db-4934-8f92-472a7902e2a6
4237139140,,7213,,,7089,ef07f702-4d90-45a4-bd23-b377a7007b33
4237138824,,720,,,705,4d81cfe1-ee10-4bbc-8f50-b53a9602c3a5
4237139140,,6905,,,6820,ef07f702-4d90-45a4-bd23-b377a7007b33
4237136103,,1490,,,1478,642a146c-1ffd-4454-9476-ac03614dfd48
4237139119,,2210,,,2204,7ab44e39-b35e-4362-99d9-bd4e856d235d
4237136103,,1643,,,1543,642a146c-1ffd-4454-9476-ac03614dfd48
4237132817,,2022,,,1830,e415a4a7-1277-4829-ac2d-8483c1963de6
4237136103,,1490,,,1478,642a146c-1ffd-4454-9476-ac03614dfd48
4237132817,,1797,,,1372,e415a4a7-1277-4829-ac2d-8483c1963de6
4237136103,,1490,,,1485,642a146c-1ffd-4454-9476-ac03614dfd48
4237132817,,0,,,0,e415a4a7-1277-4829-ac2d-8483c1963de6
4237136103,,1490,,,1478,642a146c-1ffd-4454-9476-ac03614dfd48
4237132817,,1854,,,1840,e415a4a7-1277-4829-ac2d-8483c1963de6
4237136103,,1484,,,1478,642a146c-1ffd-4454-9476-ac03614dfd48
4237132817,,3081,,,1830,e415a4a7-1277-4829-ac2d-8483c1963de6
4237136103,,1530,,,1502,642a146c-1ffd-4454-9476-ac03614dfd48
4237132817,,1825,,,1813,e415a4a7-1277-4829-ac2d-8483c1963de6
4237136103,,1530,,,1502,642a146c-1ffd-4454-9476-ac03614dfd48
4237132817,,1887,,,1870,e415a4a7-1277-4829-ac2d-8483c1963de6
4237136103,,1530,,,1502,642a146c-1ffd-4454-9476-ac03614dfd48
4237136103,,1490,,,1478,642a146c-1ffd-4454-9476-ac03614dfd48
4237139030,,504,,,494,a6495ae7-11dc-4ff5-ae9d-a38cc0fcef57
4237136103,,1716,,,1468,642a146c-1ffd-4454-9476-ac03614dfd48
4237110635,,9218,,,6955,b0ff720f-6ce3-4a2d-81b4-8128f59d3c2e
4237136103,,1711,,,1468,642a146c-1ffd-4454-9476-ac03614dfd48
4237110635,,9218,,,7228,b0ff720f-6ce3-4a2d-81b4-8128f59d3c2e
4237138854,,574,,,570,d43f9470-74dc-4f0b-adf6-cd391c3889ee
4237130556,,5322,,,5000,9f712511-a6c8-40b7-bf0b-a566334b25e0
4237107151,,1444,,,1436,14178858-ca47-45f8-b96f-1ad0749fa093
4237130556,,16258,,,16250,9f712511-a6c8-40b7-bf0b-a566334b25e0
4237107151,,1488,,,1472,14178858-ca47-45f8-b96f-1ad0749fa093
4237138710,,3370,,,2238,a54e5ead-c4ed-46d8-86bd-8ecd156a1362
4237107151,,2360,,,0,14178858-ca47-45f8-b96f-1ad0749fa093
4237107151,,2659,,,1427,14178858-ca47-45f8-b96f-1ad0749fa093
4237133453,,1523,,,1406,ddc12af6-510a-45bd-be81-22af194a7beb
4237107151,,1430,,,1422,14178858-ca47-45f8-b96f-1ad0749fa093
4237133453,,1559,,,1406,ddc12af6-510a-45bd-be81-22af194a7beb
4237107151,,1462,,,1444,14178858-ca47-45f8-b96f-1ad0749fa093
4237133453,,1439,,,1425,ddc12af6-510a-45bd-be81-22af194a7beb
4237133453,,4764,,,1204,ddc12af6-510a-45bd-be81-22af194a7beb
4237107151,,1500,,,0,14178858-ca47-45f8-b96f-1ad0749fa093
4237138854,,502,,,496,d43f9470-74dc-4f0b-adf6-cd391c3889ee
4237135277,,1445,,,1411,ecbca1e4-0d46-4fca-a46e-ee946696ee2b
4237133453,,1477,,,1442,ddc12af6-510a-45bd-be81-22af194a7beb
4237138920,,3479,,,3372,ccb4faa0-1b4e-4001-be11-ee799d50abb8
4237133453,,1439,,,1425,ddc12af6-510a-45bd-be81-22af194a7beb
4237133453,,1439,,,1425,ddc12af6-510a-45bd-be81-22af194a7beb
4237138854,,490,,,472,d43f9470-74dc-4f0b-adf6-cd391c3889ee
4237136207,,2269,,,1244,454cd1f1-c607-4005-868f-ebb88f8e0666
4237133453,,1477,,,1442,ddc12af6-510a-45bd-be81-22af194a7beb
4237135277,,1445,,,1411,ecbca1e4-0d46-4fca-a46e-ee946696ee2b
4237136207,,1352,,,1308,454cd1f1-c607-4005-868f-ebb88f8e0666
4237133453,,1554,,,1489,ddc12af6-510a-45bd-be81-22af194a7beb
4237138802,,7064,,,7056,be5f1886-d2d7-4c9a-9310-bce473e97d33
4237135425,,1326,,,1319,54f03e4f-f100-49d7-b185-a9f3387eb404
4237135277,,3019,,,1336,ecbca1e4-0d46-4fca-a46e-ee946696ee2b
4237138802,,7064,,,7028,be5f1886-d2d7-4c9a-9310-bce473e97d33
4237135425,,1866,,,1312,54f03e4f-f100-49d7-b185-a9f3387eb404
4237138802,,7042,,,7028,be5f1886-d2d7-4c9a-9310-bce473e97d33
4237135425,,1390,,,1366,54f03e4f-f100-49d7-b185-a9f3387eb404
4237138781,,11830,,,8220,946b79a5-ae7a-4570-8739-8b32a943554d
4237135425,,1356,,,1334,54f03e4f-f100-49d7-b185-a9f3387eb404
4237138693,,5930,,,5470,586e49e7-6c1b-4f93-87ef-0555e33a248d
4237135425,,1410,,,1394,54f03e4f-f100-49d7-b185-a9f3387eb404
4237138659,,8870,,,8460,01519374-069c-4711-af90-207e050bb183
4237135425,,1427,,,1421,54f03e4f-f100-49d7-b185-a9f3387eb404
4237138688,,1346,,,1330,1c91cec3-7f9f-4c9d-9257-c2f3aaf712db
4237135425,,1318,,,1312,54f03e4f-f100-49d7-b185-a9f3387eb404
4237138688,,1346,,,1330,1c91cec3-7f9f-4c9d-9257-c2f3aaf712db
4237138688,,1322,,,1308,1c91cec3-7f9f-4c9d-9257-c2f3aaf712db
4237135443,,1246,,,1220,7a46a64a-a8c0-4037-aa1c-b994f264e51e
4237138659,,0,,,0,01519374-069c-4711-af90-207e050bb183
4237138688,,1322,,,1308,1c91cec3-7f9f-4c9d-9257-c2f3aaf712db
4237135443,,2563,,,1238,7a46a64a-a8c0-4037-aa1c-b994f264e51e
4237135704,,1375,,,1360,4d127cf3-0204-4c94-84dd-0337c85844ad
4237134674,,1448,,,1439,f317bbfa-474f-4128-92d4-0696f5b3dbde
4237134674,,1448,,,1416,f317bbfa-474f-4128-92d4-0696f5b3dbde
4237135704,,1350,,,1340,4d127cf3-0204-4c94-84dd-0337c85844ad
4237134674,,1772,,,1462,f317bbfa-474f-4128-92d4-0696f5b3dbde
4237135704,,1332,,,1306,4d127cf3-0204-4c94-84dd-0337c85844ad
4237134674,,2009,,,1465,f317bbfa-474f-4128-92d4-0696f5b3dbde
4237135704,,2465,,,1302,4d127cf3-0204-4c94-84dd-0337c85844ad
4237135704,,1332,,,1306,4d127cf3-0204-4c94-84dd-0337c85844ad
4237139442,,6826,,,6679,ffc3727e-0fe5-424d-a12d-2d1dc56597e7
4237138900,,410,,,406,20364f8a-4db9-4685-b8d4-2dccea2b160e
4237107081,,1805,,,1784,92b6f3f2-521a-439b-8063-5e078aef4c4e
4237107081,,2366,,,1672,92b6f3f2-521a-439b-8063-5e078aef4c4e
4237139338,,500,,,462,58dbb614-1f83-4a53-a540-0d83748e6e65
4237107081,,1713,,,1703,92b6f3f2-521a-439b-8063-5e078aef4c4e
4237107081,,2988,,,1672,92b6f3f2-521a-439b-8063-5e078aef4c4e
4237115863,,3116,,,1543,bf440118-8e32-4d3d-bd83-b8c0370247ea
4237107081,,1776,,,1736,92b6f3f2-521a-439b-8063-5e078aef4c4e
4237115863,,2449,,,1543,bf440118-8e32-4d3d-bd83-b8c0370247ea
4237107081,,1750,,,1580,92b6f3f2-521a-439b-8063-5e078aef4c4e
4237139294,,14985,,,10696,3e4dff28-74e5-4b0d-9021-958ff0e4f656
4237107081,,1500,,,0,92b6f3f2-521a-439b-8063-5e078aef4c4e
4237137120,,1735,,,1728,97a1dedd-d287-4ac8-be44-fd9ff91ebc5c
4237107081,,1686,,,1682,92b6f3f2-521a-439b-8063-5e078aef4c4e
4237137120,,5004,,,4994,97a1dedd-d287-4ac8-be44-fd9ff91ebc5c
4237139433,,15231,,,10475,cf6ee7e8-512d-47f5-a2b3-382913f8f2e2
4237131742,,9170,,,7130,2829f7f7-c1d2-4aba-912f-eb22ff334d75
4237139195,,7682,,,7320,6d19db56-3eca-47ed-857a-ae23fedf8e8f
4237137120,,1747,,,1744,97a1dedd-d287-4ac8-be44-fd9ff91ebc5c
4237136313,,4330,,,4320,ee23d8c8-fef5-4800-a477-c465e830dae5
4237107185,,1907,,,1482,23a73825-09aa-4b45-9490-9a037920b3e6
4237136313,,5226,,,5218,ee23d8c8-fef5-4800-a477-c465e830dae5
4237107185,,1506,,,1492,23a73825-09aa-4b45-9490-9a037920b3e6
4237136313,,5166,,,5156,ee23d8c8-fef5-4800-a477-c465e830dae5
4237136313,,4347,,,4342,ee23d8c8-fef5-4800-a477-c465e830dae5
4237107185,,1538,,,1528,23a73825-09aa-4b45-9490-9a037920b3e6
4237136313,,4786,,,4521,ee23d8c8-fef5-4800-a477-c465e830dae5
4237107185,,2218,,,1483,23a73825-09aa-4b45-9490-9a037920b3e6
4237136313,,5226,,,5218,ee23d8c8-fef5-4800-a477-c465e830dae5
4237107185,,1500,,,0,23a73825-09aa-4b45-9490-9a037920b3e6
4237136313,,5209,,,5206,ee23d8c8-fef5-4800-a477-c465e830dae5
4237107185,,1524,,,1514,23a73825-09aa-4b45-9490-9a037920b3e6
4237138915,,404,,,380,351d43c8-4bf0-41d3-a9eb-b5224f8bda72
4237136313,,4925,,,4922,ee23d8c8-fef5-4800-a477-c465e830dae5
4237107185,,1597,,,1557,23a73825-09aa-4b45-9490-9a037920b3e6
4237136313,,5123,,,5120,ee23d8c8-fef5-4800-a477-c465e830dae5
4237138988,,2304,,,2284,95a2815d-5256-4ae9-9121-babff941a4ff
4237136313,,5209,,,5206,ee23d8c8-fef5-4800-a477-c465e830dae5
4237138795,,3880,,,3826,0afbb751-4e8b-4200-9734-11d4c75b5d82
4237136313,,5109,,,5106,ee23d8c8-fef5-4800-a477-c465e830dae5
4237138780,,419,,,408,2ca5636d-ff0b-48d1-ac33-a19c67aa0ae7
4237136313,,5048,,,5043,ee23d8c8-fef5-4800-a477-c465e830dae5
4237136313,,4396,,,4394,ee23d8c8-fef5-4800-a477-c465e830dae5
4237138677,,8690,,,8140,4109b2ef-2f7c-4009-a27f-5fa7581ecc67
4237132644,,1147,,,807,2be02a07-ac28-4ce1-a019-12a5a95202fb
4237136313,,4406,,,4404,ee23d8c8-fef5-4800-a477-c465e830dae5
4237132644,,1143,,,1138,2be02a07-ac28-4ce1-a019-12a5a95202fb
4237136313,,5200,,,5195,ee23d8c8-fef5-4800-a477-c465e830dae5
4237132644,,1212,,,1194,2be02a07-ac28-4ce1-a019-12a5a95202fb
4237136313,,5200,,,5195,ee23d8c8-fef5-4800-a477-c465e830dae5
4237136313,,4995,,,4990,ee23d8c8-fef5-4800-a477-c465e830dae5
4237139081,,6750,,,6730,be43b5ef-2003-4a40-8106-b1a3d56bf32d
4237181907,,1224,,,1078,f225f64f-d530-43ac-82f3-02bc5e7366d0
4237139081,,6986,,,6966,be43b5ef-2003-4a40-8106-b1a3d56bf32d
4237139081,,6816,,,6806,be43b5ef-2003-4a40-8106-b1a3d56bf32d
4237132371,,1537,,,1523,13020686-0f89-471e-8ffc-91683752c8be
4237139081,,6640,,,6620,be43b5ef-2003-4a40-8106-b1a3d56bf32d
4237132371,,1412,,,1022,13020686-0f89-471e-8ffc-91683752c8be
4237139081,,7054,,,7034,be43b5ef-2003-4a40-8106-b1a3d56bf32d
4237132371,,1974,,,1439,13020686-0f89-471e-8ffc-91683752c8be
4237132371,,1521,,,1508,13020686-0f89-471e-8ffc-91683752c8be
4237135030,,1199,,,1178,c469aeb1-2582-4311-a631-f549c8957a91
4237132371,,2304,,,1439,13020686-0f89-471e-8ffc-91683752c8be
4237132371,,1500,,,1472,13020686-0f89-471e-8ffc-91683752c8be
4237139343,,2536,,,2406,e23d9cf3-96a1-431e-b777-f70e9ec63357
4237132371,,1466,,,1450,13020686-0f89-471e-8ffc-91683752c8be
4237135697,,1472,,,1452,a7f92e93-b779-49ad-b813-c423f5a97fe8
4237135697,,1405,,,1396,a7f92e93-b779-49ad-b813-c423f5a97fe8
4237135923,,2794,,,1242,2ee1dae0-bac9-42b8-938d-f9e88301b034
4237135697,,2695,,,1414,a7f92e93-b779-49ad-b813-c423f5a97fe8
4237135923,,1342,,,1292,2ee1dae0-bac9-42b8-938d-f9e88301b034
4237135697,,1405,,,1396,a7f92e93-b779-49ad-b813-c423f5a97fe8
4237135923,,1342,,,1292,2ee1dae0-bac9-42b8-938d-f9e88301b034
4237135697,,1444,,,1420,a7f92e93-b779-49ad-b813-c423f5a97fe8
4237135923,,1342,,,1226,2ee1dae0-bac9-42b8-938d-f9e88301b034
4237135697,,2188,,,1414,a7f92e93-b779-49ad-b813-c423f5a97fe8
4237134675,,2093,,,1690,c11c6d6a-b92c-47bb-a705-09cba49a84b1
4237135949,,1566,,,1546,072f7f71-8b98-4a85-a5e0-8c76138376e1
4237134675,,1692,,,1682,c11c6d6a-b92c-47bb-a705-09cba49a84b1
4237135949,,1516,,,1506,072f7f71-8b98-4a85-a5e0-8c76138376e1
4237134675,,1967,,,1689,c11c6d6a-b92c-47bb-a705-09cba49a84b1
4237135949,,1589,,,1576,072f7f71-8b98-4a85-a5e0-8c76138376e1
4237135949,,1589,,,1576,072f7f71-8b98-4a85-a5e0-8c76138376e1
4237181909,,1294,,,1122,c225d257-8a96-461b-957f-c7e0552a88f9
4237135949,,1539,,,1526,072f7f71-8b98-4a85-a5e0-8c76138376e1
4237135949,,1539,,,1526,072f7f71-8b98-4a85-a5e0-8c76138376e1
4237136767,,3994,,,3740,80ded71f-793d-4d03-9a2c-f4dc8c13f9d5
4237135949,,1566,,,1546,072f7f71-8b98-4a85-a5e0-8c76138376e1
4237136767,,2950,,,2797,80ded71f-793d-4d03-9a2c-f4dc8c13f9d5
4237135949,,1654,,,1599,072f7f71-8b98-4a85-a5e0-8c76138376e1
4237136767,,4190,,,4185,80ded71f-793d-4d03-9a2c-f4dc8c13f9d5
4237135949,,1799,,,1532,072f7f71-8b98-4a85-a5e0-8c76138376e1
4237136767,,3989,,,3740,80ded71f-793d-4d03-9a2c-f4dc8c13f9d5
4237135949,,2033,,,1533,072f7f71-8b98-4a85-a5e0-8c76138376e1
4237136767,,4190,,,4185,80ded71f-793d-4d03-9a2c-f4dc8c13f9d5
4237136767,,4190,,,4185,80ded71f-793d-4d03-9a2c-f4dc8c13f9d5
4237138663,,7690,,,6828,5e7dc28a-7e2c-453c-b9bb-973e8e3dd0d0
4237136767,,3989,,,3740,80ded71f-793d-4d03-9a2c-f4dc8c13f9d5
4237134996,,2869,,,1726,f775568c-6e49-46e1-8f9f-a15828011c2a
4237134996,,1718,,,1694,f775568c-6e49-46e1-8f9f-a15828011c2a
4237103008,,1775,,,1760,05010bea-6f81-4c51-ba97-edd5fb2d8e8f
4237134996,,1718,,,1694,f775568c-6e49-46e1-8f9f-a15828011c2a
4237103008,,1800,,,1760,05010bea-6f81-4c51-ba97-edd5fb2d8e8f
4237134996,,1768,,,1764,f775568c-6e49-46e1-8f9f-a15828011c2a
4237103008,,1775,,,1760,05010bea-6f81-4c51-ba97-edd5fb2d8e8f
4237134996,,1756,,,1731,f775568c-6e49-46e1-8f9f-a15828011c2a
4237103008,,2600,,,1654,05010bea-6f81-4c51-ba97-edd5fb2d8e8f
4237138685,,1415,,,1394,253ca5e9-7d60-46c1-bf85-0aec6298cfa0
4237134177,,1678,,,1653,b297e4a3-1777-4b43-b031-1cd9b65e2317
4237138685,,1415,,,1358,253ca5e9-7d60-46c1-bf85-0aec6298cfa0
4237134177,,1620,,,1569,b297e4a3-1777-4b43-b031-1cd9b65e2317
4237138685,,1370,,,1365,253ca5e9-7d60-46c1-bf85-0aec6298cfa0
4237134177,,1620,,,1612,b297e4a3-1777-4b43-b031-1cd9b65e2317
4237138657,,7100,,,5380,64021c56-8b12-4bc0-8347-3311780872c4
4237134177,,1578,,,1536,b297e4a3-1777-4b43-b031-1cd9b65e2317
4237138645,,6400,,,6120,45bc7b11-f67a-47a0-bfce-87fbbad224d0
4237134177,,1578,,,1569,b297e4a3-1777-4b43-b031-1cd9b65e2317
4237134177,,1642,,,1622,b297e4a3-1777-4b43-b031-1cd9b65e2317
4237138645,,7210,,,6896,45bc7b11-f67a-47a0-bfce-87fbbad224d0
4237134177,,1601,,,1586,b297e4a3-1777-4b43-b031-1cd9b65e2317
4237138645,,6800,,,6670,45bc7b11-f67a-47a0-bfce-87fbbad224d0
4237134177,,2726,,,1581,b297e4a3-1777-4b43-b031-1cd9b65e2317
4237138645,,7550,,,7350,45bc7b11-f67a-47a0-bfce-87fbbad224d0
4237135520,,1320,,,1310,ebcbf25e-ba7f-4497-a5fb-5eb9bcd6d47f
4237139057,,10265,,,10196,0c79a0e0-645b-4b71-a1b5-5d58b1535fd1
4237135520,,2349,,,1304,ebcbf25e-ba7f-4497-a5fb-5eb9bcd6d47f
4237134683,,1362,,,1333,3c4c96c5-840f-4166-860f-931424d71012
4237135520,,1292,,,1273,ebcbf25e-ba7f-4497-a5fb-5eb9bcd6d47f
4237134683,,2071,,,1371,3c4c96c5-840f-4166-860f-931424d71012
4237135520,,2362,,,1378,ebcbf25e-ba7f-4497-a5fb-5eb9bcd6d47f
4237134683,,1362,,,1354,3c4c96c5-840f-4166-860f-931424d71012
4237134683,,1362,,,1333,3c4c96c5-840f-4166-860f-931424d71012
4237139307,,8240,,,7550,18f42abf-002e-4fa7-b9be-c9ec50de7dac
4237134683,,1418,,,1389,3c4c96c5-840f-4166-860f-931424d71012
4237134683,,1452,,,1432,3c4c96c5-840f-4166-860f-931424d71012
4237138675,,5160,,,5010,f6e263f8-6e4f-4705-bee9-f6a0b1a4a145
4237134683,,1488,,,0,3c4c96c5-840f-4166-860f-931424d71012
4237107079,,1740,,,1281,6eae2c8b-51fe-40e9-8c6a-fc23d2ebe3a9
4237134683,,1362,,,1354,3c4c96c5-840f-4166-860f-931424d71012
4237138711,,6118,,,4080,4dcb2103-ccf0-4d1a-a809-0afb07e1bee6
4237107079,,1351,,,1339,6eae2c8b-51fe-40e9-8c6a-fc23d2ebe3a9
4237134683,,1482,,,1452,3c4c96c5-840f-4166-860f-931424d71012
4237134683,,1432,,,1333,3c4c96c5-840f-4166-860f-931424d71012
4237107079,,1310,,,1302,6eae2c8b-51fe-40e9-8c6a-fc23d2ebe3a9
4237134683,,1347,,,1333,3c4c96c5-840f-4166-860f-931424d71012
4237107079,,1368,,,1359,6eae2c8b-51fe-40e9-8c6a-fc23d2ebe3a9
4237134683,,1347,,,1333,3c4c96c5-840f-4166-860f-931424d71012
4237107079,,1306,,,1304,6eae2c8b-51fe-40e9-8c6a-fc23d2ebe3a9
4237107079,,1492,,,1281,6eae2c8b-51fe-40e9-8c6a-fc23d2ebe3a9
4237139353,,18800,,,10481,13ca2ea3-ba7e-42a3-b09a-555d6f618eda
4237138642,,3506,,,3303,79bcee06-5b0d-4941-996f-9fc342d47591
4237139277,,1804,,,1786,e046d1a6-b386-45a9-b42c-10735e4a87c3
4237138642,,4288,,,4010,79bcee06-5b0d-4941-996f-9fc342d47591
4237138992,,944,,,904,f139facb-2ea9-4f71-86a2-8aafcafa9efd
4237138699,,7998,,,7140,7165ee74-495c-4c00-b94b-0841b41f9722
4237133805,,2619,,,1470,47ec9efb-a7c5-469b-9234-a3e968aa6770
4237138720,,6930,,,6590,13698ffd-d050-4f5d-97cd-c766a92bf307
4237133805,,2516,,,1470,47ec9efb-a7c5-469b-9234-a3e968aa6770
4237138720,,7560,,,7380,13698ffd-d050-4f5d-97cd-c766a92bf307
4237133805,,1523,,,1013,47ec9efb-a7c5-469b-9234-a3e968aa6770
4237135839,,2492,,,2472,2f392366-b69b-4833-959c-884d366a005a
4237135839,,2560,,,2540,2f392366-b69b-4833-959c-884d366a005a
4237138868,,3040,,,2914,554b86c9-5175-4db9-bf6b-c9202d7bdbb4
4237138985,,8926,,,7608,e037be98-4411-476b-806f-ec4e8cc0cf9d
4237134452,,1410,,,1245,81fcf084-d506-4aac-b72e-b71e0161f6aa
4237110933,,9510,,,7490,00467069-2b98-45e2-88bc-bea65a9408db
4237138759,,7480,,,7470,48c772cd-f89f-4c26-b200-13d63c9d73a5
4237139127,,1800,,,1790,7e4537b5-ed20-4c5e-a035-74c12b6c0ec1
4237134453,,2682,,,1557,54ae85f0-0594-4985-9d56-08dc35b7ad98
4237134199,,1806,,,1664,e3b02494-23b6-4c6e-b452-f45827e2cde5
4237134453,,1618,,,1580,54ae85f0-0594-4985-9d56-08dc35b7ad98
4237134199,,1708,,,1668,e3b02494-23b6-4c6e-b452-f45827e2cde5
4237134453,,1548,,,1275,54ae85f0-0594-4985-9d56-08dc35b7ad98
4237134199,,1854,,,1788,e3b02494-23b6-4c6e-b452-f45827e2cde5
4237134453,,1570,,,1556,54ae85f0-0594-4985-9d56-08dc35b7ad98
4237134199,,1872,,,1686,e3b02494-23b6-4c6e-b452-f45827e2cde5
4237134453,,1654,,,1638,54ae85f0-0594-4985-9d56-08dc35b7ad98
4237137084,,4447,,,4191,9cd85571-372f-4c49-849b-1681a946f63d
4237138638,,4400,,,4320,a7c03283-578a-4f1b-9954-380a5216448a
4237137084,,1358,,,1327,9cd85571-372f-4c49-849b-1681a946f63d
4237102854,,1736,,,1706,3328d8d1-c577-49a3-b2c3-70415d1e630a
4237137084,,1633,,,1594,9cd85571-372f-4c49-849b-1681a946f63d
4237138489,,7635,,,7616,cf412817-79a5-4abc-87ea-9ba4d71c911f
4237102854,,1760,,,1738,3328d8d1-c577-49a3-b2c3-70415d1e630a
4237102854,,1702,,,1676,3328d8d1-c577-49a3-b2c3-70415d1e630a
4237138947,,14278,,,10606,b25b1672-1b27-4e5d-b02c-04563fb2a263
4237102854,,1670,,,1668,3328d8d1-c577-49a3-b2c3-70415d1e630a
4237138793,,500,,,395,b90687b4-e931-4654-9993-5d733dc36476
4237107761,,1025,,,0,8f99e3c5-9762-49e5-a35a-f87b15fbd5ac
4237107761,,1737,,,1723,8f99e3c5-9762-49e5-a35a-f87b15fbd5ac
4237138455,,6634,,,6599,c16e55d7-7f69-4950-b85c-ad36f0feb5e0
4237107761,,1825,,,1810,8f99e3c5-9762-49e5-a35a-f87b15fbd5ac
4237138455,,5160,,,5118,c16e55d7-7f69-4950-b85c-ad36f0feb5e0
4237107761,,1500,,,0,8f99e3c5-9762-49e5-a35a-f87b15fbd5ac
4237107761,,3013,,,1730,8f99e3c5-9762-49e5-a35a-f87b15fbd5ac
4237139292,,15043,,,10576,0ceda0dd-5c9e-4b17-9e3d-14a6b8d3a394
4237107761,,1771,,,1762,8f99e3c5-9762-49e5-a35a-f87b15fbd5ac
4237106094,,2735,,,1595,e199a4d9-fb00-4770-9be6-5cfcb3c711ff
4237106094,,1545,,,1531,e199a4d9-fb00-4770-9be6-5cfcb3c711ff
4237106094,,1521,,,1498,e199a4d9-fb00-4770-9be6-5cfcb3c711ff
4237138958,,14502,,,10590,311abdcf-b135-42e9-a794-02107ae53b29
4237106094,,1521,,,1513,e199a4d9-fb00-4770-9be6-5cfcb3c711ff
4237106094,,1521,,,1513,e199a4d9-fb00-4770-9be6-5cfcb3c711ff
4237133804,,1773,,,1772,0a351cbf-7626-4662-8362-c624ea1b49e5
4237106094,,1545,,,1531,e199a4d9-fb00-4770-9be6-5cfcb3c711ff
4237133804,,1866,,,1854,0a351cbf-7626-4662-8362-c624ea1b49e5
4237106094,,1193,,,0,e199a4d9-fb00-4770-9be6-5cfcb3c711ff
4237139039,,6865,,,6861,fe57017f-9d01-45c8-b814-0f95ff364bee
4237133804,,2964,,,1834,0a351cbf-7626-4662-8362-c624ea1b49e5
4237106094,,1500,,,0,e199a4d9-fb00-4770-9be6-5cfcb3c711ff
4237133804,,1882,,,1866,0a351cbf-7626-4662-8362-c624ea1b49e5
4237106094,,1505,,,1498,e199a4d9-fb00-4770-9be6-5cfcb3c711ff
4237133804,,1866,,,1854,0a351cbf-7626-4662-8362-c624ea1b49e5
4237106094,,1505,,,1498,e199a4d9-fb00-4770-9be6-5cfcb3c711ff
4237133804,,3059,,,1834,0a351cbf-7626-4662-8362-c624ea1b49e5
4237106094,,1572,,,1562,e199a4d9-fb00-4770-9be6-5cfcb3c711ff
4237139039,,6908,,,6900,fe57017f-9d01-45c8-b814-0f95ff364bee
4237139046,,2915,,,2869,5a2e5da2-d3b7-4619-b843-7f22a4e0d0ba
4237139164,,7680,,,7492,c7ac6807-acf2-4f34-9da2-80072507f225
4237138851,,1444,,,1400,bf053fb4-8cb3-4d63-8433-9f6d59511306
4237181912,,1290,,,1171,0e59a974-5943-416a-ad3a-9c6194adf325
4237139164,,6914,,,6874,c7ac6807-acf2-4f34-9da2-80072507f225
4237107768,,1707,,,1687,4b22310e-0cbe-4329-9150-bb2c04034e14
4237138662,,5000,,,4085,7af68480-d791-489d-aa3f-a8a5d628a135
4237107768,,1687,,,1677,4b22310e-0cbe-4329-9150-bb2c04034e14
4237138651,,4655,,,3252,8658e379-8095-4dff-8656-bbf8e8f7c2a8
4237107768,,1762,,,1682,4b22310e-0cbe-4329-9150-bb2c04034e14
4237138808,,1497,,,1456,edc4522c-3165-49bc-a3e1-8a44b6130563
4237107768,,1740,,,1720,4b22310e-0cbe-4329-9150-bb2c04034e14
4237139039,,6886,,,6882,fe57017f-9d01-45c8-b814-0f95ff364bee
4237107768,,1673,,,1624,4b22310e-0cbe-4329-9150-bb2c04034e14
4237107768,,1673,,,1624,4b22310e-0cbe-4329-9150-bb2c04034e14
4237107768,,1760,,,1740,4b22310e-0cbe-4329-9150-bb2c04034e14
4237107768,,1762,,,1682,4b22310e-0cbe-4329-9150-bb2c04034e14
4237107768,,1710,,,1707,4b22310e-0cbe-4329-9150-bb2c04034e14
4237107768,,1720,,,1715,4b22310e-0cbe-4329-9150-bb2c04034e14
4237139347,,2906,,,2852,2146df75-e773-47d3-abd6-9a28939b3e07
4237139347,,2940,,,2923,2146df75-e773-47d3-abd6-9a28939b3e07
4237134400,,1454,,,1409,69104fd1-1d71-47a7-aa62-a8fc2e393a82
4237134400,,4871,,,4863,69104fd1-1d71-47a7-aa62-a8fc2e393a82
4237133487,,2042,,,1703,6d15f66a-9b5d-4175-baf8-f58a2a4efe9e
4237133487,,2007,,,181,6d15f66a-9b5d-4175-baf8-f58a2a4efe9e
4237139071,,9740,,,9730,f494dfe4-acef-498e-91d7-ae3bd326d1fb
4237132657,,1255,,,1080,0a8fff76-49b9-4a16-85f1-6fb635cb556b
4237139108,,7856,,,7724,a0fcfe0d-f992-4c87-9c40-6391847a142e
4237132657,,2053,,,1285,0a8fff76-49b9-4a16-85f1-6fb635cb556b
