WellId,WellName,Lease,API,SurfaceLatitude,SurfaceLongitude,BottomHoleLatitude,BottomHoleLongitude,Country,County,State,CurrentOperator,OriginalOperator,WellStatus,WellType,Field,ProducingFormation,WellboreProfile,Grid1,Grid2,Grid3,Grid4,Grid5,TotalDepth,TrueVerticalDepth,LateralLength,DFElevation,GLElevation,KBElevation,DateModified,FirstProdDate,LastProdDate,LogDate,PermitDate,PlugDate,SpudDate,TestDate,CumulativeGasProduction,CumulativeOilProduction,CumulativeWaterProduction,LastMonthOil,LastMonthGas,LastMonthWater,LastMonthBOE,HasCore,HasFile,HasLog,HasPerf,HasProduction,HasSample,HasTop
6d8f7475-2da7-4f54-9d30-d2ba78b62d87,HEDGES 22-19N-17W 1H,043-222929-0-0000 : HEDGES 22-19N-17W,35043235330000,36.0990867614746,-99.0067291259766,36.1134567260742,-99.0067291259766,,DEWEY,Oklahoma,DEVON ENERGY PRODUCTION CO LP,DEVON ENERGY PRODUCTION CO LP,AC,GAS,,MISSISSIPPIAN,HORIZONTAL,,19N,17W,27,,15952,10870,5040,1901,1876,0,9/15/2017 4:18:47 PM,1/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,,7/6/2017 12:00:00 AM,,9/5/2017 12:00:00 AM,,252005,0,0,0,106828,0,17804.67,False,True,False,True,True,False,False
eff3637c-4c35-4fd1-a606-28cd1e775f84,GLENDA 1-14,053-223204-0-0000 : GLENDA,35053234580000,36.7367973327637,-98.0354614257813,36.7367973327637,-98.0354614257813,,GRANT,Oklahoma,UNION VALLEY PETROLEUM CORP,UNION VALLEY PETROLEUM CORP,AC,GAS,,OSWEGO-MISSISSIPPI,VERTICAL,,26N,8W,14,,6175,,,1120,1107,0,10/6/2017 7:04:16 PM,3/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,,9/28/2017 12:00:00 AM,,10/3/2017 12:00:00 AM,,264,0,0,0,264,0,44,False,True,False,True,True,False,False
47c7d40b-fd65-4816-82b9-fc7012787636,CLEARVIEW 27-1,,35107235910000,35.3941917419434,-96.1262893676758,35.3941917419434,-96.1262893676758,,OKFUSKEE,Oklahoma,GIBSON LES,GIBSON LES,AC,GAS,,GILCREASE,VERTICAL,,11N,11E,27,,4000,,,0,898,0,9/29/2017 4:42:09 PM,3/1/2018 12:00:00 AM,4/1/2018 12:00:00 AM,,8/16/2017 12:00:00 AM,,10/11/2017 12:00:00 AM,,196,0,0,0,134,0,22.33333,False,True,False,True,True,False,False
66c05d3e-2e3f-430a-bfd9-fb35b5797a49,ANNIE LOWE 2,107-074256-0-0000 : ANNIE LOWE,35107212100000,35.325439453125,-96.2752990722656,35.325439453125,-96.2752990722656,,OKFUSKEE,Oklahoma,ARCHIBALD OIL & GAS OPERATING INC,ARCHIBALD OIL & GAS OPERATING INC,AC,GAS,SCOTT GAS AREA,GILCREASE,VERTICAL,,10N,10E,20,,3979,,,0,791,0,9/25/2017 11:53:49 AM,2/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,,,,9/20/1981 12:00:00 AM,,1105,0,0,0,104,0,17.33333,False,True,False,False,True,False,False
e64a5190-0de7-4715-b928-11a60007cd07,LIGONS 1,107-219069-0-0000 : LIGONS,35107235850000,35.3931694030762,-96.2047729492188,35.3931694030762,-96.2047729492188,,OKFUSKEE,Oklahoma,OIL CREEK PRODUCTION COMPANY,OIL CREEK PRODUCTION COMPANY,AC,GAS,,GILCREASE,VERTICAL,,11N,10E,25,,4400,,,0,851,0,6/7/2017 1:44:02 AM,1/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,,10/13/2016 12:00:00 AM,,11/30/2016 12:00:00 AM,,1982,0,0,0,808,0,134.6667,False,True,False,True,True,False,False
2267d4e9-7aeb-495a-831c-b03cd3ef64ab,DILLINGHAM RANCH 19-3,,35111273400000,35.7241439819336,-95.9240341186523,35.7241439819336,-95.9240341186523,,OKMULGEE,Oklahoma,MONARCH ENERGY COMPANY LLC,MONARCH ENERGY COMPANY LLC,AC,GAS,,DUTCHER,VERTICAL,,14N,13E,3,,2750,,,0,744,0,10/9/2017 10:58:28 AM,2/1/2018 12:00:00 AM,4/1/2018 12:00:00 AM,,,,6/21/2010 12:00:00 AM,,2092,0,0,0,682,0,113.6667,False,True,False,True,True,False,False
90c84244-ef2a-4ebd-8e3c-5274541d6e63,J.H.V.U. (STATLER 11) 11-11,123-027049-0-1363 : J.H.V.U. (STATLER 11),35123026590000,34.5809211730957,-96.5439224243164,34.5809211730957,-96.5439224243164,,PONTOTOC,Oklahoma,ROBERSON OIL COMPANY INC,ROBERSON OIL COMPANY INC,AC,GAS,FITTS,UNKNOWN FORMATION,VERTICAL,,1N,7E,2,,4571,,,0,0,0,9/25/2017 11:53:49 AM,3/1/2018 12:00:00 AM,4/1/2018 12:00:00 AM,,,,11/17/1937 12:00:00 AM,,1589,0,0,0,670,0,111.6667,False,True,False,False,True,False,False
1ead228d-29a7-4694-b082-1f2012138e2e,VIRGIL 35-21-19 1HC,153-222260-0-0000 : VIRGIL 35-21-19,35153236050000,36.2476081848145,-99.2089996337891,36.2524871826172,-99.2086334228516,,WOODWARD,Oklahoma,CHESAPEAKE OPERATING LLC,CHESAPEAKE OPERATING LLC,AC,GAS,,MISSISSIPPIAN,HORIZONTAL,,21N,19W,35,,13014,9828,9910,1906,1881,0,9/25/2017 11:53:15 AM,1/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,,6/27/2017 12:00:00 AM,,7/24/2017 12:00:00 AM,,23391,0,0,0,11036,0,1839.333,False,True,False,True,True,False,False
76f88b6d-9ca8-49c8-932b-321d77366c42,CHRISTEN 591442,,37059267520000,39.9441070556641,-80.0660400390625,39.9441070556641,-80.0660400390625,,GREENE,Pennsylvania,EQT PRODUCTION CO,EQT PRODUCTION CO,Regulatory Inactive Status,GAS,,MARCELLUS,Horizontal Well,,,,,,,,,0,0,0,4/10/2018 6:04:42 PM,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,7/13/2017 12:00:00 AM,,4/19/2015 12:00:00 AM,,261,0,0,0,261,0,43.5,False,False,False,False,True,False,False
e00fd2cd-a25c-41f1-9dee-1b131710c126,CHRISTEN 591263,,37059267530000,39.9441184997559,-80.0660934448242,39.9441184997559,-80.0660934448242,,GREENE,Pennsylvania,EQT PRODUCTION CO,EQT PRODUCTION CO,Regulatory Inactive Status,GAS,,MARCELLUS,Horizontal Well,,,,,,,,,0,0,0,4/10/2018 9:18:35 PM,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,7/13/2017 12:00:00 AM,,4/19/2015 12:00:00 AM,,3,0,0,0,3,0,0.5,False,False,False,False,True,False,False
