API,Comments,LowerPerf,PerfDate,Reservoir,UpperPerf,WellId
4220333321,,9502,,,9500,3cd39389-57ca-41a3-afe1-9578d89a5a46
4220333321,,9690,,,9686,3cd39389-57ca-41a3-afe1-9578d89a5a46
4220333321,,9618,,,9614,3cd39389-57ca-41a3-afe1-9578d89a5a46
4220333321,,9519,,,9517,3cd39389-57ca-41a3-afe1-9578d89a5a46
4220333321,,9377,,,9373,3cd39389-57ca-41a3-afe1-9578d89a5a46
4220333321,,9628,,,9626,3cd39389-57ca-41a3-afe1-9578d89a5a46
4220333321,,9582,,,9580,3cd39389-57ca-41a3-afe1-9578d89a5a46
4223933589,,7660,,,7658,678fab5a-b688-49a9-9d0d-eac1bfa80c82
4240133592,,10788,,,10785,294499eb-2103-446e-b4d8-c3a0df058fbe
4240133592,,10778,,,10776,294499eb-2103-446e-b4d8-c3a0df058fbe
4240133592,,10830,,,10795,294499eb-2103-446e-b4d8-c3a0df058fbe
4240133592,,10848,,,10846,294499eb-2103-446e-b4d8-c3a0df058fbe
4221134464,,8175,,,8056,58139a74-e497-4c6a-8aeb-7c2b0650d39b
4221532833,,12016,,,12011,ed2e9095-be19-443e-b498-7579177744de
4221532833,,12053,,,12042,ed2e9095-be19-443e-b498-7579177744de
4221532833,,12096,,,12061,ed2e9095-be19-443e-b498-7579177744de
4221532833,,12508,,,12474,ed2e9095-be19-443e-b498-7579177744de
4220333826,,9798,,,9523,6632c6f9-3451-412c-9350-b12d729932ca
4220333826,,9072,,,8338,6632c6f9-3451-412c-9350-b12d729932ca
4220333826,,9904,,,9896,6632c6f9-3451-412c-9350-b12d729932ca
4220333826,,9904,,,9896,6632c6f9-3451-412c-9350-b12d729932ca
4221533920,,12488,,,12480,6445944b-d07e-446a-9b3e-7b12c1e86572
4221533920,,12010,,,11976,6445944b-d07e-446a-9b3e-7b12c1e86572
4221533920,,12708,,,12700,6445944b-d07e-446a-9b3e-7b12c1e86572
4221533920,,11858,,,11824,6445944b-d07e-446a-9b3e-7b12c1e86572
4221533920,,11742,,,11736,6445944b-d07e-446a-9b3e-7b12c1e86572
4216534545,,6972,,,7179,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,,6648,,,6794,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,,6363,,,6590,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4222738117,,9022,,,6750,e82c6167-7206-4517-8d68-4709f629ac1e
4221533152,,14226,,,14212,a55a8bc7-e6a5-4ece-8825-e2d51e3ef9e4
4221533152,,13177,,,13096,a55a8bc7-e6a5-4ece-8825-e2d51e3ef9e4
4221533152,,13968,,,13780,a55a8bc7-e6a5-4ece-8825-e2d51e3ef9e4
4221533372,,11604,,,11558,9fa78fce-1a75-4e31-9ed6-fcf7cbe4109c
4221533372,,11511,,,11503,9fa78fce-1a75-4e31-9ed6-fcf7cbe4109c
4221533372,,12366,,,12362,9fa78fce-1a75-4e31-9ed6-fcf7cbe4109c
4221533372,,12304,,,12294,9fa78fce-1a75-4e31-9ed6-fcf7cbe4109c
4236538043,,15102,,,9439,677c359b-16c9-40ef-85df-3de74c546ae1
4247938282,,9903,,,9901,7e940a37-416f-4dc1-a264-012e8f52d185
4247938282,,9815,,,9804,7e940a37-416f-4dc1-a264-012e8f52d185
4247938282,,9864,,,9860,7e940a37-416f-4dc1-a264-012e8f52d185
4225535045,,13967,,,11011,4a7605fb-2974-4171-bdca-1c84558d4b30
4238935270,,15389,,,10645,aacd900c-819e-486d-a5aa-a336aaa492b0
4235333597,,0,,,0,01561259-f4ae-46a8-a339-b2c057bd3cb1
4235333597,,5350,,,5346,01561259-f4ae-46a8-a339-b2c057bd3cb1
4239332688,,3281,,,3271,88c935ea-ead1-4054-aeab-b5b560d83777
4238935280,,21302,,,14107,b18c8734-1542-47c5-835a-b6104c291e04
4238935280,,18479,,,10910,b18c8734-1542-47c5-835a-b6104c291e04
