WellId,API,Date,Oil,Gas,Water,State,County,Field,Operator,Days,DailyOil,DailyGas,DailyWater
3591afdb-2b37-426e-a555-2fcf75945bcd,04030178660000,10/1/2004 12:00:00 AM,0,0,0,California,KERN,Midway-Sunset,Aera Energy LLC,1,0,0,0
cd39967f-3dd0-43fe-b8a2-a91b6960e787,04030404350000,4/1/2011 12:00:00 AM,0,0,0,California,KERN,Midway-Sunset,Aera Energy LLC,2,0,0,0
cd39967f-3dd0-43fe-b8a2-a91b6960e787,04030404350000,9/1/2011 12:00:00 AM,0,0,0,California,KERN,Midway-Sunset,Aera Energy LLC,7,0,0,0
cab19b07-8a6b-4464-abcf-c90f95c90b0a,04030594430000,1/1/2017 12:00:00 AM,0,0,0,California,KERN,Kern River,"Kern River Holdings, Inc.",0,0,0,0
cab19b07-8a6b-4464-abcf-c90f95c90b0a,04030594430000,2/1/2017 12:00:00 AM,0,0,0,California,KERN,Kern River,"Kern River Holdings, Inc.",0,0,0,0
cab19b07-8a6b-4464-abcf-c90f95c90b0a,04030594430000,5/1/2017 12:00:00 AM,0,0,0,California,KERN,Kern River,"Kern River Holdings, Inc.",0,0,0,0
cab19b07-8a6b-4464-abcf-c90f95c90b0a,04030594430000,7/1/2017 12:00:00 AM,0,0,0,California,KERN,Kern River,"Kern River Holdings, Inc.",0,0,0,0
cab19b07-8a6b-4464-abcf-c90f95c90b0a,04030594430000,7/1/2016 12:00:00 AM,0,0,0,California,KERN,Kern River,"Kern River Holdings, Inc.",0,0,0,0
cab19b07-8a6b-4464-abcf-c90f95c90b0a,04030594430000,5/1/2016 12:00:00 AM,0,0,0,California,KERN,Kern River,"Kern River Holdings, Inc.",0,0,0,0
cab19b07-8a6b-4464-abcf-c90f95c90b0a,04030594430000,4/1/2016 12:00:00 AM,0,0,0,California,KERN,Kern River,"Kern River Holdings, Inc.",0,0,0,0
94e74be1-2ec5-4e7e-b638-16d44b30d965,04030129240000,9/1/2001 12:00:00 AM,0,0,0,California,KERN,Kern River,CHEVRON U.S.A. INC.,4,0,0,0
94e74be1-2ec5-4e7e-b638-16d44b30d965,04030129240000,10/1/2016 12:00:00 AM,0,0,0,California,KERN,Kern River,CHEVRON U.S.A. INC.,1,0,0,0
94e74be1-2ec5-4e7e-b638-16d44b30d965,04030129240000,4/1/2017 12:00:00 AM,0,0,0,California,KERN,Kern River,CHEVRON U.S.A. INC.,1,0,0,0
94e74be1-2ec5-4e7e-b638-16d44b30d965,04030129240000,3/1/2016 12:00:00 AM,0,0,0,California,KERN,Kern River,CHEVRON U.S.A. INC.,1,0,0,0
94e74be1-2ec5-4e7e-b638-16d44b30d965,04030129240000,6/1/2012 12:00:00 AM,0,0,0,California,KERN,Kern River,CHEVRON U.S.A. INC.,1,0,0,0
94e74be1-2ec5-4e7e-b638-16d44b30d965,04030129240000,11/1/2007 12:00:00 AM,0,0,0,California,KERN,Kern River,CHEVRON U.S.A. INC.,2,0,0,0
94e74be1-2ec5-4e7e-b638-16d44b30d965,04030129240000,8/1/2001 12:00:00 AM,0,0,0,California,KERN,Kern River,CHEVRON U.S.A. INC.,15,0,0,0
94e74be1-2ec5-4e7e-b638-16d44b30d965,04030129240000,8/1/2015 12:00:00 AM,0,0,0,California,KERN,Kern River,CHEVRON U.S.A. INC.,1,0,0,0
94e74be1-2ec5-4e7e-b638-16d44b30d965,04030129240000,2/1/2015 12:00:00 AM,0,0,0,California,KERN,Kern River,CHEVRON U.S.A. INC.,1,0,0,0
94e74be1-2ec5-4e7e-b638-16d44b30d965,04030129240000,1/1/2018 12:00:00 AM,107,0,274,California,KERN,Kern River,CHEVRON U.S.A. INC.,30,4,0,9
f5abf315-6ce9-475c-a662-3d68d7b309ff,04030594450000,2/1/2016 12:00:00 AM,0,0,0,California,KERN,Kern River,"Kern River Holdings, Inc.",0,0,0,0
f5abf315-6ce9-475c-a662-3d68d7b309ff,04030594450000,12/1/2016 12:00:00 AM,0,0,0,California,KERN,Kern River,"Kern River Holdings, Inc.",0,0,0,0
f5abf315-6ce9-475c-a662-3d68d7b309ff,04030594450000,1/1/2018 12:00:00 AM,1387,1003401,0,California,KERN,Kern River,"Kern River Holdings, Inc.",3,462,334467,0
f5abf315-6ce9-475c-a662-3d68d7b309ff,04030594450000,2/1/2017 12:00:00 AM,0,0,0,California,KERN,Kern River,"Kern River Holdings, Inc.",0,0,0,0
f5abf315-6ce9-475c-a662-3d68d7b309ff,04030594450000,8/1/2017 12:00:00 AM,0,0,0,California,KERN,Kern River,"Kern River Holdings, Inc.",0,0,0,0
2eed8894-41fd-424e-9f82-49762f145606,04237205390000,8/1/1985 12:00:00 AM,0,0,0,California,LOS ANGELES OFFSHORE,Wilmington,THUMS Long Beach Co.,31,0,0,0
2eed8894-41fd-424e-9f82-49762f145606,04237205390000,8/1/1990 12:00:00 AM,0,0,0,California,LOS ANGELES OFFSHORE,Wilmington,THUMS Long Beach Co.,31,0,0,0
2eed8894-41fd-424e-9f82-49762f145606,04237205390000,5/1/1982 12:00:00 AM,0,0,0,California,LOS ANGELES OFFSHORE,Wilmington,THUMS Long Beach Co.,31,0,0,0
2eed8894-41fd-424e-9f82-49762f145606,04237205390000,5/1/1984 12:00:00 AM,0,0,0,California,LOS ANGELES OFFSHORE,Wilmington,THUMS Long Beach Co.,31,0,0,0
2eed8894-41fd-424e-9f82-49762f145606,04237205390000,5/1/1999 12:00:00 AM,0,0,0,California,LOS ANGELES OFFSHORE,Wilmington,THUMS Long Beach Co.,31,0,0,0
2eed8894-41fd-424e-9f82-49762f145606,04237205390000,11/1/1998 12:00:00 AM,0,0,0,California,LOS ANGELES OFFSHORE,Wilmington,THUMS Long Beach Co.,30,0,0,0
2eed8894-41fd-424e-9f82-49762f145606,04237205390000,11/1/1992 12:00:00 AM,0,0,0,California,LOS ANGELES OFFSHORE,Wilmington,THUMS Long Beach Co.,30,0,0,0
2eed8894-41fd-424e-9f82-49762f145606,04237205390000,11/1/1996 12:00:00 AM,0,0,0,California,LOS ANGELES OFFSHORE,Wilmington,THUMS Long Beach Co.,30,0,0,0
2eed8894-41fd-424e-9f82-49762f145606,04237205390000,11/1/1993 12:00:00 AM,0,0,0,California,LOS ANGELES OFFSHORE,Wilmington,THUMS Long Beach Co.,30,0,0,0
2eed8894-41fd-424e-9f82-49762f145606,04237205390000,11/1/1994 12:00:00 AM,0,0,0,California,LOS ANGELES OFFSHORE,Wilmington,THUMS Long Beach Co.,30,0,0,0
2eed8894-41fd-424e-9f82-49762f145606,04237205390000,9/1/1980 12:00:00 AM,0,0,0,California,LOS ANGELES OFFSHORE,Wilmington,THUMS Long Beach Co.,30,0,0,0
2eed8894-41fd-424e-9f82-49762f145606,04237205390000,9/1/1996 12:00:00 AM,0,0,0,California,LOS ANGELES OFFSHORE,Wilmington,THUMS Long Beach Co.,30,0,0,0
2eed8894-41fd-424e-9f82-49762f145606,04237205390000,6/1/1984 12:00:00 AM,0,0,0,California,LOS ANGELES OFFSHORE,Wilmington,THUMS Long Beach Co.,30,0,0,0
2eed8894-41fd-424e-9f82-49762f145606,04237205390000,5/1/2007 12:00:00 AM,0,0,0,California,LOS ANGELES OFFSHORE,Wilmington,THUMS Long Beach Co.,0,0,0,0
2eed8894-41fd-424e-9f82-49762f145606,04237205390000,12/1/2004 12:00:00 AM,0,0,0,California,LOS ANGELES OFFSHORE,Wilmington,THUMS Long Beach Co.,0,0,0,0
2eed8894-41fd-424e-9f82-49762f145606,04237205390000,7/1/2010 12:00:00 AM,0,0,0,California,LOS ANGELES OFFSHORE,Wilmington,THUMS Long Beach Co.,0,0,0,0
2eed8894-41fd-424e-9f82-49762f145606,04237205390000,10/1/2015 12:00:00 AM,0,0,0,California,LOS ANGELES OFFSHORE,Wilmington,THUMS Long Beach Co.,0,0,0,0
2eed8894-41fd-424e-9f82-49762f145606,04237205390000,3/1/2004 12:00:00 AM,0,0,0,California,LOS ANGELES OFFSHORE,Wilmington,THUMS Long Beach Co.,0,0,0,0
2eed8894-41fd-424e-9f82-49762f145606,04237205390000,4/1/2017 12:00:00 AM,0,0,0,California,LOS ANGELES OFFSHORE,Wilmington,THUMS Long Beach Co.,0,0,0,0
2eed8894-41fd-424e-9f82-49762f145606,04237205390000,2/1/2017 12:00:00 AM,0,0,0,California,LOS ANGELES OFFSHORE,Wilmington,THUMS Long Beach Co.,0,0,0,0
2eed8894-41fd-424e-9f82-49762f145606,04237205390000,8/1/2009 12:00:00 AM,0,0,0,California,LOS ANGELES OFFSHORE,Wilmington,THUMS Long Beach Co.,0,0,0,0
2eed8894-41fd-424e-9f82-49762f145606,04237205390000,3/1/2007 12:00:00 AM,0,0,0,California,LOS ANGELES OFFSHORE,Wilmington,THUMS Long Beach Co.,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,6/1/1989 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,12/1/1988 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,5/1/1989 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,12/1/1992 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,5/1/1993 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,2/1/1992 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,5/1/2013 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,8,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,11/1/1989 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,30,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,1/1/1991 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,30,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,10/1/1993 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,7/1/2008 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,14,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,3/1/1991 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,31,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,5/1/1992 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,3/1/1992 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,9/1/1988 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,11/1/1990 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,10/1/1992 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,8/1/1990 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,6/1/1994 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,7/1/1994 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,6/1/1988 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,30,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,4/1/1992 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,7/1/1988 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,31,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,10/1/1989 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,31,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,4/1/1991 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,30,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,11/1/1993 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,7/1/1992 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,4/1/1988 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,12/1/1991 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,1/1/1992 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,6/1/1992 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,9/1/1994 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,3/1/1988 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,10/1/1990 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,11/1/1992 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,11/1/1994 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,1/1/1990 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,1/1/1993 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,2/1/1993 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,9/1/1990 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,12/1/1994 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,2/1/1988 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,12/1/1990 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
399c42a6-e33b-48d4-a275-15869b3bb83f,04029807460000,6/1/1990 12:00:00 AM,0,0,0,California,KERN,McKittrick,Aera Energy LLC,0,0,0,0
4ddb09d4-be34-484d-83b5-19272adc5b1c,04030164070000,6/1/2007 12:00:00 AM,0,0,0,California,KERN,Cymric,CHEVRON U.S.A. INC.,10,0,0,0
4ddb09d4-be34-484d-83b5-19272adc5b1c,04030164070000,11/1/2009 12:00:00 AM,0,0,0,California,KERN,Cymric,CHEVRON U.S.A. INC.,4,0,0,0
4ddb09d4-be34-484d-83b5-19272adc5b1c,04030164070000,12/1/2015 12:00:00 AM,0,0,0,California,KERN,Cymric,CHEVRON U.S.A. INC.,5,0,0,0
4ddb09d4-be34-484d-83b5-19272adc5b1c,04030164070000,3/1/2011 12:00:00 AM,0,0,0,California,KERN,Cymric,CHEVRON U.S.A. INC.,2,0,0,0
cd39967f-3dd0-43fe-b8a2-a91b6960e787,04030404350000,7/1/2014 12:00:00 AM,0,0,0,California,KERN,Midway-Sunset,Aera Energy LLC,8,0,0,0
cd39967f-3dd0-43fe-b8a2-a91b6960e787,04030404350000,3/1/2011 12:00:00 AM,0,0,0,California,KERN,Midway-Sunset,Aera Energy LLC,6,0,0,0
cd39967f-3dd0-43fe-b8a2-a91b6960e787,04030404350000,5/1/2015 12:00:00 AM,0,0,0,California,KERN,Midway-Sunset,Aera Energy LLC,4,0,0,0
cd39967f-3dd0-43fe-b8a2-a91b6960e787,04030404350000,2/1/2016 12:00:00 AM,0,0,0,California,KERN,Midway-Sunset,Aera Energy LLC,6,0,0,0
cd39967f-3dd0-43fe-b8a2-a91b6960e787,04030404350000,10/1/2012 12:00:00 AM,0,0,0,California,KERN,Midway-Sunset,Aera Energy LLC,8,0,0,0
cd39967f-3dd0-43fe-b8a2-a91b6960e787,04030404350000,8/1/2011 12:00:00 AM,0,0,0,California,KERN,Midway-Sunset,Aera Energy LLC,1,0,0,0
cd39967f-3dd0-43fe-b8a2-a91b6960e787,04030404350000,1/1/2018 12:00:00 AM,144,41,1345,California,KERN,Midway-Sunset,Aera Energy LLC,31,5,1,43
cd39967f-3dd0-43fe-b8a2-a91b6960e787,04030404350000,3/1/2016 12:00:00 AM,0,0,0,California,KERN,Midway-Sunset,Aera Energy LLC,3,0,0,0
cd39967f-3dd0-43fe-b8a2-a91b6960e787,04030404350000,5/1/2012 12:00:00 AM,0,0,0,California,KERN,Midway-Sunset,Aera Energy LLC,7,0,0,0
cd39967f-3dd0-43fe-b8a2-a91b6960e787,04030404350000,4/1/2012 12:00:00 AM,0,0,0,California,KERN,Midway-Sunset,Aera Energy LLC,1,0,0,0
cd39967f-3dd0-43fe-b8a2-a91b6960e787,04030404350000,4/1/2015 12:00:00 AM,0,0,0,California,KERN,Midway-Sunset,Aera Energy LLC,11,0,0,0
cd39967f-3dd0-43fe-b8a2-a91b6960e787,04030404350000,10/1/2010 12:00:00 AM,0,0,0,California,KERN,Midway-Sunset,Aera Energy LLC,16,0,0,0
6d0a5a04-7ee8-44d2-a3cd-eff66ea7916f,04030237280000,2/1/2017 12:00:00 AM,0,0,0,California,KERN,Midway-Sunset,Aera Energy LLC,8,0,0,0
6d0a5a04-7ee8-44d2-a3cd-eff66ea7916f,04030237280000,10/1/2012 12:00:00 AM,0,0,0,California,KERN,Midway-Sunset,Aera Energy LLC,4,0,0,0
6d0a5a04-7ee8-44d2-a3cd-eff66ea7916f,04030237280000,9/1/2013 12:00:00 AM,0,0,0,California,KERN,Midway-Sunset,Aera Energy LLC,4,0,0,0
6d0a5a04-7ee8-44d2-a3cd-eff66ea7916f,04030237280000,7/1/2014 12:00:00 AM,0,0,0,California,KERN,Midway-Sunset,Aera Energy LLC,4,0,0,0
6d0a5a04-7ee8-44d2-a3cd-eff66ea7916f,04030237280000,3/1/2014 12:00:00 AM,0,0,0,California,KERN,Midway-Sunset,Aera Energy LLC,8,0,0,0
6d0a5a04-7ee8-44d2-a3cd-eff66ea7916f,04030237280000,1/1/2018 12:00:00 AM,387,109,468,California,KERN,Midway-Sunset,Aera Energy LLC,31,12,4,15
6d0a5a04-7ee8-44d2-a3cd-eff66ea7916f,04030237280000,9/1/2015 12:00:00 AM,0,0,0,California,KERN,Midway-Sunset,Aera Energy LLC,8,0,0,0
0862f04d-84ec-4737-a3e1-39d2c157abc1,04030150940000,3/1/2017 12:00:00 AM,0,0,0,California,KERN,Midway-Sunset,Aera Energy LLC,1,0,0,0
0862f04d-84ec-4737-a3e1-39d2c157abc1,04030150940000,3/1/2009 12:00:00 AM,0,0,0,California,KERN,Midway-Sunset,Aera Energy LLC,4,0,0,0
0862f04d-84ec-4737-a3e1-39d2c157abc1,04030150940000,3/1/2000 12:00:00 AM,0,0,0,California,KERN,Midway-Sunset,Aera Energy LLC,4,0,0,0
0862f04d-84ec-4737-a3e1-39d2c157abc1,04030150940000,4/1/2017 12:00:00 AM,0,0,0,California,KERN,Midway-Sunset,Aera Energy LLC,5,0,0,0
0862f04d-84ec-4737-a3e1-39d2c157abc1,04030150940000,1/1/2018 12:00:00 AM,41,12,48,California,KERN,Midway-Sunset,Aera Energy LLC,31,1,0,2
f5abf315-6ce9-475c-a662-3d68d7b309ff,04030594450000,9/1/2017 12:00:00 AM,0,0,0,California,KERN,Kern River,"Kern River Holdings, Inc.",0,0,0,0
f5abf315-6ce9-475c-a662-3d68d7b309ff,04030594450000,11/1/2015 12:00:00 AM,0,0,0,California,KERN,Kern River,"Kern River Holdings, Inc.",0,0,0,0
f5abf315-6ce9-475c-a662-3d68d7b309ff,04030594450000,10/1/2015 12:00:00 AM,0,0,0,California,KERN,Kern River,"Kern River Holdings, Inc.",0,0,0,0
f5abf315-6ce9-475c-a662-3d68d7b309ff,04030594450000,10/1/2016 12:00:00 AM,0,0,0,California,KERN,Kern River,"Kern River Holdings, Inc.",0,0,0,0
f5abf315-6ce9-475c-a662-3d68d7b309ff,04030594450000,2/1/2018 12:00:00 AM,0,0,0,California,KERN,Kern River,"Kern River Holdings, Inc.",0,0,0,0
f5abf315-6ce9-475c-a662-3d68d7b309ff,04030594450000,1/1/2016 12:00:00 AM,0,0,0,California,KERN,Kern River,"Kern River Holdings, Inc.",0,0,0,0
f5abf315-6ce9-475c-a662-3d68d7b309ff,04030594450000,12/1/2015 12:00:00 AM,0,0,0,California,KERN,Kern River,"Kern River Holdings, Inc.",0,0,0,0
f5abf315-6ce9-475c-a662-3d68d7b309ff,04030594450000,11/1/2016 12:00:00 AM,0,0,0,California,KERN,Kern River,"Kern River Holdings, Inc.",0,0,0,0
f5abf315-6ce9-475c-a662-3d68d7b309ff,04030594450000,8/1/2016 12:00:00 AM,0,0,0,California,KERN,Kern River,"Kern River Holdings, Inc.",0,0,0,0
f5abf315-6ce9-475c-a662-3d68d7b309ff,04030594450000,5/1/2016 12:00:00 AM,0,0,0,California,KERN,Kern River,"Kern River Holdings, Inc.",0,0,0,0
f5abf315-6ce9-475c-a662-3d68d7b309ff,04030594450000,7/1/2016 12:00:00 AM,0,0,0,California,KERN,Kern River,"Kern River Holdings, Inc.",0,0,0,0
f5abf315-6ce9-475c-a662-3d68d7b309ff,04030594450000,6/1/2016 12:00:00 AM,0,0,0,California,KERN,Kern River,"Kern River Holdings, Inc.",0,0,0,0
f5abf315-6ce9-475c-a662-3d68d7b309ff,04030594450000,3/1/2017 12:00:00 AM,0,0,0,California,KERN,Kern River,"Kern River Holdings, Inc.",0,0,0,0
f5abf315-6ce9-475c-a662-3d68d7b309ff,04030594450000,5/1/2017 12:00:00 AM,0,0,0,California,KERN,Kern River,"Kern River Holdings, Inc.",0,0,0,0
f5abf315-6ce9-475c-a662-3d68d7b309ff,04030594450000,6/1/2017 12:00:00 AM,0,0,0,California,KERN,Kern River,"Kern River Holdings, Inc.",0,0,0,0
f5abf315-6ce9-475c-a662-3d68d7b309ff,04030594450000,1/1/2017 12:00:00 AM,0,0,0,California,KERN,Kern River,"Kern River Holdings, Inc.",0,0,0,0
f5abf315-6ce9-475c-a662-3d68d7b309ff,04030594450000,4/1/2017 12:00:00 AM,0,0,0,California,KERN,Kern River,"Kern River Holdings, Inc.",0,0,0,0
f5abf315-6ce9-475c-a662-3d68d7b309ff,04030594450000,7/1/2017 12:00:00 AM,0,0,0,California,KERN,Kern River,"Kern River Holdings, Inc.",0,0,0,0
f5abf315-6ce9-475c-a662-3d68d7b309ff,04030594450000,3/1/2016 12:00:00 AM,0,0,0,California,KERN,Kern River,"Kern River Holdings, Inc.",0,0,0,0
f5abf315-6ce9-475c-a662-3d68d7b309ff,04030594450000,4/1/2016 12:00:00 AM,0,0,0,California,KERN,Kern River,"Kern River Holdings, Inc.",0,0,0,0
1194c5c9-a4b4-4804-a266-3b9d914f5330,04030594180000,2/1/2018 12:00:00 AM,14,86,3911,California,KERN,Kern River,"Kern River Holdings, Inc.",5,1,7,326
1194c5c9-a4b4-4804-a266-3b9d914f5330,04030594180000,1/1/2018 12:00:00 AM,585,147,6414,California,KERN,Kern River,"Kern River Holdings, Inc.",7,31,8,338
bbf9fc33-ccec-4190-90e2-aee079a192b5,04030366680000,1/1/2016 12:00:00 AM,0,0,0,California,KERN,Kern River,CHEVRON U.S.A. INC.,1,0,0,0
bbf9fc33-ccec-4190-90e2-aee079a192b5,04030366680000,5/1/2016 12:00:00 AM,0,0,0,California,KERN,Kern River,CHEVRON U.S.A. INC.,2,0,0,0
bbf9fc33-ccec-4190-90e2-aee079a192b5,04030366680000,9/1/2012 12:00:00 AM,0,0,0,California,KERN,Kern River,CHEVRON U.S.A. INC.,1,0,0,0
bbf9fc33-ccec-4190-90e2-aee079a192b5,04030366680000,11/1/2013 12:00:00 AM,0,0,0,California,KERN,Kern River,CHEVRON U.S.A. INC.,1,0,0,0
bbf9fc33-ccec-4190-90e2-aee079a192b5,04030366680000,8/1/2011 12:00:00 AM,0,0,0,California,KERN,Kern River,CHEVRON U.S.A. INC.,1,0,0,0
bbf9fc33-ccec-4190-90e2-aee079a192b5,04030366680000,3/1/2016 12:00:00 AM,0,0,0,California,KERN,Kern River,CHEVRON U.S.A. INC.,1,0,0,0
bbf9fc33-ccec-4190-90e2-aee079a192b5,04030366680000,8/1/2017 12:00:00 AM,0,0,0,California,KERN,Kern River,CHEVRON U.S.A. INC.,1,0,0,0
bbf9fc33-ccec-4190-90e2-aee079a192b5,04030366680000,1/1/2012 12:00:00 AM,0,0,0,California,KERN,Kern River,CHEVRON U.S.A. INC.,1,0,0,0
bbf9fc33-ccec-4190-90e2-aee079a192b5,04030366680000,1/1/2018 12:00:00 AM,115,0,4351,California,KERN,Kern River,CHEVRON U.S.A. INC.,31,4,0,140
bbf9fc33-ccec-4190-90e2-aee079a192b5,04030366680000,2/1/2018 12:00:00 AM,44,0,3684,California,KERN,Kern River,CHEVRON U.S.A. INC.,28,2,0,132
bbf9fc33-ccec-4190-90e2-aee079a192b5,04030366680000,11/1/2014 12:00:00 AM,0,0,0,California,KERN,Kern River,CHEVRON U.S.A. INC.,1,0,0,0
bbf9fc33-ccec-4190-90e2-aee079a192b5,04030366680000,4/1/2017 12:00:00 AM,0,0,0,California,KERN,Kern River,CHEVRON U.S.A. INC.,1,0,0,0
bbf9fc33-ccec-4190-90e2-aee079a192b5,04030366680000,7/1/2012 12:00:00 AM,0,0,0,California,KERN,Kern River,CHEVRON U.S.A. INC.,1,0,0,0
bbf9fc33-ccec-4190-90e2-aee079a192b5,04030366680000,8/1/2010 12:00:00 AM,0,0,0,California,KERN,Kern River,CHEVRON U.S.A. INC.,2,0,0,0
bbf9fc33-ccec-4190-90e2-aee079a192b5,04030366680000,7/1/2014 12:00:00 AM,0,0,0,California,KERN,Kern River,CHEVRON U.S.A. INC.,1,0,0,0
