WellId,WellName,Lease,API,SurfaceLatitude,SurfaceLongitude,BottomHoleLatitude,BottomHoleLongitude,Country,County,State,CurrentOperator,OriginalOperator,WellStatus,WellType,Field,ProducingFormation,WellboreProfile,Grid1,Grid2,Grid3,Grid4,Grid5,TotalDepth,TrueVerticalDepth,LateralLength,DFElevation,GLElevation,KBElevation,DateModified,FirstProdDate,LastProdDate,LogDate,PermitDate,PlugDate,SpudDate,TestDate,CumulativeGasProduction,CumulativeOilProduction,CumulativeWaterProduction,LastMonthOil,LastMonthGas,LastMonthWater,LastMonthBOE,HasCore,HasFile,HasLog,HasPerf,HasProduction,HasSample,HasTop
e1c6f691-9e81-4651-a5b8-fd5ed2787ace,BRD CAMDEN 23/12 E 0112WA,08-49562 : BRD CAMDEN 23/12 E,4232941302,31.8199672698975,-101.992492675781,31.8511943817139,-102.003005981445,,MIDLAND,Texas,CHEVRON U. S. A. INC.,CHEVRON U. S. A. INC.,Active,OIL,SPRABERRY (TREND AREA),TREND AREA,HORIZONTAL,,,,,,20262,9401,11840.6357421875,0,2717,0,9/16/2018 2:34:03 AM,3/1/2018 12:00:00 AM,5/1/2018 12:00:00 AM,,10/28/2016 12:00:00 AM,,1/17/2017 12:00:00 AM,,50146.5,58866,77184,16551,12805,34572,18685.17,False,False,False,True,True,False,False
25da56fd-a096-462d-b2f7-fd92e15dd576,MARY SCHARBAUER B2 1201LH,08-49024 : MARY SCHARBAUER B2,4232941195,31.8516273498535,-102.128082275391,31.8254013061523,-102.118225097656,,MIDLAND,Texas,COG OPERATING LLC,COG OPERATING LLC,ACTIVE - PRODUCING,OIL,PARKS (CONSOLIDATED),CONSOLIDATED,HORIZONTAL,,,,,,18810,8979,9831,0,2797,0,9/16/2018 2:34:03 AM,5/1/2017 12:00:00 AM,6/1/2018 12:00:00 AM,,9/22/2016 12:00:00 AM,,11/20/2016 12:00:00 AM,,356540,354063,1099027,14124,36066,0,20135,False,False,False,True,True,False,False
470cc1d0-9dfe-4c5a-bce0-fdd448709fe4,ARTEMIS 42 06 A 4225H,08-48439 : ARTEMIS 42 06 A,4232941103,31.8775024414063,-102.110656738281,31.8543357849121,-102.106384277344,,MIDLAND,Texas,CHEVRON U. S. A. INC.,CHEVRON U. S. A. INC.,ACTIVE - PRODUCING,OIL,PARKS (CONSOLIDATED),CONSOLIDATED,HORIZONTAL,,,,,,17760,9592,8168,0,2757,0,9/16/2018 2:34:03 AM,12/1/2016 12:00:00 AM,6/1/2018 12:00:00 AM,,8/2/2016 12:00:00 AM,,8/25/2016 12:00:00 AM,,352127,180174,206218,2158,1975,0,2487.167,False,False,False,True,True,False,False
1d2c0fe6-ff1f-4a37-a40e-ff594ce42121,BRADFORD 35E 5H,08-48898 : BRADFORD 35E,4232941141,31.7824153900146,-101.963600158691,31.7573719024658,-101.955406188965,,MIDLAND,Texas,"PIONEER NATURAL RES. USA, INC.","PIONEER NATURAL RES. USA, INC.",ACTIVE - PRODUCING,OIL,SPRABERRY (TREND AREA),TREND AREA,HORIZONTAL,,,,,,19858,9656,10202,0,0,2679,9/16/2018 2:34:03 AM,5/1/2017 12:00:00 AM,6/1/2018 12:00:00 AM,,8/18/2016 12:00:00 AM,,10/6/2016 12:00:00 AM,,415650,199197,403863,6691,8210,0,8059.333,False,False,False,True,True,False,False
d6e2976c-9c60-4b62-a77f-01c65362de96,"TIPPETT, JUNE 1213 HZ UNIT 5HM","08-49066 : TIPPETT, JUNE 1213 HZ UNIT",4232941415,31.7054119110107,-102.18000793457,31.6830253601074,-102.17317199707,,MIDLAND,Texas,Apache Corporation,Apache Corporation,PRODUCING,OIL,,TREND AREA,HORIZONTAL,,,,,,17708,9639,8069,0,2892,0,9/16/2018 2:34:03 AM,7/1/2017 12:00:00 AM,7/1/2018 12:00:00 AM,,12/29/2016 12:00:00 AM,,1/21/2017 12:00:00 AM,,234629,196823,648952,5365,3777,19118,5994.5,False,False,False,True,True,False,False
c23c040a-48a1-4916-ad7d-0225e4125015,SOA SCHARBAUER SE 61WB,08-43735 : SOA SCHARBAUER SE,4232941359,31.9076175689697,-102.146919250488,31.9363574981689,-102.156524658203,,MIDLAND,Texas,CHEVRON U. S. A. INC.,CHEVRON U. S. A. INC.,PRODUCING,OIL,PARKS (CONSOLIDATED),CONSOLIDATED,HORIZONTAL,,,,,,20470,9721,10890.1572265625,0,2829,0,9/23/2018 12:23:52 PM,12/1/2017 12:00:00 AM,6/1/2018 12:00:00 AM,,12/9/2016 12:00:00 AM,,4/27/2017 12:00:00 AM,,111870,147745,669059,1365,808,3062,1499.667,False,False,False,True,True,False,False
0b63e8bc-613b-47ad-ae72-f200d8282e05,TEXAS TEN Y PU 3710H,08-46263 : TEXAS TEN Y PU,4232941106,31.903736114502,-102.03035736084,31.877965927124,-102.020362854004,,MIDLAND,Texas,"PIONEER NATURAL RES. USA, INC.","PIONEER NATURAL RES. USA, INC.",Shut-In Producer,OIL,,,HORIZONTAL,,,,,,1566,1566,9434,0,0,2768,9/16/2018 2:34:03 AM,5/1/2017 12:00:00 AM,7/1/2018 12:00:00 AM,,8/2/2016 12:00:00 AM,,5/21/2017 12:00:00 AM,,335950,169118,0,6858,12971,0,9019.833,False,False,False,False,True,False,False
141d35d5-b9c8-48a2-8486-f4743aa571cd,PARKS FIELD UNIT 2 1904BH,08-39630 : PARKS FIELD UNIT 2,4232941105,31.8197402954102,-102.14444732666,31.8473091125488,-102.150917053223,,MIDLAND,Texas,COG OPERATING LLC,COG OPERATING LLC,ACTIVE - PRODUCING,OIL,PARKS (CONSOLIDATED),CONSOLIDATED,HORIZONTAL,,,,,,20325,10045,10280,0,2835,0,9/16/2018 2:34:03 AM,12/1/2016 12:00:00 AM,7/1/2018 12:00:00 AM,,8/5/2016 12:00:00 AM,,10/1/2016 12:00:00 AM,,47775,38375,746173,2465,3374,4299,3027.333,False,False,False,True,True,False,False
b172645b-bc22-49a7-a1a6-f50a69f54dc4,RAB DAVIDSON H2701 16HF,08-47825 : RAB DAVIDSON H2701,4232941221,31.666618347168,-102.10082244873,31.691198348999,-102.107894897461,,MIDLAND,Texas,ENCANA OIL & GAS(USA) INC.,ENCANA OIL & GAS(USA) INC.,ACTIVE - PRODUCING,OIL,SPRABERRY (TREND AREA),,HORIZONTAL,,,,,,18073,6175,9070,0,2827,0,9/16/2018 2:34:03 AM,4/1/2017 12:00:00 AM,5/1/2018 12:00:00 AM,,9/26/2016 12:00:00 AM,,10/28/2016 12:00:00 AM,,298631,148292,495187,4152,17612,14274,7087.333,False,False,False,True,True,False,False
7332a51d-239f-4b29-b83b-f51daf030204,WILLIS 40 3,08-48054 : WILLIS 40,4232941260,31.8805503845215,-101.921585083008,31.8805503845215,-101.921585083008,,MIDLAND,Texas,"CROWNQUEST OPERATING, LLC","CROWNQUEST OPERATING, LLC",ACTIVE - PRODUCING,OIL,SPRABERRY (TREND AREA),TREND AREA,DIRECTIONAL,,,,,,11460,11460,395,0,2676,0,9/16/2018 2:34:03 AM,5/1/2017 12:00:00 AM,7/1/2018 12:00:00 AM,,10/13/2016 12:00:00 AM,,2/25/2017 12:00:00 AM,,98840,28927,39991,1239,3608,4460,1840.333,False,False,False,True,True,False,False
