WellId,API,FracStart,FracEnd,OperatorName,ServiceCompany,TVD,TotalBaseWaterVolume,TotalBaseNonWaterVolume,TotalFracMass,TotalBaseWaterVolumeMass,TotalProppantMass,FluidSystem,ProppantMaterial,CrosslinkFluid,SurfactantPresent,ScaleInhibitorPresent,ClayControlPresent,ClayControlAgent,AcidTreatmentPresent
36fd53e2-7789-4904-909d-78f30f7d3aee,4232938905,2/5/2014 8:03:00 AM,2/7/2014 11:36:00 AM,Henry Resources LLC,0,,1392161,0,1.301755E+07,1.161759E+07,1340798,Crosslink,Natural Sand,Borate Based,True,False,True,Various chlorides,True
dcd8d6ad-282b-46ce-8ffb-9675fdd9c8f3,4232938634,12/17/2014 12:00:00 AM,12/18/2014 12:00:00 AM,"Fasken Oil and Ranch, Ltd.",Economy Polymers,,2110668,0,1.891604E+07,1.761352E+07,1135080,Slickwater,Natural Sand,,True,False,False,,True
d55d956b-58d6-46f3-bf02-4789a856df5f,4232938982,4/28/2014 12:44:00 PM,5/5/2014 9:32:00 AM,COG Operating LLC,"Chemplex, L.C.",,1.415753E+07,831678,1.315296E+08,1.179323E+08,1.022524E+07,Crosslink,Natural Sand,Borate Based,True,False,True,Non-hazardous salts(Choline Chloride),True
886baad0-824c-4350-b727-be9d0f520254,4232939081,7/9/2014 12:00:00 AM,7/10/2014 12:00:00 AM,Chevron USA Inc.,Halliburton,,785851,0,7671971,6553976,929875,Crosslink,Natural Sand,Borate Based,True,False,False,,True
f3016404-9e1b-4ec0-8dbe-df4fd80f11a8,4232937400,3/14/2012 12:00:00 AM,3/14/2012 12:00:00 AM,Chevron USA Inc.,Halliburton,,,,,,0,Linear,Natural Sand,,True,False,True,"Polyepichlorohydrin, trimethyl amine quaternized",True
498654a3-9233-4510-9121-3db4f427f1a6,4232940394,6/14/2016 5:00:00 AM,6/14/2016 5:00:00 AM,XTO Energy/ExxonMobil,Halliburton,,1.490604E+07,0,1.410341E+08,1.241669E+08,0,Linear,Natural Sand,,True,False,False,,True
ed21c69e-7194-465a-9fa8-51427146abee,4232937235,3/11/2013 12:00:00 AM,3/11/2013 12:00:00 AM,Chevron USA Inc.,Halliburton,,848699,,,7069663,0,Linear,Natural Sand,,True,False,True,"Polyepichlorohydrin, trimethyl amine quaternized",True
d19e611e-b8d8-4d31-be3b-5f82bba4e775,4232939044,5/2/2014 12:00:00 AM,5/3/2014 12:00:00 AM,Occidental Oil and Gas,Baker Hughes,,660744,0,6313234,5503998,669002.4,Crosslink,Natural Sand,Borate Based,True,False,True,Choline Chloride,True
027eb1c4-f144-49e7-b096-b258b82758d8,4232937522,2/29/2012 12:00:00 AM,2/29/2012 12:00:00 AM,Chevron USA Inc.,Schlumberge r,,,,,,0,Crosslink,Natural Sand,,True,False,True,Tetramethylammonium chloride,True
8457760b-dbe3-4ed9-9ce1-f590c5468409,4232938829,12/27/2013 12:00:00 AM,12/29/2013 12:00:00 AM,Pioneer Natural Resources,Baker Hughes,,1254750,0,1.208072E+07,1.045207E+07,1329510,Crosslink,Natural Sand,Borate Based,True,False,True,Choline Chloride,True
23f0f4c6-0190-475c-abc4-f828f76b6d0d,4232938898,12/18/2013 12:00:00 AM,12/18/2013 12:00:00 AM,Legacy Reserves Operating LP,ASK,,383113,20633,3541176,3191331,262132.9,Crosslink,Natural Sand,,True,False,True,Non-hazardous salts(Choline),True
3e3d4856-edfc-413c-b644-457135fca1ae,4232937576,8/25/2012 12:00:00 AM,8/25/2012 12:00:00 AM,"Fasken Oil and Ranch, Ltd.","Chemplex, L.C.",,,,,,0,Crosslink,Natural Sand,,True,False,False,,True
a99bcba5-3f70-475f-b2b6-d3678bc5e9da,4232939160,6/17/2015 12:00:00 AM,6/19/2015 12:00:00 AM,"RSP Permian, LLC",Multiple Suppliers,,1347002,92128,1.276411E+07,1.122053E+07,1188595,Linear,Natural Sand,,True,False,True,Water,True
5a3f4984-293a-41fc-91e0-16361249f436,4232940110,3/26/2016 12:00:00 AM,3/26/2016 12:00:00 AM,"RSP Permian, LLC",Halliburton,,6530793,0,6.357227E+07,5.446663E+07,0,Slickwater,Natural Sand,,True,False,True,Sodium chloride,True
9dff9fe2-a7b0-46da-ae88-391ad1b056ce,4232938375,10/28/2013 12:00:00 AM,10/29/2013 12:00:00 AM,Diamondback E&P LLC,Universal,,1265418,0,1.17792E+07,1.054093E+07,1093344,Crosslink,Natural Sand,Borate Based,True,False,True,CHOLINE CHLORIDE,True
3de247b8-4b67-458a-9af7-4474d7cce8db,4232938973,3/15/2014 12:00:00 AM,3/17/2014 12:00:00 AM,Chevron USA Inc.,Halliburton,,942070,0,9074259,7856838,939985,Linear,Natural Sand,,True,False,True,"Polyepichlorohydrin, trimethyl amine quaternized",True
51b2a151-8200-4511-89e1-452b9d393419,4232939268,7/24/2014 12:00:00 AM,7/25/2014 12:00:00 AM,"CrownQuest Operating, LLC",Economy Polymers,,2670780,0,2.381301E+07,2.228766E+07,1216926,Crosslink,Natural Sand,,True,False,False,,True
62cac29a-3a80-4bf6-b081-7cffbdd7a7b0,4232938707,9/11/2014 12:00:00 AM,9/12/2014 12:00:00 AM,"RSP Permian, LLC",0,,1455989,0,1.683109E+07,1.215023E+07,4143523,Slickwater,Natural Sand,,True,False,True,Various chlorides,True
906fa949-ecc3-4c07-b734-cf46e74eff58,4232937890,7/26/2012 12:00:00 AM,7/26/2012 12:00:00 AM,"Fasken Oil and Ranch, Ltd.","Chemplex, L.C.",,,,,,0,Crosslink,Natural Sand,Borate Based,True,False,True,Cationic Polymers,True
531753ba-d60c-4bb5-83ee-2e9c7c17ee13,4232938789,10/7/2013 12:00:00 AM,10/11/2013 12:00:00 AM,Athlon Energy Operating LLC,Universal,,7878276,0,7.243958E+07,6.562604E+07,6032037,Crosslink,Natural Sand,Borate Based,True,False,True,WATER,True
17946f2c-b74b-4473-bf1a-92807ea7afc7,4232936884,6/1/2011 12:00:00 AM,6/1/2011 12:00:00 AM,Chevron USA Inc.,Halliburton,,,,,,0,Linear,Natural Sand,,True,False,True,"Polyepichlorohydrin, trimethyl amine quaternized",True
c2b385e9-91e8-4cfa-beb2-1eb0ae7f84e7,4232939977,6/12/2015 8:40:00 AM,7/5/2015 5:00:00 AM,Pioneer Natural Resources,Pioneer Natural Resources Pumping Services LLC,,1.312433E+07,0,1.181168E+08,1.093257E+08,8096839,Crosslink,Natural Sand,Borate Based,True,False,True,Attapulgite - TS,True
e86f15e5-d978-4d8d-b4ce-f0c8edd06c2f,4232938794,12/23/2013 12:00:00 AM,12/23/2013 12:00:00 AM,Diamondback E&P LLC,Halliburton,,8319977,0,7.663538E+07,6.930518E+07,6057831,Slickwater,Natural Sand,,True,False,True,Sodium chloride,True
10ddbcd9-bc3e-4266-88c6-6d068ab11aa6,4232939671,7/14/2015 12:00:00 AM,7/16/2015 12:00:00 AM,Chevron USA Inc.,Schlumberger,,882456,0,,7350859,0,Crosslink,Natural Sand,Borate Based,True,False,True,,True
992ac66b-d018-4918-8fdb-119ca9d04381,4232938636,8/19/2013 12:00:00 AM,8/20/2013 12:00:00 AM,COG Operating LLC,Baker Hughes,,1797180,0,1.631343E+07,1.497051E+07,924690,Crosslink,Natural Sand,Borate Based,True,False,True,Sodium Chloride,True
20210261-6fdf-4411-b213-8132a588800a,4232938816,11/16/2013 12:00:00 AM,11/18/2013 12:00:00 AM,Pioneer Natural Resources,Pioneer Natural Resources Pumping Services LLC,,1221318,0,1.141443E+07,1.017358E+07,1125300,Crosslink,Natural Sand,Borate Based,True,False,True,Methanol,True
0c84feaf-ddb0-4a78-9cc9-e2dde7f7891d,4232938301,6/7/2016 12:00:00 AM,6/7/2016 12:00:00 AM,"Fasken Oil and Ranch, Ltd.",Economy Polymers,,1956192,0,1.699725E+07,1.632442E+07,434762,Slickwater,Natural Sand,,True,False,False,,True
370331e8-1cf3-45d1-992a-b5062c42f855,4232937617,3/21/2012 12:00:00 AM,3/21/2012 12:00:00 AM,Occidental Oil and Gas,Halliburton,,,,,,0,Crosslink,Natural Sand,,True,False,False,,False
21736b21-918c-409e-ad53-9da8d5da1aa3,4232936887,5/20/2011 12:00:00 AM,5/20/2011 12:00:00 AM,Chevron USA Inc.,Halliburton,,,,,,0,Linear,Natural Sand,,True,False,True,"Polyepichlorohydrin, trimethyl amine quaternized",True
fb0a8c29-8362-4328-abf9-fa53fae14117,4232938910,1/12/2014 12:00:00 AM,1/13/2014 12:00:00 AM,Endeavor Energy Resources,Impact Chemical,,851298,0,8097864,7104082,844598.4,Crosslink,Natural Sand,Borate Based,True,False,False,,True
8a6acf1d-e5ef-4000-9c44-a68dc4fb42fb,4232937802,3/23/2013 7:55:00 AM,3/26/2013 12:00:00 AM,Pioneer Natural Resources,Pioneer Natural Resources Pumping Services LLC,,1483986,0,1.381343E+07,1.23616E+07,1317369,Crosslink,Natural Sand,Borate Based,True,False,True,"Amines, dicoco alkylmethyl - TS",True
b3953b40-8eac-477f-820f-794c3157d76a,4232938576,8/1/2013 12:00:00 AM,8/6/2013 12:00:00 AM,Pioneer Natural Resources,Pioneer Natural Resources Pumping Services LLC,,9575874,0,8.836245E+07,7.976703E+07,7855793,Crosslink,Natural Sand,Borate Based,True,False,True,"Amines, dicoco alkylmethyl - TS",True
32358417-bccd-4c32-8bbb-31316218e1fa,4232938892,12/18/2013 6:11:00 AM,12/19/2013 2:24:00 PM,Athlon Energy Operating LLC,"Chemplex, L.C.",,1547121,75927,1.427907E+07,1.288752E+07,1152745,Crosslink,Natural Sand,,True,False,True,Sodium chloride,True
2021d97f-dab5-43d5-beb1-e995d3488cba,4232938356,10/1/2013 12:00:00 AM,10/2/2013 12:00:00 AM,Pioneer Natural Resources,Pioneer Natural Resources Pumping Services LLC,,1159452,0,1.103805E+07,9658235,1264547,Crosslink,Natural Sand,Borate Based,True,False,True,Methanol,True
62c4f3a0-9eee-4f8d-9e41-a017c7ba3109,4232939927,10/2/2015 5:55:03 PM,10/4/2015 5:16:39 PM,COG Operating LLC,Halliburton,,88556,0,8506469,737670,0,Slickwater,Natural Sand,,True,False,True,Sodium chloride,True
3500ba11-be03-4dd6-a86f-1ec8c81e5cdb,4232938647,4/10/2014 12:00:00 AM,4/11/2014 12:00:00 AM,"CrownQuest Operating, LLC",Economy Polymers,,1681764,0,1.503701E+07,1.403432E+07,749720,Crosslink,Natural Sand,,True,False,False,,True
28389751-cc06-4a58-b84f-a0415b7366ee,4232938604,10/16/2013 12:00:00 AM,10/17/2013 12:00:00 AM,Diamondback E&P LLC,Universal,,1374366,0,1.267073E+07,1.144847E+07,1091359,Crosslink,Natural Sand,Borate Based,True,False,True,CHOLINE CHLORIDE,True
9a45d8ef-3002-43e0-82fc-397c737eadb8,4232938951,7/23/2014 12:00:00 AM,7/26/2014 12:00:00 AM,Pioneer Natural Resources,Baker Hughes,,1182006,0,1.111304E+07,9846110,1096203,Crosslink,Natural Sand,Borate Based,True,False,True,Oxyakylated Amine Quat,True
41df6b39-b619-4b5e-aa64-b2ec64a9a08e,4232940443,2/12/2016 7:54:00 PM,3/6/2016 6:00:00 AM,Pioneer Natural Resources,Pioneer Natural Resources Pumping Services LLC,,1.629394E+07,0,1.50592E+08,1.357285E+08,1.411786E+07,Linear,Natural Sand,,True,False,False,,True
73ff257d-08c2-4a9f-a252-8f880bb50cbc,4232938638,8/12/2013 12:00:00 AM,8/13/2013 12:00:00 AM,COG Operating LLC,Economy Polymers,,1731870,0,1.546155E+07,1.377719E+07,960976,Crosslink,Natural Sand,,True,False,False,,True
40edf76c-2991-48de-a0f8-e4fac1810b13,4232937743,2/22/2012 12:00:00 AM,2/22/2012 12:00:00 AM,COG Operating LLC,Chemplex,,,,,,0,Crosslink,Natural Sand,,True,False,False,,False
55dd2582-0e3e-4b82-a531-3095d380c8a9,4232938322,4/14/2013 12:00:00 AM,4/19/2013 12:00:00 AM,Callon Petroleum Operating Company,WFT,,2003190,,1.830471E+07,1.668657E+07,1140182,Crosslink,Natural Sand,Borate Based,True,False,True,Choline Chloride,False
143f3b20-3949-4d57-b1ef-b2472d512418,4232941384,,,,,,,,,,0,,Natural Sand,,False,False,False,,False
dcb6e19b-1354-4cf7-9842-7a524465b65f,4232939166,8/15/2014 8:46:00 AM,8/29/2014 5:00:00 AM,Pioneer Natural Resources,Pioneer Natural Resources Pumping Services LLC,,7481544,0,7.054606E+07,6.232126E+07,7771056,Linear,Natural Sand,,True,False,True,"Amines, dicoco alkylmethyl - TS",True
833e276e-e864-42c6-ba26-bcfac3c11445,4232938873,3/30/2016 8:09:00 AM,3/31/2016 10:52:00 AM,"Discovery Operating, Inc.",Ace Completions,,667381,54767,6507688,5559284,755567.2,Crosslink,Natural Sand,Borate Based,True,False,True,Sodium Chloride,True
f37ab8ac-e402-4f7b-9c48-794ce0a5b964,4232937852,3/2/2012 12:00:00 AM,3/2/2012 12:00:00 AM,Pioneer Natural Resources,Pioneer Natural Resources Pumping Services LLC,,,,,,0,Crosslink,Natural Sand,,True,False,False,,True
bcea7639-608e-49ec-abeb-dd810f596154,4232938255,3/21/2013 2:08:00 PM,3/22/2013 12:00:00 AM,Pioneer Natural Resources,Pioneer Natural Resources Pumping Services LLC,,1303302,0,1.23096E+07,1.085651E+07,1328452,Crosslink,Natural Sand,Borate Based,True,False,True,"Amines, dicoco alkylmethyl - TS",True
d6827f7f-7936-4616-8178-604cae503503,4232939243,10/14/2014 8:46:28 PM,10/17/2014 5:23:40 PM,Diamondback E&P LLC,Halliburton,,9390185,0,8.523775E+07,7.831388E+07,6127245,Slickwater,Natural Sand,,True,False,True,Sodium chloride,True
c3fc238d-ac1d-42b3-9ae7-f2f41880802d,4232939335,8/9/2014 1:00:00 AM,8/9/2014 1:00:00 AM,Athlon Energy Operating LLC,Frac Specialists,,1319598,574827.1,1.222411E+07,1.099225E+07,1062659,Crosslink,Natural Sand,Borate Based,True,False,True,Sodium Chloride,True
b114f076-126e-41b8-bc45-c198bac5d677,4232939201,10/30/2014 12:00:00 AM,10/31/2014 12:00:00 AM,Chevron USA Inc.,Halliburton,,733987,0,7369830,6114092,1081200,Linear,Natural Sand,,True,False,False,,True
fac7f06e-98fa-4b49-b33e-a3ad0ede7287,4232938135,2/7/2013 12:00:00 AM,2/7/2013 12:00:00 AM,Occidental Oil and Gas,Halliburton,,248767,,,2072229,0,Crosslink,Natural Sand,,True,False,True,Sodium chloride,True
40ef3f27-8d53-495d-ad46-a7c767b987ca,4232936993,5/17/2012 12:00:00 AM,5/17/2012 12:00:00 AM,Pioneer Natural Resources,Baker Hughes,,,,,,0,Crosslink,Natural Sand,,True,False,True,Sodium Chloride,True
cfe18dc8-32aa-4323-9a6d-b2d70b871cf0,4232939944,9/10/2015 12:00:00 AM,9/28/2015 12:00:00 AM,Chevron USA Inc.,WFT,,7233008,0,7.247137E+07,6.025096E+07,1.1602E+07,Linear,Natural Sand,Borate Based,True,False,False,,True
6b088451-5480-482d-8fd1-3f224bcb49e2,4232938800,9/27/2013 12:00:00 AM,9/28/2013 12:00:00 AM,Diamondback E&P LLC,Halliburton,,6727170,0,6.189292E+07,5.514523E+07,5649090,Slickwater,Natural Sand,,True,False,True,Sodium chloride,True
30ad6159-b0ca-4563-8976-226eeb40f38a,4232939325,10/27/2014 12:00:00 AM,10/28/2014 12:00:00 AM,"CrownQuest Operating, LLC",Economy Polymers,,2323356,0,2.070921E+07,1.938841E+07,1061948,Crosslink,Natural Sand,,True,False,False,,True
db50224b-0acf-4464-9dac-116aae4e2446,4232939983,6/19/2015 12:00:00 AM,7/4/2015 12:00:00 AM,Pioneer Natural Resources,Schlumberger,,1.172134E+07,0,,9.763877E+07,0,Crosslink,Natural Sand,Borate Based,True,False,True,2-Ethylhexanol ethoxylate,True
115cd72c-add3-4af8-8077-da7596ff0251,4232938567,7/25/2013 7:05:00 AM,7/25/2013 10:11:00 PM,COG Operating LLC,"Chemplex, L.C.",,1329814,68324,1.21881E+07,1.107735E+07,825710,Crosslink,Natural Sand,,True,False,False,,True
e702b56a-28c7-4b31-9148-7393a8fd339e,4232937930,5/23/2012 12:00:00 AM,5/23/2012 12:00:00 AM,"CrownQuest Operating, LLC",Pro Petro,,,,,,0,Crosslink,Natural Sand,,True,False,False,,True
08414a50-81cc-4d77-9cb3-7164929dd8d0,4232937063,11/8/2011 12:00:00 AM,11/8/2011 12:00:00 AM,Chevron USA Inc.,Halliburton,,,,,,0,Linear,Natural Sand,,True,False,True,"Polyepichlorohydrin, trimethyl amine quaternized",True
65bc7715-b295-4dc1-ab36-cf6bdd956245,4232939125,5/19/2014 12:00:00 AM,5/20/2014 12:00:00 AM,"Fasken Oil and Ranch, Ltd.",Economy Polymers,,1917804,0,1.715051E+07,1.600407E+07,1000260,Slickwater,Natural Sand,,True,False,False,,True
ceef912f-af8a-4136-9655-8465d4a73699,4232939049,5/15/2014 12:00:00 AM,5/16/2014 12:00:00 AM,"Fasken Oil and Ranch, Ltd.",Economy Polymers,,1989498,0,1.780655E+07,1.660236E+07,1063380,Slickwater,Natural Sand,,True,False,False,,True
7957d3b1-7709-45de-aaf4-f4f44c25be02,4232937921,8/3/2012 12:00:00 AM,8/3/2012 12:00:00 AM,COG Operating LLC,Halliburton,,,,,,0,,Natural Sand,,True,False,False,,True
66473c90-b178-44cf-9c8c-3bdfa8695f7b,4232937904,7/10/2012 12:00:00 AM,7/10/2012 12:00:00 AM,"Linn Energy, LLC",Universal,,1155378,,5713701,9624299,1623778,Crosslink,Natural Sand,Borate Based,True,False,False,,True
3908a24c-974e-4d30-be37-ab2004e13a0d,4232937826,8/23/2012 12:00:00 AM,8/23/2012 12:00:00 AM,"Fasken Oil and Ranch, Ltd.","Chemplex, L.C.",,,,,,0,Crosslink,Natural Sand,Borate Based,True,False,True,Potassium Chloride,True
16146b7d-f949-4382-9385-c1f56d774243,4232940435,3/31/2016 11:07:00 AM,4/20/2016 5:00:00 AM,Pioneer Natural Resources,Pioneer Natural Resources Pumping Services LLC,,1.549586E+07,0,1.416307E+08,1.290805E+08,1.176637E+07,Linear,Natural Sand,,True,False,False,,True
e4918a7d-39cf-44a0-a3ed-6b9d7d65ad78,4232938849,10/25/2013 12:00:00 AM,10/26/2013 12:00:00 AM,Diamondback E&P LLC,Halliburton,,9337281,0,8.563445E+07,7.77793E+07,6491117,Slickwater,Natural Sand,,True,False,True,Sodium chloride,True
4158276b-93df-491c-bff8-6f4d506bdc3f,4232935085,,,,,,,,,,,,,,False,False,False,,False
b52733af-5d54-4741-a928-0f74dbf79427,4232940141,5/5/2015 12:00:00 AM,5/6/2015 12:00:00 AM,Chevron USA Inc.,Halliburton,,800486,0,8091734,6668027,0,Linear,Natural Sand,,True,False,False,,True
59ffae2b-659a-4799-9a01-af32cee7687d,4232938315,7/22/2013 3:43:08 AM,7/23/2013 5:42:08 PM,Chevron USA Inc.,Halliburton,,951369,0,9084968,7934392,889792,Linear,Natural Sand,,True,False,True,Sodium chloride,True
210336a8-5049-47c4-b7f1-90f339c51a8d,4232937983,8/3/2013 12:00:00 AM,8/5/2013 12:00:00 AM,Chevron USA Inc.,Baker Hughes,,410038,0,4059061,3415617,421403,Crosslink,Natural Sand,Borate Based,True,False,True,Sodium Chloride,True
37a381ec-7fe9-4a24-b3b2-47d65130da2f,4232937389,2/20/2012 12:00:00 AM,2/20/2012 12:00:00 AM,Chevron USA Inc.,Halliburton,,,,,,0,Linear,Natural Sand,,True,False,True,"Polyepichlorohydrin, trimethyl amine quaternized",True
792b2f6f-fba0-4b69-897f-3fdeb21f2a85,4232937717,6/1/2012 12:00:00 AM,6/1/2012 12:00:00 AM,Pioneer Natural Resources,Pioneer Natural Resources Pumping Services LLC,,,,,,0,Crosslink,Natural Sand,,True,False,True,Methanol,True
8157e4d7-2b10-4ce4-8095-dbefce152471,4232940473,12/1/2015 12:00:00 AM,12/13/2015 12:00:00 AM,Encana Oil & Gas (USA) Inc.,Sanjel,,1.02916E+07,0,9.340638E+07,8.583E+07,7405000,Crosslink,Natural Sand,Borate Based,True,False,True,Sodium Chloride,True
4b3a0e1a-efb0-4f4c-bcd9-fd1235a99d78,4232939379,10/20/2014 12:00:00 AM,10/21/2014 12:00:00 AM,Chevron USA Inc.,Halliburton,,828928,0,8194899,6904948,1080000,Linear,Natural Sand,,True,False,False,,True
6fa75e3d-362b-46b0-9bd9-50b9a34f665f,4232939283,5/15/2014 12:00:00 AM,5/16/2014 12:00:00 AM,"CrownQuest Operating, LLC",Economy Polymers,,2271318,0,2.032221E+07,1.895415E+07,1068920,Crosslink,Natural Sand,,True,False,False,,True
e5ae725e-5887-45fb-a860-62e625a9f03c,4232940344,4/5/2016 11:07:00 AM,4/6/2016 1:26:00 PM,"Discovery Operating, Inc.",Ace Completions,,830270,64204,8013833,6916149,858512.4,Crosslink,Natural Sand,Borate Based,True,False,True,Sodium Chloride,True
f64bfd90-0138-4814-af4b-531be2721229,4232938815,11/7/2013 12:00:00 AM,11/11/2013 12:00:00 AM,Pioneer Natural Resources,Pioneer Natural Resources Pumping Services LLC,,1807386,0,1.639855E+07,1.505553E+07,1165641,Crosslink,Natural Sand,Borate Based,True,False,True,Methanol,True
78ad0bce-814a-4964-9ed2-9eaf5fcbf53d,4232940485,2/16/2016 2:51:03 AM,2/17/2016 2:57:53 AM,XTO Energy/ExxonMobil,Water Rescue Services,,1.101386E+07,0,1.00388E+08,9.174512E+07,0,Linear,Natural Sand,,True,False,False,,False
aa9e2dac-69c1-42ec-8e76-ed5817810a5a,4232940605,4/10/2016 10:13:00 AM,5/1/2016 5:00:00 AM,Pioneer Natural Resources,Pioneer Natural Resources Pumping Services LLC,,1.621532E+07,0,1.4974E+08,1.350736E+08,1.386625E+07,Linear,Natural Sand,,True,False,False,,True
0413c7a0-4c07-4f2b-908f-c24c6d7cee8a,4232937756,4/5/2012 12:00:00 AM,4/5/2012 12:00:00 AM,Pioneer Natural Resources,Pioneer Natural Resources Pumping Services LLC,,,,,,0,Crosslink,Natural Sand,,True,False,False,,True
16da9faa-ffab-482e-a8d7-3ab3bb7f8de1,4232938424,6/19/2013 6:23:07 AM,6/20/2013 4:16:18 PM,Chevron USA Inc.,Halliburton,,763846,0,7309407,6362817,740000,Linear,Natural Sand,,True,False,True,Sodium chloride,True
cd9def06-05a7-4831-9b06-0c10eb652d87,4232940908,,,,,,,,,,0,,Natural Sand,,False,False,False,,False
9f421566-33c8-435e-93c7-beb5bc9e01a7,4232939218,12/8/2014 12:00:00 AM,12/10/2014 12:00:00 AM,Chevron USA Inc.,Halliburton,,805372,0,8030003,6708727,1128400,Linear,Natural Sand,,True,False,False,,True
2f4b7493-67fa-48d7-9843-0a6b04fb8314,4232937862,2/2/2012 12:00:00 AM,2/2/2012 12:00:00 AM,Summit Petroleum LLC,FTSI,,,,,,0,Crosslink,Natural Sand,Borate Based,True,False,False,,True
886fc943-ff64-4230-8816-6b204550e8be,4232940051,12/22/2015 12:00:00 AM,1/26/2016 6:00:00 AM,Pioneer Natural Resources,Pioneer Natural Resources Pumping Services LLC,,1.641364E+07,0,1.509836E+08,1.367256E+08,1.34391E+07,Crosslink,Natural Sand,Borate Based,True,False,True,Sodium chloride (NaCI),True
bdeec582-2742-40a5-97d3-1b66d8924039,4232937395,1/11/2012 12:00:00 AM,1/11/2012 12:00:00 AM,Chevron USA Inc.,Halliburton,,,,,,0,Linear,Natural Sand,,True,False,True,"Polyepichlorohydrin, trimethyl amine quaternized",True
57635e89-3716-454e-9a21-39c5cf205d25,4232936563,4/4/2011 12:00:00 AM,4/4/2011 12:00:00 AM,Chevron USA Inc.,Halliburton,,,,,,0,Linear,Natural Sand,,True,False,False,,True
b81074c7-e978-4503-bbb0-a9a3daa17667,4232938562,7/11/2013 5:56:00 AM,7/12/2013 10:50:00 AM,Summit Petroleum LLC,0,,934839,0,8438917,7801231,499400,Crosslink,Natural Sand,Borate Based,True,False,True,Sodium Chloride,True
6f95c52d-910d-4ec5-9f13-60e6d98bf22a,4232938775,1/19/2014 12:00:00 AM,1/30/2014 12:00:00 AM,Pioneer Natural Resources,Pioneer Natural Resources Pumping Services LLC,,1.017689E+07,0,9.403067E+07,8.477353E+07,8515377,Crosslink,Natural Sand,Borate Based,True,False,True,"Amines, dicoco alkylmethyl - TS",True
e22d8882-9cf0-40a8-bafe-9f2a1f54b269,4232938095,3/4/2013 12:00:00 AM,3/4/2013 12:00:00 AM,Diamondback E&P LLC,Halliburton,,1358351,,,1.131506E+07,0,Linear,Natural Sand,,True,False,True,Sodium chloride,True
64b76dc3-c25d-4b3d-89b0-5aec0a364439,4232938074,8/14/2012 12:00:00 AM,8/14/2012 12:00:00 AM,Endeavor Energy Resources,AST,,,,,,0,Crosslink,Natural Sand,,True,False,False,,True
2bd42856-9ce2-4b55-8f8f-9da43809b4d0,4232939100,7/10/2014 12:00:00 AM,7/12/2014 12:00:00 AM,Pioneer Natural Resources,Baker Hughes,,1284856,0,1.23025E+07,1.070285E+07,1400347,Crosslink,Natural Sand,Borate Based,True,False,True,Choline Chloride,True
b8eb1894-27be-4b09-8810-0b225f92ea6d,4232940463,3/22/2016 11:50:00 AM,4/3/2016 5:00:00 AM,Pioneer Natural Resources,Pioneer Natural Resources Pumping Services LLC,,1.664662E+07,0,1.518344E+08,1.386663E+08,1.241011E+07,Crosslink,Natural Sand,Borate Based,True,False,True,Sodium Chloride,True
583ea112-cd1b-457f-89e2-2885a74763bf,4232938961,5/22/2014 12:00:00 AM,5/22/2014 12:00:00 AM,Diamondback E&P LLC,Halliburton,,8631913,0,7.891876E+07,7.198992E+07,6069200,Slickwater,Natural Sand,,True,False,True,Sodium chloride,True
1820ae8c-f5bd-4b00-8c64-28ac1b8f63ae,4232938378,3/13/2013 12:00:00 AM,3/16/2013 12:00:00 AM,Diamondback E&P LLC,Halliburton,,6869566,,6.375476E+07,5.729199E+07,5160600,Slickwater,Natural Sand,,True,False,True,Sodium chloride,True
969fbc82-01f1-4d4b-8da3-595b531c2338,4232939267,10/6/2014 12:00:00 AM,10/8/2014 12:00:00 AM,Pioneer Natural Resources,Chemplex,,1328670,0,1.278262E+07,1.106782E+07,1535589,Crosslink,Natural Sand,Borate Based,True,False,True,No hazardous ingredients per MSDS,True
f3ddf604-2990-4df6-93f8-0b9e3111e3d5,4232937003,7/14/2011 12:00:00 AM,7/14/2011 12:00:00 AM,Pioneer Natural Resources,Basic Energy,,,,,,0,Crosslink,Natural Sand,,True,False,False,,True
6f30b10f-8966-405f-89d2-10e87c1bd975,4232939376,9/9/2014 12:00:00 AM,9/11/2014 12:00:00 AM,Chevron USA Inc.,Halliburton,,892661,0,8707048,7444768,1080860,Linear,Natural Sand,,True,False,False,,True
a0245a81-95d4-486b-8095-60d0a82a48f0,4232939563,2/25/2015 12:00:00 AM,3/4/2015 12:00:00 AM,Encana Oil & Gas (USA) Inc.,"Universal Pressure Pumping, Inc.",,1.067997E+07,0,1.05193E+08,8.896415E+07,1.538405E+07,Crosslink,Natural Sand,Borate Based,True,False,True,Water,True
049198e8-8bec-4780-a6e0-5599a5b42d1b,4232937869,6/6/2012 12:00:00 AM,6/6/2012 12:00:00 AM,"Parsley Energy Operations, LLC",Baker Hughes,,450660,,4343887,3753998,305692.8,Crosslink,Natural Sand,,True,False,True,Choline Chloride,True
7e425c95-7b60-4b02-a40e-7213317fabb7,4232937914,5/18/2012 12:00:00 AM,5/18/2012 12:00:00 AM,Endeavor Energy Resources,Economy Polymers & Chemicals,,1033262,,,8607072,0,Crosslink,Natural Sand,,True,False,False,,True
4de5ce04-34f1-4ea3-842c-d91bc9b74ac5,4232937390,4/30/2012 12:00:00 AM,4/30/2012 12:00:00 AM,Chevron USA Inc.,Halliburton,,,,,,0,Linear,Natural Sand,,True,False,True,"Polyepichlorohydrin, trimethyl amine quaternized",True
