API,WellId,CompletionDate,PackerDepth,TubingLowerDepth,TubingSize,TubingUpperDepth
4232936475,001f1377-3466-48b5-8ffe-309a82f96fb8,4/23/2010 12:00:00 AM,0,,2 3/8,8277
4232937956,509a2355-e179-44c6-bb7a-30ac18835d52,10/5/2012 12:00:00 AM,0,,2 3/8,7456
4232938037,c6de9806-268c-4441-b0a2-30c2ef46a84c,9/1/2012 12:00:00 AM,0,,2 3/8,7959
4232938605,260df045-3722-4c06-ab8a-30c98dbb1717,6/19/2013 12:00:00 AM,0,,2 3/8,7695
4232931327,9089a9bc-754f-4049-825f-30ca0933b68e,6/5/1984 12:00:00 AM,0,,2 3/8,4313
4232931327,9089a9bc-754f-4049-825f-30ca0933b68e,,0,,2 3/8,4024
4232900236,7bb8e773-2ec9-4696-92e1-30de0ab56fe6,1/2/2015 12:00:00 AM,8180,,2 7/8,8211
4232936620,4b53c07f-5243-4616-9fbf-310d4ba0a687,8/18/2011 12:00:00 AM,0,,2 7/8,2755
4232938249,aeb7c050-6b24-4a17-9537-3116a5d60a83,2/12/2013 12:00:00 AM,0,,2 3/8,7946
4232939363,2d54211f-9bd5-48a8-8f5a-31227689af51,4/14/2015 12:00:00 AM,0,,2 7/8,8675
4232937587,f9173b32-ab13-42be-8b43-312c65a387b6,10/1/2011 12:00:00 AM,0,,2 3/8,8100
4232938892,32358417-bccd-4c32-8bbb-31316218e1fa,12/28/2013 12:00:00 AM,0,,2 7/8,11056
4232937183,2aa64f29-1c50-4513-8f3e-314d4c608f42,4/5/2012 12:00:00 AM,0,,2 7/8,7058
4232937791,a8415417-12e0-44bb-ab1c-314df78cf338,12/4/2012 12:00:00 AM,0,,2 3/8,8281
4232939405,11e28b8f-2205-49eb-95d2-3166a4f8bdb7,12/23/2014 12:00:00 AM,0,,2 3/8,8679
4232939405,11e28b8f-2205-49eb-95d2-3166a4f8bdb7,12/23/2014 12:00:00 AM,0,,2 7/8,5011
4232937032,26130961-0e59-484f-8743-3173516039e6,5/4/2011 12:00:00 AM,0,,2 3/8,8284
4232937032,26130961-0e59-484f-8743-3173516039e6,10/19/2012 12:00:00 AM,0,,2 3/8,8000
4232939454,9dad010c-4391-4094-8b9d-31781a6e9ea6,12/24/2014 12:00:00 AM,0,,2 7/8,7946
4232938724,806db881-e7d8-434c-8ca0-31a33749a9ca,12/19/2013 12:00:00 AM,0,,2 7/8,11089
4232934850,9b052c40-9288-457a-8a38-31b70e95b201,6/10/2016 12:00:00 AM,7969,,2 3/8,8037
4232934850,9b052c40-9288-457a-8a38-31b70e95b201,,0,,2 3/8,8080
4232939224,353b2bab-d1f5-4a8a-9db5-31be15b1fb6f,3/7/2015 12:00:00 AM,0,,2 7/8,8215
4232937941,8598c202-0c6b-46cc-9640-31c580fef345,9/26/2012 12:00:00 AM,0,,2 3/8,7610
4232937427,403f735b-ea64-4f23-861f-31e835e5ed44,11/4/2011 12:00:00 AM,10254,,2 7/8,10254
4232937337,862ebfea-83c6-46c1-83f5-31ee101680c2,12/1/2011 12:00:00 AM,0,,2 3/8,7495
4232936931,fa866928-cc47-4f24-bcd4-31fb8392856d,10/14/2011 12:00:00 AM,0,,2 3/8,8316
4232937861,25c6ba06-7033-4739-8bad-3207ee813aa5,3/23/2012 12:00:00 AM,0,,2 3/8,7758
4232934837,987ea1d6-938b-4b7f-bc6e-320ce8183e76,10/3/2003 12:00:00 AM,0,,2 3/8,8200
4232936468,6fce4827-0160-45f9-9500-320d4f77f9f2,1/19/2014 12:00:00 AM,0,,2 3/8,10225
4232936468,6fce4827-0160-45f9-9500-320d4f77f9f2,10/18/2010 12:00:00 AM,0,,2 3/8,8067
4232937752,0b544b6a-7c68-47bc-8952-320fde455b7b,12/23/2012 12:00:00 AM,0,,2 7/8,11053
4232937752,0b544b6a-7c68-47bc-8952-320fde455b7b,4/1/2012 12:00:00 AM,8271,,2 7/8,8347
4232936786,f9df2350-782d-4e7a-a7b8-321b8379cf40,12/18/2010 12:00:00 AM,0,,2 7/8,9226
4232936786,f9df2350-782d-4e7a-a7b8-321b8379cf40,8/31/2012 12:00:00 AM,0,,2 7/8,11021
4232937762,0a095c96-ae04-4536-92b7-32251d4f367a,3/15/2012 12:00:00 AM,0,,2 3/8,7569
4232937141,4e5778c3-137c-4090-884a-32529b42e89f,6/25/2012 12:00:00 AM,0,,2 3/8,8300
4232937277,c5d6c280-4857-45fe-b8f0-3261f72f3df6,9/12/2011 12:00:00 AM,8433,,2 7/8,8433
4232938915,7f9bebb2-69e0-4bdb-9d58-32649017a751,5/9/2014 12:00:00 AM,0,,2 7/8,8194
4232936823,e96edadf-4732-4ce6-91b3-32791dffc771,1/27/2011 12:00:00 AM,0,,2 7/8,9336
4232938591,32aafd6c-7cee-4706-864c-3280bcdd531e,8/22/2013 12:00:00 AM,0,,2 3/8,7639
4232937981,f9b41895-bb42-4560-bbd1-3285e3c20afb,4/29/2013 12:00:00 AM,0,,2 3/8,7616
4232936856,7858bd16-eb65-46d0-88f3-3296c68313e6,3/30/2011 12:00:00 AM,0,,2 3/8,7029
4232938534,a5ef65b5-40f4-4bda-8485-32c6547e3669,5/3/2013 12:00:00 AM,0,,2 7/8,9194
4232939092,c55bdad6-f83c-4265-a293-32d087298c42,6/11/2014 12:00:00 AM,0,,2 3/8,8249
4232938131,eec2aabe-544f-46f2-8fc7-32eef0195242,10/3/2013 12:00:00 AM,0,,2 7/8,11121
4232938435,18c73a24-547c-4f60-83c4-32f1561f7269,11/2/2013 12:00:00 AM,0,,2 7/8,11174
4232934747,2c44e75e-fc50-4695-95e2-32f40cfa2dde,3/3/2003 12:00:00 AM,0,,2 3/8,7500
4232939281,e72232a2-addc-4f77-b6eb-330f75c65bb6,7/20/2014 12:00:00 AM,8644,,2 7/8,8644
4232938404,2cfa9367-dc42-48f6-b54b-331142e71552,3/1/2013 12:00:00 AM,0,,2 3/8,7574
4232932264,b925f527-2141-47ca-9ace-331666289b66,2/25/2010 12:00:00 AM,0,,2 7/8,10575
4232932264,b925f527-2141-47ca-9ace-331666289b66,12/31/1990 12:00:00 AM,11420,,2 7/8,11420
4232932264,b925f527-2141-47ca-9ace-331666289b66,12/31/1990 12:00:00 AM,11420,,2 7/8,11420
4232936788,b443435e-cb22-4dbe-9d7f-331cf5cbfe84,5/17/2011 12:00:00 AM,0,,2 7/8,11334
4232936716,bc1620e8-2c78-47a9-a796-333e95c5d9a0,4/7/2011 12:00:00 AM,0,,2 3/8,7974
4232937217,df74a507-b2cf-4880-833a-334e4338dc04,12/20/2011 12:00:00 AM,0,,2 3/8,7269
4232938702,b1103766-53bd-43b5-81ce-337c8ba212ab,8/19/2013 12:00:00 AM,0,,2 7/8,7615
4232937084,23577b07-6d77-40d9-935e-3380bc2ec0c0,8/18/2011 12:00:00 AM,0,,2 3/8,8377
4232939288,2b743518-59fa-450e-8fc4-339203c84b18,10/4/2014 12:00:00 AM,8671,,2 7/8,8671
4232937833,960310e4-4e56-4425-a088-3399f6af2711,5/27/2014 12:00:00 AM,0,,2 7/8,11162
4232937833,960310e4-4e56-4425-a088-3399f6af2711,5/2/2013 12:00:00 AM,8959,,2 7/8,9039
4232937472,c4dac8b8-2084-4302-8d77-3424a4fce555,10/7/2011 12:00:00 AM,0,,2 7/8,11200
4232937373,c87c3db7-c23d-4402-81d7-342fa1de93bb,7/3/2012 12:00:00 AM,0,,2 7/8,7299
4232938017,bc181104-3aee-4a8a-bbc9-345103990dfc,9/16/2012 12:00:00 AM,10685,,2 7/8,10752
4232937335,d5ff1e03-5298-4418-a893-3464b06f96d9,10/20/2011 12:00:00 AM,0,,2 3/8,7376
4232936541,9c631258-b70f-4ff8-b1ae-347c60e96697,5/19/2010 12:00:00 AM,0,,2 7/8,8274
4232935682,b3206e46-5e5d-48a3-af55-34abe856acc6,5/22/2007 12:00:00 AM,8170,,2 3/8,8239
4232939043,02bbf862-de9a-4cfa-94dd-34b5bf0da988,4/1/2014 12:00:00 AM,0,,2 7/8,7893
4232937967,cbdb5fdc-394d-4bc7-bc35-34e74f6867e6,6/3/2012 12:00:00 AM,0,,2 3/8,7540
4232939929,84396a1c-3ee1-4d0f-abd8-2b0ecab5d7c9,10/20/2015 12:00:00 AM,0,,,0
4232939929,84396a1c-3ee1-4d0f-abd8-2b0ecab5d7c9,10/20/2015 12:00:00 AM,4495,,3 1/2,4512
4232940020,91e86fa8-cf94-4bc2-b067-2b2cbb05c9a7,6/1/2016 12:00:00 AM,0,,2 7/8,8645
4232939247,ea095799-3d56-434f-976c-2c1b9c2db88e,8/21/2015 12:00:00 AM,0,,2 3/8,8258
4232939234,2ca2e921-c133-48d9-9afa-312bea9a124d,8/9/2014 12:00:00 AM,0,,2 7/8,8822
4232939934,2ff18276-90f2-441d-ab37-32d23c5e4cd1,4/16/2015 12:00:00 AM,9242,,2 7/8,9273
4232939959,dc7cd6db-fbb2-42b2-9d83-35096133eca4,6/9/2015 12:00:00 AM,0,,2 7/8,8436
4232940019,fcdc1b74-37dd-4912-b56d-373db1ae0f2f,7/5/2016 12:00:00 AM,0,,2 7/8,8912
4232939979,b2245974-a580-4c9f-83c2-418f631edae6,7/18/2015 12:00:00 AM,8763,,2 7/8,8753
4232939255,8e7a320c-b0f8-4c45-bc92-4364341e45b4,10/24/2014 12:00:00 AM,0,,2 3/8,8282
4232940018,6543f47a-a9c6-4f72-a33e-447684ae02cb,6/7/2016 12:00:00 AM,0,,2 7/8,8911
4232939273,396297e8-4184-47ac-9d1a-4c45269970d0,9/25/2014 12:00:00 AM,9445,,2 7/8,9440
4232939231,ed609b2e-6b9f-4415-bb63-52c23e95a31a,9/2/2014 12:00:00 AM,0,,2 7/8,9506
4232939233,62ac6153-71bf-4b0e-b769-5fe7126df8a4,6/23/2014 12:00:00 AM,0,,2 7/8,6920
4232940032,29eb666d-c215-4989-ab43-6014d73ac7a0,8/24/2015 12:00:00 AM,0,,2 3/8,8167
4232939250,ac153986-8823-4777-a757-640a41e05750,10/9/2014 12:00:00 AM,0,,2 3/8,8253
