WellId,API,PermitId,SubmitDate,ApprovedDate,ExpiredDate,AmendedDate,PermitStatus,PermitPurpose,FiledBy
d67ce1bf-9911-4f17-b070-2eeecb882e38,4232931481,771695,,10/21/2013 12:00:00 AM,,,,,"PIONEER NATURAL RES. USA, INC."
d67ce1bf-9911-4f17-b070-2eeecb882e38,4232931481,618796,,5/15/2006 12:00:00 AM,,,,,"PIONEER NATURAL RES. USA, INC."
d67ce1bf-9911-4f17-b070-2eeecb882e38,4232931481,691974,,3/5/2010 12:00:00 AM,,,,,"PIONEER NATURAL RES. USA, INC."
3702e25c-5747-4880-a503-1ae35a46a3ff,4232938954,771802,,10/22/2013 12:00:00 AM,,,,,COG OPERATING LLC
267c6bd0-033a-42b3-9c27-6b56c7ef7967,4232938940,771069,,10/23/2013 12:00:00 AM,,,,,HIGH SKY PARTNERS LLC
3f98baa6-f242-4012-afb5-d23b68c539c4,4232938931,770461,,10/24/2013 12:00:00 AM,10/24/2015 12:00:00 AM,,,,BERRY OIL COMP.
ddb6b447-f0b0-4456-994d-66d9587752df,4232938912,769701,,10/25/2013 12:00:00 AM,,,,,"PIONEER NATURAL RES. USA, INC."
4a393fd1-93c2-4a24-a7b5-7d3c6e99d782,4232938957,771963,,10/25/2013 12:00:00 AM,,,,,DIAMONDBACK E&P LLC
eb706ead-98a8-4bc1-813f-a9224493012d,4232938956,771942,,10/25/2013 12:00:00 AM,,,,,"PIONEER NATURAL RES. USA, INC."
beaf5a09-28ea-4414-89c2-e7466679ae2e,4232938911,769663,,10/25/2013 12:00:00 AM,,,,,"PIONEER NATURAL RES. USA, INC."
ae372ffd-48a8-43a3-98b4-00bb0163f8c9,4232938693,762074,,10/28/2013 12:00:00 AM,,,,,"PIONEER NATURAL RES. USA, INC."
583ea112-cd1b-457f-89e2-2885a74763bf,4232938961,772139,,10/28/2013 12:00:00 AM,,,,,DIAMONDBACK E&P LLC
4939c7eb-30bf-4f07-9c48-a49048b0b84b,4232938692,762008,,10/28/2013 12:00:00 AM,,,,,"PIONEER NATURAL RES. USA, INC."
6f58a723-c143-4422-8e8a-5aa2d5823062,4232938934,770665,,10/29/2013 12:00:00 AM,,,,,ATHLON FE OPERATING LLC
6311132e-6e0a-4b13-b8ed-929c7096ae03,4232938962,772234,,10/29/2013 12:00:00 AM,,,,,OXY USA WTP LP
a8455570-dc40-4fce-9ca6-4dfda96a4830,4232938960,772117,,10/31/2013 12:00:00 AM,,,,,DIAMONDBACK E&P LLC
841f283b-a680-4492-9567-966d2d7e2693,4232938927,770118,,10/31/2013 12:00:00 AM,,,,,"PIONEER NATURAL RES. USA, INC."
1d55ef6c-87d0-47d2-b512-d66d41866e8f,4232938964,772360,,10/31/2013 12:00:00 AM,,,,,ENDEAVOR ENERGY RESOURCES L.P.
25553fd1-526d-4b2b-9183-413720612e37,4232938971,772391,,11/1/2013 12:00:00 AM,11/1/2015 12:00:00 AM,,,,"CROWNQUEST OPERATING, LLC"
db3eeab7-f3aa-4dfc-aefc-5083eb18fb31,4232938946,771174,,11/1/2013 12:00:00 AM,,,,,CALLON PETROLEUM OPERATING CO
f5756525-d1fc-4c72-8f21-a9def832c891,4232938968,772239,,11/1/2013 12:00:00 AM,,,,,"CROWNQUEST OPERATING, LLC"
db3ab2fe-ec98-40bf-a480-57fac8958bfe,4232938969,772541,,11/4/2013 12:00:00 AM,,,,,"PIONEER NATURAL RES. USA, INC."
6fcd9b4b-a494-4a19-91bd-7028f3155581,4232938944,771034,,11/4/2013 12:00:00 AM,,,,,CALLON PETROLEUM OPERATING CO
d23a1860-00ee-4d47-b3cb-fae36bcddbb7,4232938966,772416,,11/4/2013 12:00:00 AM,,,,,ENDEAVOR ENERGY RESOURCES L.P.
6ddcd686-5399-4d7f-a383-11ce0c51cb79,4232938978,772473,,11/5/2013 12:00:00 AM,,,,,CHEVRON U. S. A. INC.
